"player_id","year","double_fault","service_points"
104070,"2006",4,201
104070,"2009",24,393
104070,"2010",10,218
104070,"2005",5,65
104070,"2007",6,75
104071,"2011",NA,NA
104071,"2010",4,137
104071,"2009",6,74
104076,"2010",11,275
104076,"2006",NA,NA
104076,"2001",49,1549
104076,"2003",70,1511
104076,"2008",NA,NA
104076,"2009",105,2997
104076,"2005",51,1941
104076,"2011",2,216
104076,"2002",86,1438
104076,"2007",67,1422
104076,"2004",93,2406
104081,"2009",7,56
104081,"2013",NA,NA
104081,"2004",8,164
104081,"2003",NA,NA
104081,"2006",33,933
104081,"2007",NA,NA
104081,"2008",52,1355
104082,"2002",2,64
104082,"2008",1,46
104082,"2001",4,117
104091,"2008",5,295
104095,"2008",3,106
104095,"2009",10,232
104095,"2007",3,192
104095,"2011",2,122
104095,"2016",4,92
104095,"2014",1,164
104095,"2015",2,82
104095,"2010",12,401
104098,"2011",NA,NA
104098,"2008",NA,NA
104098,"2004",145,2679
104098,"2007",NA,NA
104098,"2003",29,582
104098,"2017",16,445
104098,"2013",NA,NA
104098,"2009",59,1460
104098,"2005",NA,NA
104098,"2016",25,755
104098,"2012",38,1088
104098,"2001",13,263
104098,"2006",115,2713
104098,"2010",36,1201
104098,"2014",NA,NA
104099,"2005",1,59
104099,"2004",6,75
104106,"2011",2,54
104115,"2006",4,67
104115,"2005",9,197
104121,"2005",18,369
104121,"2007",5,223
104121,"2006",1,51
104122,"2010",14,439
104122,"2015",NA,NA
104122,"2016",23,732
104122,"2006",65,1566
104122,"2012",51,1671
104122,"2019",5,217
104122,"2014",NA,NA
104122,"2018",12,450
104122,"2017",93,2740
104122,"2008",43,1501
104122,"2013",NA,NA
104122,"2011",67,1872
104122,"2005",4,42
104122,"2007",NA,NA
104149,"2008",3,160
104158,"2009",2,62
104161,"2006",8,59
104166,"2010",2,69
104166,"2004",74,1964
104166,"2008",4,128
104166,"2002",7,278
104166,"2011",134,3873
104166,"2014",28,648
104166,"2005",11,292
104166,"2001",10,113
104166,"2012",28,895
104166,"2006",23,464
104166,"2013",34,812
104166,"2009",10,367
104166,"2003",42,1027
104167,"2009",8,461
104167,"2004",3,71
104167,"2005",6,193
104167,"2006",7,158
104171,"2011",10,60
104171,"2004",8,99
104171,"2008",9,81
104171,"2010",17,328
104171,"2006",14,280
104171,"2009",1,73
104171,"2007",6,199
104171,"2005",6,88
104171,"2003",3,102
104173,"2006",7,209
104173,"2007",9,212
104173,"2008",29,749
104180,"2003",NA,NA
104180,"2001",NA,NA
104180,"2010",13,316
104180,"2015",107,2095
104180,"2017",85,1509
104180,"2007",NA,NA
104180,"2002",3,111
104180,"2009",46,1282
104180,"2004",NA,NA
104180,"2006",88,1630
104180,"2011",NA,NA
104180,"2016",212,4629
104180,"2014",27,549
104180,"2005",NA,NA
104180,"2008",21,473
104180,"2012",67,1776
104180,"2013",32,592
104180,"2018",134,2520
104180,"2000",NA,NA
104181,"2006",1,63
104181,"2005",4,41
104181,"2004",2,82
104192,"2011",9,81
104192,"2008",5,52
104192,"2009",5,46
104195,"2011",6,276
104195,"2008",0,40
104195,"2004",5,66
104195,"2006",1,73
104195,"2010",10,179
104196,"2002",2,99
104196,"2001",2,94
104196,"2006",9,359
104198,"2017",87,1519
104198,"2004",32,914
104198,"2009",259,4026
104198,"2008",93,1696
104198,"2010",185,4232
104198,"2012",187,3746
104198,"2018",182,3290
104198,"2019",42,1149
104198,"2006",126,2869
104198,"2007",98,2917
104198,"2016",207,4201
104198,"2003",1,77
104198,"2014",190,4214
104198,"2011",231,3893
104198,"2005",155,3340
104198,"2015",109,2104
104198,"2013",86,1621
104208,"2006",5,83
104209,"2007",7,184
104209,"2008",3,132
104209,"2006",5,159
104209,"2005",7,136
104211,"2009",2,46
104214,"2006",35,1009
104214,"2009",NA,NA
104214,"2004",NA,NA
104214,"2010",110,2883
104214,"2003",12,296
104214,"2005",NA,NA
104214,"2012",29,831
104214,"2008",100,3370
104214,"2011",NA,NA
104214,"2013",2,80
104214,"2007",NA,NA
104216,"2009",34,1201
104216,"2013",8,198
104216,"2015",13,541
104216,"2008",25,815
104216,"2014",16,644
104216,"2016",27,509
104216,"2011",36,1336
104216,"2012",4,110
104216,"2010",22,909
104216,"2007",6,125
104216,"2017",7,229
104217,"2010",1,67
104217,"2006",0,87
104217,"2008",20,725
104217,"2007",5,400
104217,"2011",1,91
104219,"2013",2,132
104219,"2007",NA,NA
104219,"2005",2,57
104219,"2008",14,339
104219,"2010",6,205
104219,"2011",12,301
104219,"2009",12,330
104219,"2012",3,91
104219,"2004",1,48
104224,"2005",9,174
104224,"2006",7,130
104225,"2009",NA,NA
104225,"2007",36,909
104225,"2011",NA,NA
104225,"2013",19,1004
104225,"2012",20,723
104225,"2006",19,429
104225,"2014",7,166
104225,"2008",1,66
104225,"2010",NA,NA
104226,"2013",12,93
104226,"2011",20,247
104226,"2010",11,89
104227,"2007",2,221
104227,"2011",5,204
104228,"2006",2,45
104228,"2004",11,96
104230,"2008",7,195
104230,"2007",7,134
104230,"2009",50,2210
104230,"2003",2,53
104230,"2004",4,265
104230,"2010",6,282
104230,"2005",3,276
104250,"2006",NA,NA
104250,"2007",12,361
104250,"2003",6,117
104250,"2004",2,62
104250,"2002",8,137
104250,"2013",9,82
104250,"2012",1,223
104250,"2008",NA,NA
104250,"2005",NA,NA
104250,"2009",8,213
104250,"2010",2,51
104252,"2015",20,1125
104252,"2018",35,1302
104252,"2010",NA,NA
104252,"2009",13,661
104252,"2006",40,1684
104252,"2004",42,1556
104252,"2008",1,130
104252,"2012",NA,NA
104252,"2014",NA,NA
104252,"2017",45,2086
104252,"2013",NA,NA
104252,"2011",68,3063
104252,"2016",28,921
104252,"2007",80,3107
104252,"2005",92,3298
104253,"2010",6,107
104253,"2006",1,39
104256,"2012",3,178
104259,"2020",2,156
104259,"2004",61,1201
104259,"2008",NA,NA
104259,"2022",11,305
104259,"2019",69,3123
104259,"2007",NA,NA
104259,"2015",NA,NA
104259,"2017",75,2374
104259,"2013",NA,NA
104259,"2011",NA,NA
104259,"2002",8,234
104259,"2014",NA,NA
104259,"2018",95,4090
104259,"2021",13,633
104259,"2016",61,2256
104259,"2012",76,3382
104259,"2010",NA,NA
104259,"2003",9,296
104259,"2009",NA,NA
104259,"2006",46,1775
104259,"2005",99,2648
104262,"2006",2,47
104262,"2011",54,1185
104262,"2012",130,2962
104262,"2009",52,793
104262,"2010",3,62
104262,"2008",58,1170
104262,"2013",39,675
104262,"2007",9,177
104268,"2007",NA,NA
104268,"2014",77,1336
104268,"2001",NA,NA
104268,"2006",12,735
104268,"2004",26,901
104268,"2008",33,917
104268,"2002",NA,NA
104268,"2012",31,1290
104268,"2015",27,558
104268,"2017",4,137
104268,"2010",41,1031
104268,"2016",0,99
104268,"2005",8,112
104268,"2013",NA,NA
104268,"2011",NA,NA
104268,"2009",NA,NA
104269,"2015",205,4364
104269,"2012",206,4010
104269,"2017",185,4231
104269,"2020",34,975
104269,"2016",215,4264
104269,"2004",177,3985
104269,"2008",142,2114
104269,"2010",191,3562
104269,"2018",259,5021
104269,"2022",46,1352
104269,"2019",194,4432
104269,"2014",211,3993
104269,"2007",NA,NA
104269,"2005",NA,NA
104269,"2023",20,325
104269,"2002",19,213
104269,"2011",122,1960
104269,"2021",32,743
104269,"2009",NA,NA
104269,"2003",31,540
104269,"2013",NA,NA
104269,"2006",96,2561
104272,"2006",20,127
104273,"2011",43,1464
104273,"2009",7,461
104273,"2007",32,1112
104273,"2013",132,4185
104273,"2010",31,744
104273,"2008",15,505
104273,"2004",6,197
104273,"2012",90,2956
104273,"2015",40,1419
104273,"2014",104,3766
104273,"2016",11,449
104275,"2013",12,57
104281,"2008",10,239
104281,"2010",5,244
104284,"2005",2,45
104287,"2005",0,63
104291,"2020",5,90
104291,"2008",NA,NA
104291,"2023",2,37
104291,"2019",75,1782
104291,"2004",NA,NA
104291,"2017",136,3029
104291,"2022",6,286
104291,"2014",53,1378
104291,"2015",95,2640
104291,"2016",133,3553
104291,"2013",7,127
104291,"2021",10,377
104291,"2003",NA,NA
104291,"2011",NA,NA
104291,"2018",140,3655
104291,"2012",48,1469
104297,"2013",3,167
104297,"2011",2,218
104297,"2018",46,1157
104297,"2012",10,344
104297,"2007",2,56
104297,"2017",120,2549
104297,"2010",0,98
104297,"2019",5,134
104297,"2016",43,883
104297,"2015",10,213
104297,"2014",NA,NA
104308,"2011",14,426
104308,"2008",9,199
104308,"2009",NA,NA
104308,"2004",NA,NA
104308,"2016",12,284
104308,"2005",NA,NA
104308,"2013",28,839
104308,"2014",11,372
104308,"2007",17,320
104308,"2015",NA,NA
104308,"2006",NA,NA
104308,"2010",NA,NA
104308,"2018",1,72
104312,"2007",NA,NA
104312,"2013",NA,NA
104312,"2010",115,3964
104312,"2008",NA,NA
104312,"2012",NA,NA
104312,"2022",15,628
104312,"2016",120,3615
104312,"2019",128,3581
104312,"2003",4,136
104312,"2017",96,3087
104312,"2021",56,1844
104312,"2011",118,3851
104312,"2004",NA,NA
104312,"2006",NA,NA
104312,"2009",47,1926
104312,"2015",NA,NA
104312,"2020",28,1257
104312,"2005",NA,NA
104312,"2018",133,4178
104312,"2014",NA,NA
104314,"2009",31,1178
104314,"2011",23,675
104314,"2008",6,577
104314,"2010",11,573
104317,"2006",8,110
104327,"2012",NA,NA
104327,"2014",NA,NA
104327,"2008",NA,NA
104327,"2005",NA,NA
104327,"2018",9,357
104327,"2007",21,719
104327,"2019",22,866
104327,"2013",NA,NA
104327,"2010",12,348
104327,"2016",36,955
104327,"2011",17,467
104327,"2020",4,200
104327,"2009",50,1445
104327,"2015",NA,NA
104327,"2006",3,80
104327,"2017",26,1775
104330,"2008",6,373
104330,"2011",10,323
104330,"2003",14,109
104330,"2013",38,1297
104330,"2002",3,65
104330,"2010",79,1827
104330,"2014",28,745
104330,"2015",31,1189
104330,"2005",15,411
104330,"2012",41,1114
104330,"2009",37,1120
104330,"2017",17,250
104330,"2007",7,215
104330,"2006",1,74
104330,"2016",35,963
104330,"2004",20,308
104332,"2007",6,126
104332,"2012",NA,NA
104332,"2003",22,313
104332,"2013",20,529
104332,"2009",159,3469
104332,"2011",71,1765
104332,"2008",72,1505
104332,"2010",98,3216
104332,"2014",12,242
104332,"2004",5,141
104332,"2005",4,153
104334,"2008",5,70
104338,"2004",35,1240
104338,"2011",NA,NA
104338,"2016",20,1271
104338,"2008",NA,NA
104338,"2012",NA,NA
104338,"2009",NA,NA
104338,"2005",61,1979
104338,"2017",2,228
104338,"2013",NA,NA
104338,"2007",114,4633
104338,"2010",67,2336
104338,"2014",30,1488
104338,"2015",57,3049
104338,"2006",75,3032
104360,"2005",4,67
104361,"2007",3,74
104371,"2007",0,31
104371,"2008",64,2810
104371,"2006",48,1175
104371,"2012",1,68
104371,"2009",9,315
104371,"2005",68,1818
104371,"2010",NA,NA
104371,"2004",9,143
104372,"2006",5,234
104372,"2009",13,232
104372,"2007",27,720
104372,"2008",3,60
104372,"2011",4,65
104372,"2002",5,197
104372,"2010",3,74
104372,"2004",14,359
104372,"2005",NA,NA
104372,"2003",NA,NA
104379,"2002",NA,NA
104379,"2003",4,132
104379,"2005",4,258
104379,"2004",20,927
104383,"2003",2,39
104383,"2004",5,110
104383,"2005",NA,NA
104385,"2010",3,86
104385,"2009",6,72
104393,"2014",2,65
104397,"2008",6,120
104397,"2010",10,472
104397,"2007",5,416
104397,"2009",12,308
104415,"2009",5,86
104415,"2011",0,65
104417,"2008",NA,NA
104417,"2001",5,117
104417,"2003",57,1303
104417,"2006",NA,NA
104417,"2005",134,2930
104417,"2002",26,529
104417,"2009",NA,NA
104417,"2010",77,1761
104417,"2004",63,2300
104417,"2011",26,675
104417,"2007",45,1317
104424,"2017",6,394
104424,"2010",15,318
104424,"2019",5,171
104424,"2006",NA,NA
104424,"2012",NA,NA
104424,"2016",1,95
104424,"2014",NA,NA
104424,"2013",NA,NA
104424,"2020",10,438
104424,"2008",NA,NA
104424,"2005",8,207
104424,"2009",13,209
104424,"2015",9,540
104424,"2007",NA,NA
104424,"2011",22,537
104439,"2003",6,79
104439,"2005",2,59
104445,"2005",0,66
104445,"2008",4,123
104453,"2011",4,141
104453,"2008",3,117
104453,"2010",5,126
104453,"2007",9,232
104453,"2004",8,250
104453,"2012",NA,NA
104453,"2006",1,67
104453,"2005",4,119
104453,"2009",3,52
104456,"2009",5,84
104460,"2013",22,628
104460,"2015",48,813
104460,"2014",119,2143
104460,"2017",145,2222
104460,"2011",48,1175
104460,"2018",25,354
104460,"2016",104,2130
104460,"2019",17,312
104460,"2021",4,67
104460,"2003",7,115
104460,"2010",68,1331
104460,"2012",40,912
104465,"2010",5,48
104467,"2016",4,69
104467,"2012",3,104
104467,"2009",14,168
104467,"2014",1,81
104467,"2006",1,61
104467,"2015",NA,NA
104467,"2008",1,51
104467,"2018",12,186
104467,"2019",NA,NA
104467,"2005",NA,NA
104467,"2004",NA,NA
104467,"2020",NA,NA
104467,"2007",NA,NA
104468,"2019",58,2067
104468,"2013",87,2993
104468,"2015",NA,NA
104468,"2016",153,5115
104468,"2009",81,3530
104468,"2007",112,4873
104468,"2020",70,1777
104468,"2006",75,3704
104468,"2005",21,991
104468,"2014",59,2075
104468,"2021",16,359
104468,"2010",NA,NA
104468,"2017",109,3231
104468,"2011",NA,NA
104468,"2022",33,1226
104468,"2004",1,89
104468,"2018",70,2619
104468,"2012",NA,NA
104468,"2008",53,2001
104470,"2024",4,99
104470,"2008",0,44
104471,"2009",10,237
104471,"2013",NA,NA
104471,"2014",128,2762
104471,"2017",29,422
104471,"2015",57,1461
104471,"2012",51,1294
104471,"2010",25,668
104471,"2008",0,53
104471,"2011",76,2097
104471,"2016",83,2036
104473,"2012",5,75
104477,"2013",2,91
104477,"2014",NA,NA
104477,"2006",4,127
104477,"2011",2,63
104477,"2010",5,171
104477,"2012",NA,NA
104478,"2004",NA,NA
104478,"2007",1,121
104478,"2008",2,64
104488,"2006",2,53
104495,"2005",7,114
104495,"2007",NA,NA
104495,"2016",3,98
104495,"2003",11,128
104495,"2006",NA,NA
104500,"2006",1,66
104500,"2007",10,144
104500,"2013",27,1017
104500,"2016",4,84
104500,"2008",2,186
104500,"2012",12,372
104500,"2014",NA,NA
104500,"2015",NA,NA
104500,"2009",9,356
104500,"2011",NA,NA
104500,"2010",NA,NA
104504,"2009",3,79
104505,"2015",NA,NA
104505,"2006",5,102
104505,"2016",16,565
104505,"2010",5,188
104505,"2011",6,152
104505,"2014",NA,NA
104505,"2012",12,224
104505,"2013",4,49
104505,"2017",5,169
104515,"2008",15,230
104515,"2007",21,469
104515,"2009",9,149
104515,"2006",13,201
104516,"2013",5,279
104516,"2012",2,81
104519,"2006",5,55
104527,"2007",67,2047
104527,"2019",57,2681
104527,"2016",158,5486
104527,"2022",39,1886
104527,"2023",47,1839
104527,"2017",83,3252
104527,"2013",NA,NA
104527,"2008",40,1725
104527,"2021",5,283
104527,"2014",NA,NA
104527,"2004",NA,NA
104527,"2009",NA,NA
104527,"2015",NA,NA
104527,"2005",NA,NA
104527,"2018",86,3159
104527,"2020",39,2053
104527,"2003",19,419
104527,"2010",NA,NA
104527,"2024",59,2268
104527,"2006",NA,NA
104527,"2011",NA,NA
104527,"2012",NA,NA
104542,"2017",78,2819
104542,"2022",24,688
104542,"2016",177,4506
104542,"2020",4,127
104542,"2012",NA,NA
104542,"2011",NA,NA
104542,"2019",111,3627
104542,"2008",NA,NA
104542,"2009",NA,NA
104542,"2007",60,2126
104542,"2013",40,1398
104542,"2014",NA,NA
104542,"2004",11,290
104542,"2015",80,2598
104542,"2018",47,1489
104542,"2021",24,765
104542,"2005",5,85
104542,"2010",NA,NA
104545,"2008",32,849
104545,"2019",NA,NA
104545,"2018",73,3219
104545,"2007",40,1238
104545,"2017",NA,NA
104545,"2021",43,1847
104545,"2013",NA,NA
104545,"2011",NA,NA
104545,"2022",63,2124
104545,"2015",80,3344
104545,"2012",NA,NA
104545,"2010",94,3813
104545,"2023",67,2096
104545,"2014",NA,NA
104545,"2020",64,1799
104545,"2016",144,4954
104545,"2009",114,3934
104547,"2016",61,1523
104547,"2009",27,886
104547,"2012",33,973
104547,"2015",17,434
104547,"2014",29,1122
104547,"2018",73,2211
104547,"2017",92,3386
104547,"2013",70,1781
104547,"2011",30,895
104547,"2010",32,1232
104548,"2013",26,605
104548,"2005",21,481
104548,"2002",6,50
104548,"2004",47,618
104548,"2016",63,1109
104548,"2012",80,2127
104548,"2003",15,205
104550,"2010",6,155
104550,"2009",6,133
104550,"2011",2,78
104558,"2005",6,49
104559,"2014",NA,NA
104559,"2015",NA,NA
104559,"2006",58,1403
104559,"2013",10,359
104559,"2008",36,929
104559,"2017",9,295
104559,"2004",7,174
104559,"2010",23,744
104559,"2011",38,781
104559,"2007",185,3132
104559,"2005",16,389
104559,"2012",1,37
104559,"2016",154,2891
104559,"2009",128,1759
104563,"2016",13,455
104563,"2015",41,1155
104563,"2018",1,66
104563,"2019",7,175
104563,"2017",6,79
104571,"2018",31,875
104571,"2015",163,3710
104571,"2011",88,2159
104571,"2006",78,1770
104571,"2014",82,1458
104571,"2005",60,2132
104571,"2016",160,3606
104571,"2007",80,1961
104571,"2012",90,2127
104571,"2008",52,1077
104571,"2004",NA,NA
104571,"2019",29,528
104571,"2013",109,1772
104571,"2017",118,2467
104571,"2009",48,1206
104571,"2010",70,2090
104579,"2009",0,74
104579,"2010",3,92
104579,"2008",5,163
104579,"2011",3,81
104586,"2019",20,451
104586,"2014",NA,NA
104586,"2018",20,574
104586,"2007",6,86
104586,"2022",7,199
104586,"2010",10,206
104586,"2008",11,204
104586,"2011",49,1054
104586,"2009",3,110
104586,"2015",NA,NA
104586,"2020",5,106
104586,"2013",NA,NA
104586,"2017",32,755
104586,"2012",57,1487
104586,"2016",129,3573
104589,"2009",29,662
104589,"2014",1,68
104589,"2011",14,341
104589,"2012",6,89
104589,"2007",21,706
104589,"2005",14,293
104589,"2008",NA,NA
104589,"2010",2,173
104589,"2003",22,345
104589,"2006",NA,NA
104589,"2013",4,103
104589,"2004",12,313
104592,"2005",6,107
104592,"2011",8,123
104592,"2007",30,392
104592,"2014",NA,NA
104592,"2009",10,144
104592,"2003",NA,NA
104592,"2013",9,263
104592,"2006",7,215
104592,"2010",28,484
104592,"2008",19,283
104593,"2012",50,1547
104593,"2015",85,2390
104593,"2016",75,1443
104593,"2009",83,2248
104593,"2011",94,2515
104593,"2018",9,60
104593,"2005",5,122
104593,"2014",72,2276
104593,"2006",11,470
104593,"2010",124,3126
104593,"2004",12,186
104593,"2013",146,3291
104593,"2017",2,16
104593,"2008",24,941
104594,"2011",11,176
104594,"2013",NA,NA
104594,"2010",16,309
104594,"2012",46,1586
104594,"2014",120,3364
104594,"2015",66,1432
104595,"2009",4,93
104597,"2007",76,2274
104597,"2012",NA,NA
104597,"2015",114,2836
104597,"2016",175,3714
104597,"2006",106,3500
104597,"2005",103,2971
104597,"2014",NA,NA
104597,"2017",51,1569
104597,"2010",NA,NA
104597,"2011",182,5397
104597,"2003",0,11
104597,"2008",51,1418
104597,"2018",2,111
104597,"2004",38,729
104597,"2013",160,4912
104597,"2009",58,1995
104619,"2006",NA,NA
104619,"2008",NA,NA
104619,"2013",18,228
104619,"2012",20,230
104619,"2011",6,222
104619,"2009",NA,NA
104619,"2007",2,47
104619,"2015",NA,NA
104619,"2010",10,93
104619,"2014",22,403
104620,"2006",3,318
104620,"2011",NA,NA
104620,"2008",NA,NA
104620,"2013",20,751
104620,"2014",18,624
104620,"2016",1,227
104620,"2009",NA,NA
104620,"2012",NA,NA
104620,"2017",6,577
104620,"2019",2,152
104620,"2015",36,1957
104620,"2018",12,887
104620,"2010",NA,NA
104620,"2007",NA,NA
104623,"2006",11,231
104623,"2008",4,58
104623,"2005",8,163
104623,"2007",12,133
104623,"2012",NA,NA
104623,"2009",2,49
104627,"2013",2,52
104628,"2014",7,229
104628,"2013",1,116
104628,"2010",1,100
104628,"2016",7,177
104628,"2012",4,89
104628,"2011",1,109
104628,"2015",7,259
104628,"2007",4,185
104628,"2008",19,425
104629,"2015",16,451
104629,"2012",5,99
104629,"2018",12,517
104629,"2013",5,184
104629,"2019",11,274
104629,"2017",10,484
104633,"2011",6,165
104635,"2007",26,371
104635,"2005",6,81
104635,"2008",15,346
104639,"2014",13,445
104639,"2013",8,423
104639,"2007",24,800
104639,"2005",6,117
104639,"2010",17,544
104639,"2006",3,99
104639,"2009",56,1892
104639,"2004",6,268
104639,"2012",39,917
104639,"2008",28,1171
104639,"2011",2,40
104640,"2011",0,40
104644,"2012",1,69
104644,"2013",3,112
104644,"2009",4,76
104646,"2007",9,78
104651,"2014",8,258
104651,"2013",30,1222
104655,"2005",NA,NA
104655,"2007",5,78
104655,"2008",NA,NA
104655,"2020",68,1877
104655,"2019",85,1876
104655,"2009",35,1110
104655,"2010",52,1412
104655,"2006",NA,NA
104655,"2013",24,613
104655,"2017",149,3182
104655,"2022",15,728
104655,"2014",49,1104
104655,"2011",24,1226
104655,"2016",169,4670
104655,"2021",49,1470
104655,"2004",NA,NA
104655,"2015",NA,NA
104655,"2018",105,2477
104660,"2020",11,241
104660,"2013",NA,NA
104660,"2017",35,1153
104660,"2009",NA,NA
104660,"2016",90,1909
104660,"2006",4,105
104660,"2008",9,286
104660,"2005",14,428
104660,"2007",NA,NA
104660,"2015",42,1626
104660,"2018",31,903
104660,"2021",19,574
104660,"2012",NA,NA
104660,"2004",0,48
104660,"2011",NA,NA
104660,"2019",11,446
104660,"2010",NA,NA
104660,"2014",NA,NA
104661,"2012",1,77
104661,"2011",9,146
104661,"2010",1,67
104665,"2014",NA,NA
104665,"2018",37,1080
104665,"2023",18,203
104665,"2016",20,630
104665,"2019",51,1204
104665,"2008",29,786
104665,"2015",NA,NA
104665,"2020",60,1214
104665,"2021",53,1291
104665,"2012",232,3891
104665,"2013",169,3802
104665,"2007",13,395
104665,"2009",45,982
104665,"2011",140,3693
104665,"2010",42,1246
104665,"2022",95,1692
104667,"2008",7,91
104667,"2012",16,176
104667,"2014",4,38
104672,"2018",6,135
104672,"2009",3,121
104672,"2011",13,373
104672,"2016",16,538
104672,"2017",30,679
104672,"2014",19,317
104672,"2012",7,125
104672,"2015",6,303
104676,"2007",6,102
104676,"2016",3,53
104676,"2013",11,193
104676,"2010",85,1260
104676,"2004",4,110
104676,"2005",6,126
104676,"2014",15,270
104676,"2006",13,194
104676,"2008",63,1190
104676,"2009",80,1693
104676,"2012",12,200
104676,"2015",4,73
104676,"2011",4,318
104681,"2011",4,126
104681,"2004",5,50
104681,"2006",4,77
104684,"2007",1,78
104692,"2008",2,57
104692,"2011",3,65
104693,"2012",4,69
104693,"2013",1,62
104707,"2008",2,59
104707,"2007",5,214
104714,"2012",6,172
104714,"2010",20,994
104714,"2006",1,65
104714,"2015",4,219
104714,"2011",25,727
104714,"2007",1,42
104714,"2013",33,944
104714,"2014",42,952
104717,"2004",2,48
104717,"2005",11,216
104717,"2009",10,591
104717,"2010",23,316
104717,"2008",21,547
104719,"2007",7,289
104719,"2006",8,191
104719,"2008",122,2605
104719,"2017",37,1598
104719,"2014",102,3504
104719,"2015",72,2513
104719,"2019",40,1363
104719,"2011",92,3582
104719,"2016",39,1899
104719,"2018",41,678
104719,"2013",62,2224
104719,"2010",110,3269
104719,"2009",112,3230
104719,"2012",51,1597
104721,"2010",33,664
104721,"2013",16,149
104721,"2009",34,876
104721,"2008",10,478
104724,"2011",17,547
104724,"2012",11,335
104724,"2009",66,1365
104724,"2008",76,2502
104724,"2010",NA,NA
104724,"2007",4,54
104729,"2011",1,27
104729,"2012",3,69
104731,"2016",167,3002
104731,"2009",25,602
104731,"2012",92,2154
104731,"2022",17,489
104731,"2015",238,5745
104731,"2007",1,56
104731,"2013",182,4801
104731,"2014",71,2100
104731,"2018",NA,NA
104731,"2020",71,1685
104731,"2019",29,1002
104731,"2008",NA,NA
104731,"2017",147,4368
104731,"2011",62,2288
104731,"2010",103,2571
104731,"2021",74,2174
104731,"2023",16,284
104732,"2011",6,67
104732,"2005",5,59
104732,"2006",5,73
104735,"2013",40,1246
104735,"2010",50,1176
104735,"2008",11,127
104735,"2019",8,110
104735,"2016",31,715
104735,"2007",6,53
104735,"2017",14,316
104735,"2011",134,2800
104735,"2014",NA,NA
104735,"2015",15,497
104735,"2012",113,1947
104738,"2004",NA,NA
104738,"2011",6,141
104738,"2009",2,82
104739,"2010",6,98
104745,"2014",20,924
104745,"2013",17,550
104745,"2015",47,1664
104745,"2011",20,1257
104745,"2017",NA,NA
104745,"2018",102,3945
104745,"2012",46,2814
104745,"2009",24,966
104745,"2019",NA,NA
104745,"2007",30,1157
104745,"2021",79,2335
104745,"2016",NA,NA
104745,"2023",13,408
104745,"2002",1,125
104745,"2004",NA,NA
104745,"2008",14,728
104745,"2024",37,1419
104745,"2022",NA,NA
104745,"2006",25,971
104745,"2005",32,991
104745,"2020",66,2530
104745,"2003",18,932
104745,"2010",120,6003
104755,"2022",72,1555
104755,"2009",57,1187
104755,"2017",94,3750
104755,"2016",103,3847
104755,"2018",74,2488
104755,"2011",NA,NA
104755,"2014",NA,NA
104755,"2007",NA,NA
104755,"2006",NA,NA
104755,"2002",36,656
104755,"2021",37,1083
104755,"2024",44,1362
104755,"2019",49,1400
104755,"2023",NA,NA
104755,"2005",NA,NA
104755,"2004",104,2204
104755,"2003",33,641
104755,"2010",88,2715
104755,"2020",50,1536
104755,"2012",138,5091
104755,"2015",106,4680
104755,"2008",NA,NA
104755,"2013",64,1949
104760,"2005",7,103
104760,"2007",5,83
104760,"2006",7,205
104770,"2007",4,95
104770,"2012",13,334
104770,"2011",NA,NA
104770,"2013",6,207
104770,"2008",3,206
104770,"2015",4,107
104770,"2006",1,69
104770,"2010",12,390
104770,"2014",NA,NA
104778,"2012",0,50
104778,"2011",2,43
104779,"2012",4,353
104779,"2006",NA,NA
104779,"2007",3,100
104779,"2013",2,164
104779,"2011",NA,NA
104779,"2008",NA,NA
104779,"2010",7,237
104781,"2008",0,53
104783,"2008",22,301
104783,"2012",2,52
104783,"2011",3,81
104783,"2005",4,58
104783,"2015",2,35
104783,"2006",18,306
104783,"2010",5,64
104783,"2007",6,207
104792,"2016",92,2931
104792,"2023",70,1218
104792,"2024",99,2140
104792,"2005",152,3582
104792,"2020",89,1701
104792,"2022",73,1418
104792,"2017",137,2982
104792,"2008",147,3486
104792,"2004",23,381
104792,"2018",99,1640
104792,"2012",59,841
104792,"2013",208,4478
104792,"2007",158,3404
104792,"2011",NA,NA
104792,"2006",157,3171
104792,"2014",72,1281
104792,"2010",NA,NA
104792,"2015",68,1539
104792,"2019",119,2909
104792,"2021",NA,NA
104792,"2009",80,3114
104802,"2016",6,106
104802,"2015",1,59
104810,"2012",1,49
104810,"2011",5,107
104810,"2023",0,53
104810,"2017",6,277
104810,"2015",NA,NA
104810,"2019",2,58
104810,"2018",2,87
104810,"2016",2,114
104810,"2008",NA,NA
104812,"2009",9,159
104812,"2005",40,610
104812,"2007",22,396
104812,"2008",13,231
104812,"2006",20,401
104812,"2004",4,69
104816,"2006",1,50
104816,"2017",3,101
104816,"2011",NA,NA
104816,"2004",2,60
104816,"2007",4,64
104816,"2005",3,49
104820,"2012",4,59
104820,"2011",7,116
104822,"2015",0,55
104830,"2008",0,57
104831,"2007",21,355
104831,"2006",4,71
104847,"2015",NA,NA
104847,"2013",6,69
104847,"2017",2,76
104847,"2016",1,75
104850,"2011",12,341
104850,"2010",0,55
104850,"2012",2,108
104851,"2013",2,55
104851,"2006",2,58
104851,"2008",19,606
104851,"2011",7,158
104851,"2005",7,117
104857,"2012",2,244
104857,"2014",NA,NA
104857,"2011",15,342
104864,"2004",3,70
