"player_id","year","aces","serves"
104312,"2014",253,4144
104314,"2009",32,1178
104314,"2011",19,675
104314,"2008",22,577
104314,"2010",23,573
104317,"2006",0,110
104327,"2012",150,2965
104327,"2014",9,168
104327,"2008",194,2851
104327,"2005",NA,NA
104327,"2018",15,357
104327,"2007",35,719
104327,"2019",48,866
104327,"2013",32,717
104327,"2010",32,585
104327,"2016",48,955
104327,"2011",68,1146
104327,"2020",13,200
104327,"2009",98,1677
104327,"2015",47,1364
104327,"2006",2,80
104327,"2017",136,3256
104330,"2008",27,373
104330,"2011",21,323
104330,"2003",9,109
104330,"2013",109,1297
104330,"2002",3,65
104330,"2010",244,1827
104330,"2014",61,745
104330,"2015",127,1189
104330,"2005",45,411
104330,"2012",84,1114
104330,"2009",128,1120
104330,"2017",27,250
104330,"2007",15,215
104330,"2006",2,74
104330,"2016",216,2510
104330,"2004",19,308
104332,"2007",32,242
104332,"2012",187,2144
104332,"2003",35,313
104332,"2013",36,529
104332,"2009",319,3469
104332,"2011",316,3448
104332,"2008",125,1505
104332,"2010",299,3216
104332,"2014",8,242
104332,"2004",14,141
104332,"2005",7,153
104334,"2008",0,70
104338,"2004",52,2129
104338,"2011",102,3942
104338,"2016",63,2287
104338,"2008",124,3412
104338,"2012",95,4312
104338,"2009",113,4025
104338,"2005",83,3101
104338,"2017",2,228
104338,"2013",88,3158
104338,"2007",191,4633
104338,"2010",157,3791
104338,"2014",77,3073
104338,"2015",86,3049
104338,"2006",76,3032
104339,"1999",NA,NA
104339,"2009",145,1383
104339,"2000",NA,NA
104339,"2010",40,382
104339,"2007",190,1576
104339,"2001",NA,NA
104339,"2006",639,5546
104339,"2005",736,4861
104339,"2004",448,3858
104339,"2003",268,2916
104339,"2002",63,915
104339,"2008",413,3521
104349,"2010",9,388
104349,"2003",NA,NA
104349,"2015",0,176
104349,"2009",15,602
104349,"2011",22,1039
104349,"2006",NA,NA
104349,"2008",7,404
104349,"2007",NA,NA
104349,"2014",4,105
104349,"2013",1,61
104349,"2005",0,79
104349,"2012",24,1202
104349,"2004",NA,NA
104360,"2005",3,156
104361,"2007",8,74
104368,"2009",1,71
104368,"2010",10,75
104368,"2006",3,67
104368,"2007",3,47
104368,"2013",2,51
104368,"2008",9,110
104368,"2005",NA,NA
104368,"2012",NA,NA
104371,"2007",20,303
104371,"2008",168,2810
104371,"2006",75,1175
104371,"2012",17,161
104371,"2009",97,1253
104371,"2005",142,1818
104371,"2010",NA,NA
104371,"2004",9,143
104372,"2006",29,677
104372,"2009",27,232
104372,"2007",58,720
104372,"2008",30,310
104372,"2011",2,65
104372,"2002",5,197
104372,"2010",4,74
104372,"2004",26,359
104372,"2005",7,128
104372,"2003",32,525
104379,"2002",4,209
104379,"2003",20,347
104379,"2005",8,258
104379,"2004",83,1758
104383,"2003",0,39
104383,"2004",2,110
104383,"2005",NA,NA
104385,"2010",5,86
104385,"2009",12,72
104386,"2008",420,3816
104386,"2003",18,221
104386,"2013",233,3218
104386,"2011",444,5228
104386,"2009",331,3932
104386,"2019",95,1708
104386,"2016",97,1574
104386,"2007",306,3186
104386,"2006",177,2096
104386,"2002",NA,NA
104386,"2012",660,6415
104386,"2005",126,1904
104386,"2001",NA,NA
104386,"2017",103,1342
104386,"2015",67,854
104386,"2004",69,801
104386,"2010",306,3286
104392,"2004",2,61
104392,"2009",13,429
104392,"2003",NA,NA
104393,"2014",6,65
104397,"2008",5,120
104397,"2010",19,472
104397,"2007",7,416
104397,"2009",23,308
104415,"2009",8,86
104415,"2011",3,65
104417,"2008",651,4411
104417,"2001",19,117
104417,"2003",133,1303
104417,"2006",366,4011
104417,"2005",314,2930
104417,"2002",29,529
104417,"2009",571,5012
104417,"2010",739,5732
104417,"2004",400,4471
104417,"2011",367,3542
104417,"2007",279,3033
104424,"2017",18,394
104424,"2010",16,401
104424,"2019",10,171
104424,"2006",3,106
104424,"2012",101,2421
104424,"2016",4,95
104424,"2014",9,254
104424,"2013",61,1421
104424,"2020",17,438
104424,"2008",10,284
104424,"2005",10,207
104424,"2009",4,209
104424,"2015",41,1350
104424,"2007",7,218
104424,"2011",25,823
104433,"2003",8,106
104433,"2002",20,226
104433,"2004",9,213
104433,"2008",144,1456
104433,"2009",149,1443
104433,"2012",28,282
104433,"2010",42,401
104433,"2017",10,143
104433,"2016",59,831
104433,"2007",430,2817
104433,"2014",57,745
104433,"2011",84,768
104433,"2006",94,1124
104433,"2005",49,532
104433,"2015",16,194
104433,"2013",48,536
104439,"2003",6,79
104439,"2005",3,59
104445,"2005",1,66
104445,"2008",0,123
104453,"2011",28,301
104453,"2008",4,117
104453,"2010",14,126
104453,"2007",39,232
104453,"2004",27,250
104453,"2012",1,52
104453,"2006",4,67
104453,"2005",2,119
104453,"2009",9,52
104456,"2009",3,84
104460,"2013",65,628
104460,"2015",213,2213
104460,"2014",225,2143
104460,"2017",196,2222
104460,"2011",147,1175
104460,"2018",25,354
104460,"2016",180,2130
104460,"2019",36,312
104460,"2021",12,67
104460,"2003",18,115
104460,"2010",202,1331
104460,"2012",100,912
104465,"2010",6,48
104467,"2016",3,69
104467,"2012",1,104
104467,"2009",4,168
104467,"2014",0,81
104467,"2006",1,61
104467,"2015",7,168
104467,"2008",3,113
104467,"2018",10,335
104467,"2019",NA,NA
104467,"2005",NA,NA
104467,"2004",NA,NA
104467,"2020",NA,NA
104467,"2007",NA,NA
104468,"2019",199,4001
104468,"2013",230,4727
104468,"2015",226,5128
104468,"2016",190,5115
104468,"2009",418,5521
104468,"2007",233,4873
104468,"2020",98,1777
104468,"2006",191,3704
104468,"2005",42,991
104468,"2014",302,4439
104468,"2021",48,1604
104468,"2010",232,2878
104468,"2017",121,3231
104468,"2011",297,5272
104468,"2022",44,1226
104468,"2004",5,89
104468,"2018",258,4648
104468,"2012",285,5337
104468,"2008",335,6162
104470,"2024",5,99
104470,"2008",1,44
104471,"2009",22,237
104471,"2013",519,4460
104471,"2014",316,2762
104471,"2017",27,422
104471,"2015",165,1461
104471,"2012",325,3203
104471,"2010",121,1159
104471,"2008",1,53
104471,"2011",372,3772
104471,"2016",183,2036
104473,"2012",4,75
104477,"2013",6,91
104477,"2014",NA,NA
104477,"2006",2,127
104477,"2011",1,63
104477,"2010",3,171
104477,"2012",NA,NA
104478,"2004",NA,NA
104478,"2007",7,121
104478,"2008",1,64
104488,"2006",0,53
104494,"2014",4,212
104494,"2017",7,250
104494,"2015",NA,NA
104494,"2013",15,536
104494,"2012",43,1076
104494,"2011",11,370
104494,"2016",22,708
104494,"2010",2,168
104494,"2018",11,195
104495,"2005",2,114
104495,"2007",NA,NA
104495,"2016",5,98
104495,"2003",4,128
104495,"2006",NA,NA
104499,"2001",NA,NA
104499,"2006",76,1761
104499,"2015",5,110
104499,"2011",4,171
104499,"2013",20,365
104499,"2007",18,500
104499,"2012",20,472
104499,"2002",NA,NA
104499,"2004",17,368
104499,"2009",NA,NA
104499,"2014",38,793
104499,"2003",NA,NA
104499,"2005",34,932
104500,"2006",0,66
104500,"2007",8,144
104500,"2013",99,1994
104500,"2016",7,84
104500,"2008",8,352
104500,"2012",15,372
104500,"2014",57,955
104500,"2015",7,145
104500,"2009",42,775
104500,"2011",133,2992
104500,"2010",73,1232
104501,"2006",4,52
104501,"2004",NA,NA
104501,"2005",NA,NA
104501,"2007",4,74
104501,"2008",3,50
104503,"2002",0,57
104503,"2009",NA,NA
104503,"2006",5,46
104503,"2004",3,75
104503,"2012",NA,NA
104504,"2009",6,79
104505,"2015",10,107
104505,"2006",11,102
104505,"2016",40,565
104505,"2010",20,188
104505,"2011",20,152
104505,"2014",3,99
104505,"2012",40,224
104505,"2013",15,108
104505,"2017",90,1005
104515,"2008",2,230
104515,"2007",19,469
104515,"2009",2,149
104515,"2006",2,201
104516,"2013",15,279
104516,"2012",3,81
104519,"2006",4,55
104523,"2007",7,235
104523,"2009",102,2514
104523,"2004",NA,NA
104523,"2010",45,1674
104523,"2013",NA,NA
104523,"2012",37,1567
104523,"2005",NA,NA
104523,"2011",61,2072
104523,"2008",18,525
104523,"2006",6,248
104527,"2007",334,3961
104527,"2019",491,4361
104527,"2016",453,5486
104527,"2022",168,1886
104527,"2023",387,3925
104527,"2017",264,3252
104527,"2013",493,5865
104527,"2008",285,4240
104527,"2021",59,634
104527,"2014",422,3950
104527,"2004",26,452
104527,"2009",330,3938
104527,"2015",576,6281
104527,"2005",222,2460
104527,"2018",272,3159
104527,"2020",225,2053
104527,"2003",24,419
104527,"2010",359,4003
104527,"2024",199,2268
104527,"2006",326,4643
104527,"2011",322,4414
104527,"2012",417,4866
104534,"2009",76,2739
104534,"2017",73,2228
104534,"2019",1,59
104534,"2014",57,2289
104534,"2016",72,2391
104534,"2008",54,2450
104534,"2006",NA,NA
104534,"2010",70,2343
104534,"2018",49,1315
104534,"2011",63,1592
104534,"2005",0,79
104534,"2012",68,2186
104534,"2007",37,800
104534,"2015",47,1405
104534,"2013",17,1017
104542,"2017",524,4183
104542,"2022",61,688
104542,"2016",495,4506
104542,"2020",13,127
104542,"2012",653,6090
104542,"2011",825,6152
104542,"2019",508,3627
104542,"2008",459,3601
104542,"2009",708,5389
104542,"2007",249,2126
104542,"2013",429,4211
104542,"2014",533,4143
104542,"2004",23,290
104542,"2015",497,3949
104542,"2018",197,1489
104542,"2021",75,765
104542,"2005",9,85
104542,"2010",482,3749
104545,"2008",435,2488
104545,"2019",1003,3719
104545,"2018",1278,5458
104545,"2007",255,1238
104545,"2017",1179,5222
104545,"2021",699,2906
104545,"2013",979,5099
104545,"2011",811,4875
104545,"2022",895,3714
104545,"2015",1260,5513
104545,"2012",1005,5415
104545,"2010",1048,5743
104545,"2023",480,2096
104545,"2014",989,4857
104545,"2020",425,1799
104545,"2016",1269,4954
104545,"2009",653,3934
104547,"2016",123,1523
104547,"2009",68,886
104547,"2012",66,973
104547,"2015",43,434
104547,"2014",64,1122
104547,"2018",159,2211
104547,"2017",245,3386
104547,"2013",206,2979
104547,"2011",66,895
104547,"2010",246,3273
104548,"2013",49,605
104548,"2005",20,481
104548,"2002",3,50
104548,"2004",29,618
104548,"2016",69,1109
104548,"2012",117,2127
104548,"2003",10,205
104550,"2010",9,155
104550,"2009",13,133
104550,"2011",6,78
104558,"2005",0,49
104559,"2014",132,3283
104559,"2015",200,3062
104559,"2006",95,1403
104559,"2013",21,359
104559,"2008",112,1786
104559,"2017",17,295
104559,"2004",10,174
104559,"2010",138,2314
104559,"2011",81,2203
104559,"2007",215,3132
104559,"2005",30,389
104559,"2012",11,387
104559,"2016",161,2891
104559,"2009",165,2719
104563,"2016",56,455
104563,"2015",139,1155
104563,"2018",7,66
104563,"2019",25,175
104563,"2017",3,79
104571,"2018",268,2261
104571,"2015",350,3710
104571,"2011",400,4236
104571,"2006",390,4685
104571,"2014",116,1458
104571,"2005",172,2132
104571,"2016",295,3606
104571,"2007",454,5331
104571,"2012",409,4661
104571,"2008",193,2086
104571,"2004",23,221
104571,"2019",40,528
104571,"2013",245,2676
104571,"2017",259,2467
104571,"2009",238,2414
104571,"2010",498,5140
104579,"2009",7,74
104579,"2010",6,92
104579,"2008",22,163
104579,"2011",0,81
104586,"2019",27,451
104586,"2014",333,3977
104586,"2018",49,574
104586,"2007",1,86
104586,"2022",12,199
104586,"2010",8,206
104586,"2008",8,204
104586,"2011",135,1626
104586,"2009",10,110
104586,"2015",266,3920
104586,"2020",6,106
104586,"2013",317,3542
104586,"2017",67,755
104586,"2012",257,3024
104586,"2016",289,3573
104589,"2009",206,1155
104589,"2014",13,68
104589,"2011",52,341
104589,"2012",7,89
104589,"2007",409,2328
104589,"2005",77,540
104589,"2008",381,2246
104589,"2010",25,173
104589,"2003",72,345
104589,"2006",79,375
104589,"2013",17,103
104589,"2004",48,313
104592,"2005",14,107
104592,"2011",16,123
104592,"2007",51,455
104592,"2014",NA,NA
104592,"2009",22,144
104592,"2003",NA,NA
104592,"2013",37,263
104592,"2006",62,361
104592,"2010",96,484
104592,"2008",51,283
104593,"2012",108,1547
104593,"2015",109,2390
104593,"2016",60,1443
104593,"2009",93,2248
104593,"2011",155,2515
104593,"2018",1,60
104593,"2005",3,122
104593,"2014",138,2276
104593,"2006",20,470
104593,"2010",247,3126
104593,"2004",11,186
104593,"2013",218,3291
104593,"2017",1,16
104593,"2008",57,941
104594,"2011",46,866
104594,"2013",173,3247
104594,"2010",21,309
104594,"2012",156,2855
104594,"2014",222,3364
104594,"2015",70,1432
104595,"2009",2,93
104597,"2007",468,4371
104597,"2012",654,5995
104597,"2015",288,2836
104597,"2016",442,3714
104597,"2006",314,3500
104597,"2005",214,2971
104597,"2014",162,1555
104597,"2017",155,1569
104597,"2010",541,5586
104597,"2011",546,5397
104597,"2003",0,11
104597,"2008",449,3801
104597,"2018",11,111
104597,"2004",60,729
104597,"2013",622,4912
104597,"2009",551,4547
104607,"2014",599,5471
104607,"2016",499,4823
104607,"2005",447,4687
104607,"2019",118,1503
104607,"2003",40,307
104607,"2008",431,3771
104607,"2012",664,6142
104607,"2006",506,5093
104607,"2009",388,4590
104607,"2004",187,2077
104607,"2013",596,5740
104607,"2007",482,4594
104607,"2018",211,2152
104607,"2015",583,5784
104607,"2011",482,5059
104607,"2017",415,4126
104607,"2010",547,5245
104619,"2006",NA,NA
104619,"2008",20,283
104619,"2013",23,228
104619,"2012",25,307
104619,"2011",61,589
104619,"2009",11,157
104619,"2007",2,47
104619,"2015",3,65
104619,"2010",16,93
104619,"2014",46,403
104620,"2006",16,318
104620,"2011",37,967
104620,"2008",272,4401
104620,"2013",37,751
104620,"2014",80,1317
104620,"2016",53,854
104620,"2009",165,2966
104620,"2012",59,1333
104620,"2017",15,577
104620,"2019",3,152
104620,"2015",220,3905
104620,"2018",22,887
104620,"2010",55,1148
104620,"2007",106,1711
104623,"2006",27,231
104623,"2008",13,58
104623,"2005",16,163
104623,"2007",13,133
104623,"2012",21,134
104623,"2009",32,351
104627,"2013",1,52
104628,"2014",27,229
104628,"2013",1,116
104628,"2010",5,100
104628,"2016",9,177
104628,"2012",4,89
104628,"2011",9,109
104628,"2015",17,259
104628,"2007",7,185
104628,"2008",47,425
104629,"2015",30,451
104629,"2012",2,99
104629,"2018",22,517
104629,"2013",12,184
104629,"2019",16,274
104629,"2017",30,484
104633,"2011",5,165
104635,"2007",38,371
104635,"2005",10,81
104635,"2008",19,346
104639,"2014",30,445
104639,"2013",14,423
104639,"2007",68,800
104639,"2005",8,117
104639,"2010",72,1113
104639,"2006",19,99
104639,"2009",123,1892
104639,"2004",21,268
104639,"2012",37,917
104639,"2008",124,2211
104639,"2011",2,40
104640,"2011",1,40
104644,"2012",2,69
104644,"2013",3,112
104644,"2009",6,76
104646,"2007",1,78
104651,"2014",10,258
104651,"2013",45,1222
104655,"2005",NA,NA
104655,"2007",1,78
104655,"2008",87,1525
104655,"2020",142,1877
104655,"2019",247,3470
104655,"2009",248,2476
104655,"2010",193,2862
104655,"2006",NA,NA
104655,"2013",35,613
104655,"2017",217,3182
104655,"2022",35,728
104655,"2014",166,2306
104655,"2011",129,1884
104655,"2016",433,4670
104655,"2021",96,1470
104655,"2004",NA,NA
104655,"2015",310,4331
104655,"2018",194,2477
104660,"2020",16,241
104660,"2013",145,1888
104660,"2017",131,1153
104660,"2009",175,2217
104660,"2016",177,1909
104660,"2006",26,254
104660,"2008",44,698
104660,"2005",47,428
104660,"2007",7,119
104660,"2015",292,3664
104660,"2018",88,903
104660,"2021",54,574
104660,"2012",275,3489
104660,"2004",3,48
104660,"2011",265,3623
104660,"2019",76,689
104660,"2010",327,3865
104660,"2014",214,2631
104661,"2012",6,77
104661,"2011",6,146
104661,"2010",4,67
104665,"2014",68,3040
104665,"2018",16,1080
104665,"2023",2,203
104665,"2016",16,630
104665,"2019",55,2324
104665,"2008",17,786
104665,"2015",91,3205
104665,"2020",16,1214
104665,"2021",62,2723
104665,"2012",78,3891
104665,"2013",73,3802
104665,"2007",5,395
104665,"2009",24,982
104665,"2011",83,3693
104665,"2010",22,1246
104665,"2022",29,1692
104667,"2008",9,91
104667,"2012",23,176
104667,"2014",3,38
104672,"2018",8,135
104672,"2009",7,121
104672,"2011",9,373
104672,"2016",26,538
104672,"2017",38,679
104672,"2014",21,317
104672,"2012",4,125
104672,"2015",9,303
104676,"2007",2,102
104676,"2016",0,53
104676,"2013",8,193
104676,"2010",84,1883
104676,"2004",1,110
104676,"2005",6,126
104676,"2014",7,270
104676,"2006",7,194
104676,"2008",95,1190
104676,"2009",220,3454
104676,"2012",14,487
104676,"2015",7,73
104676,"2011",8,318
104678,"2020",25,249
104678,"2011",466,4511
104678,"2009",384,4200
104678,"2019",64,691
104678,"2017",346,3925
104678,"2015",602,4936
104678,"2010",558,4503
104678,"2006",16,171
104678,"2008",228,2431
104678,"2007",53,998
104678,"2013",224,2583
104678,"2018",155,1565
104678,"2014",109,805
104678,"2016",524,5193
104678,"2012",440,4421
104678,"2021",39,392
104681,"2011",15,126
104681,"2004",1,50
104681,"2006",1,77
104684,"2007",3,78
104692,"2008",5,57
104692,"2011",7,65
104693,"2012",12,69
104693,"2013",10,62
104707,"2008",0,59
104707,"2007",8,214
104714,"2012",9,172
104714,"2010",40,994
104714,"2006",3,65
104714,"2015",2,219
104714,"2011",32,727
104714,"2007",0,42
104714,"2013",45,944
104714,"2014",31,952
104717,"2004",5,48
104717,"2005",12,216
104717,"2009",55,591
104717,"2010",37,316
104717,"2008",41,547
104719,"2007",7,289
104719,"2006",13,191
104719,"2008",131,2605
104719,"2017",90,1598
104719,"2014",219,3504
104719,"2015",154,2513
104719,"2019",100,1363
104719,"2011",142,3582
104719,"2016",186,3408
104719,"2018",51,678
104719,"2013",212,4056
104719,"2010",178,3269
104719,"2009",163,3230
104719,"2012",186,3546
104721,"2010",62,664
104721,"2013",13,149
104721,"2009",51,876
104721,"2008",45,478
104724,"2011",27,735
104724,"2012",34,654
104724,"2009",52,1365
104724,"2008",136,2502
104724,"2010",133,2401
104724,"2007",2,54
104729,"2011",1,27
104729,"2012",0,69
104731,"2016",493,3002
104731,"2009",75,602
104731,"2012",638,4543
104731,"2022",92,489
104731,"2015",1074,5745
104731,"2007",7,56
104731,"2013",651,4801
104731,"2014",723,5175
104731,"2018",1160,6159
104731,"2020",251,1685
104731,"2019",160,1002
104731,"2008",158,1527
104731,"2017",738,4368
104731,"2011",719,4990
104731,"2010",306,2571
104731,"2021",440,2174
104731,"2023",44,284
104732,"2011",7,67
104732,"2005",5,59
104732,"2006",5,73
104735,"2013",87,2996
104735,"2010",27,1176
104735,"2008",3,127
104735,"2019",0,110
104735,"2016",10,715
104735,"2007",0,53
104735,"2017",9,316
104735,"2011",87,2800
104735,"2014",56,2015
104735,"2015",13,497
104735,"2012",37,1947
104738,"2004",NA,NA
104738,"2011",5,141
104738,"2009",3,82
104739,"2010",11,98
104745,"2014",163,3979
104745,"2013",239,5989
104745,"2015",222,5917
104745,"2011",267,5774
104745,"2017",283,5470
104745,"2018",124,3945
104745,"2012",160,3404
104745,"2009",219,5343
104745,"2019",310,4583
104745,"2007",250,6269
104745,"2021",116,2335
104745,"2016",116,3907
104745,"2023",24,408
104745,"2002",1,125
104745,"2004",57,3007
104745,"2008",271,6107
104745,"2024",39,1419
104745,"2022",227,4126
104745,"2006",240,5426
104745,"2005",219,6356
104745,"2020",157,2530
104745,"2003",36,1724
104745,"2010",310,6003
104755,"2022",218,3673
104755,"2009",265,2967
104755,"2017",149,3750
104755,"2016",203,3847
104755,"2018",331,4143
104755,"2011",288,3772
104755,"2014",271,3402
104755,"2007",375,4908
104755,"2006",250,3764
104755,"2002",22,656
104755,"2021",99,2265
104755,"2024",79,1362
104755,"2019",208,2669
104755,"2023",190,3096
104755,"2005",182,3101
104755,"2004",133,2204
104755,"2003",36,641
104755,"2010",347,4530
104755,"2020",91,1536
104755,"2012",391,5091
104755,"2015",331,4680
104755,"2008",439,3996
104755,"2013",392,5378
104760,"2005",7,103
104760,"2007",17,83
104760,"2006",29,205
104770,"2007",1,95
104770,"2012",8,334
104770,"2011",10,340
104770,"2013",6,207
104770,"2008",11,206
104770,"2015",2,107
104770,"2006",0,69
104770,"2010",21,469
104770,"2014",NA,NA
104778,"2012",2,50
104778,"2011",2,43
104779,"2012",21,353
104779,"2006",7,201
104779,"2007",12,375
104779,"2013",10,164
104779,"2011",NA,NA
104779,"2008",11,291
104779,"2010",17,237
104781,"2008",1,53
104783,"2008",30,301
104783,"2012",7,52
104783,"2011",8,81
104783,"2005",2,58
104783,"2015",0,35
104783,"2006",49,306
104783,"2010",2,64
104783,"2007",36,207
104792,"2016",489,4455
104792,"2023",205,2031
104792,"2024",410,3804
104792,"2005",371,3582
104792,"2020",148,1701
104792,"2022",156,1418
104792,"2017",310,2982
104792,"2008",353,3486
104792,"2004",43,381
104792,"2018",375,3983
104792,"2012",219,2365
104792,"2013",449,4478
104792,"2007",473,3404
104792,"2011",414,4482
104792,"2006",252,3171
104792,"2014",359,3442
104792,"2010",565,5025
104792,"2015",456,4201
104792,"2019",378,4676
104792,"2021",320,2969
104792,"2009",552,4554
104797,"2014",341,3905
104797,"2017",305,2991
104797,"2016",211,2556
104797,"2022",7,104
104797,"2020",4,167
104797,"2008",18,406
104797,"2010",389,4552
104797,"2006",15,188
104797,"2018",201,2820
104797,"2005",NA,NA
104797,"2009",192,2457
104797,"2013",357,4647
104797,"2012",431,4782
104797,"2019",77,1160
104797,"2007",NA,NA
104797,"2021",8,218
104797,"2015",243,2991
104797,"2011",172,2331
104802,"2016",16,106
104802,"2015",0,59
104807,"2004",5,74
104807,"2009",7,68
104807,"2008",NA,NA
104807,"2012",4,44
104807,"2010",5,54
104807,"2013",2,56
104807,"2006",NA,NA
104810,"2012",0,49
104810,"2011",7,107
104810,"2023",4,53
104810,"2017",22,277
104810,"2015",NA,NA
104810,"2019",16,497
104810,"2018",3,87
104810,"2016",3,114
104810,"2008",NA,NA
104812,"2009",4,159
104812,"2005",52,610
104812,"2007",34,396
104812,"2008",18,231
104812,"2006",22,401
104812,"2004",1,69
104813,"2008",NA,NA
104813,"2012",153,1669
104813,"2017",53,377
104813,"2015",NA,NA
104813,"2011",24,471
104813,"2013",214,2441
104813,"2006",NA,NA
104813,"2009",7,138
104813,"2016",30,251
104813,"2005",NA,NA
104813,"2014",NA,NA
104813,"2007",NA,NA
104813,"2010",66,643
104816,"2006",0,50
104816,"2017",0,101
104816,"2011",NA,NA
104816,"2004",0,60
104816,"2007",0,125
104816,"2005",0,49
104820,"2012",1,59
104820,"2011",7,116
104822,"2015",0,55
104830,"2008",3,57
104831,"2007",8,355
104831,"2006",0,71
104847,"2015",8,75
104847,"2013",10,69
104847,"2017",3,76
104847,"2016",8,75
104850,"2011",14,341
104850,"2010",2,55
104850,"2012",6,108
104851,"2013",1,55
104851,"2006",0,58
104851,"2008",37,606
104851,"2011",13,158
104851,"2005",1,117
104857,"2012",35,389
104857,"2014",NA,NA
104857,"2011",22,342
104864,"2004",9,70
104864,"2013",42,493
104864,"2014",84,703
104864,"2011",3,65
104864,"2007",94,949
104864,"2005",11,146
104864,"2006",12,166
104864,"2016",12,168
104864,"2012",19,174
104868,"2009",27,231
104868,"2017",9,127
104868,"2019",26,352
104868,"2012",51,544
104868,"2007",2,96
104868,"2016",37,407
104868,"2008",7,137
104868,"2021",3,66
104868,"2014",56,1019
104868,"2013",33,347
104868,"2015",124,1316
104868,"2011",62,623
104868,"2010",28,406
104871,"2017",308,2805
104871,"2012",330,3465
104871,"2019",455,4394
104871,"2023",15,443
104871,"2016",306,2993
104871,"2013",414,4251
104871,"2015",404,4426
104871,"2008",193,1880
104871,"2020",56,661
104871,"2010",443,4105
104871,"2006",15,335
104871,"2007",23,243
104871,"2009",536,4686
104871,"2014",476,4542
104871,"2011",175,1933
104871,"2018",455,4080
104871,"2021",200,2882
104873,"2013",7,123
104873,"2014",112,1526
104873,"2017",9,77
104873,"2015",11,302
104873,"2016",12,326
104873,"2005",NA,NA
104882,"2008",10,270
104882,"2015",59,1129
104882,"2012",83,1488
104882,"2013",103,1889
104882,"2020",15,83
104882,"2011",108,2298
104882,"2017",9,320
104882,"2010",28,834
104882,"2006",NA,NA
104882,"2018",27,690
104882,"2014",70,912
104882,"2009",3,92
104890,"2013",61,777
104890,"2015",282,3530
104890,"2017",16,225
104890,"2012",24,301
104890,"2010",113,825
104890,"2009",6,57
104890,"2011",170,1782
104890,"2018",44,634
104890,"2006",15,143
104890,"2014",80,1160
104890,"2007",3,67
104893,"2013",4,141
104893,"2012",9,142
104896,"2009",4,69
104897,"2015",41,534
104897,"2007",20,213
104897,"2014",54,495
104897,"2013",40,501
104897,"2008",23,304
104897,"2021",7,84
104897,"2012",170,2203
104897,"2016",3,68
104897,"2018",58,709
104897,"2011",103,1085
104897,"2019",53,608
104897,"2010",20,233
104898,"2010",119,1445
104898,"2012",244,3077
104898,"2006",9,197
104898,"2022",9,114
104898,"2014",199,3001
104898,"2021",38,372
104898,"2015",174,2728
104898,"2024",5,68
104898,"2019",219,2579
104898,"2023",19,198
104898,"2018",437,5216
104898,"2020",24,279
104898,"2013",319,4518
104898,"2011",362,4234
104898,"2016",244,2847
104898,"2017",458,4667
104898,"2007",141,1923
104898,"2008",141,1805
104905,"2022",5,95
104905,"2014",1,82
104905,"2013",0,58
104905,"2023",2,51
104905,"2015",1,93
104907,"2006",NA,NA
104907,"2011",NA,NA
104907,"2008",8,73
104907,"2013",NA,NA
104907,"2016",7,200
104907,"2020",9,72
104907,"2009",5,76
104907,"2007",NA,NA
104907,"2012",NA,NA
104907,"2018",14,167
104907,"2014",3,66
104907,"2005",NA,NA
104907,"2010",6,143
104907,"2019",6,109
104907,"2021",11,94
104907,"2017",11,173
104907,"2015",1,57
104907,"2024",3,56
104914,"2008",11,101
104914,"2006",9,138
104914,"2007",5,52
104914,"2010",11,115
104914,"2011",NA,NA
104914,"2004",1,98
104914,"2005",12,92
104918,"2011",494,5021
104918,"2020",33,664
104918,"2024",109,1349
104918,"2007",355,4146
104918,"2015",518,5966
104918,"2005",180,2025
104918,"2008",442,5327
104918,"2019",147,1438
104918,"2022",286,3431
104918,"2018",100,1265
104918,"2013",339,3859
104918,"2023",156,3048
104918,"2009",575,5580
104918,"2016",617,7187
104918,"2006",295,4854
104918,"2014",442,5762
104918,"2017",201,3018
104918,"2012",543,6264
104918,"2021",230,2367
104918,"2010",537,4924
104919,"2018",312,3763
104919,"2010",211,2498
104919,"2012",178,2326
104919,"2021",0,59
104919,"2016",167,2161
104919,"2009",231,2724
104919,"2008",15,100
104919,"2019",261,3026
104919,"2017",128,1496
104919,"2013",135,2203
104919,"2015",316,3734
104919,"2020",37,737
104919,"2011",34,897
104919,"2014",304,3689
104925,"2016",301,5582
104925,"2006",285,4117
104925,"2017",169,3172
104925,"2008",486,5834
104925,"2013",476,5836
104925,"2011",343,5476
104925,"2021",447,4815
104925,"2012",502,6478
104925,"2019",368,4698
104925,"2020",278,3576
104925,"2023",456,5290
104925,"2009",502,7169
104925,"2018",366,5376
104925,"2007",518,6868
104925,"2010",304,5859
104925,"2014",428,5359
104925,"2005",88,1690
104925,"2015",471,6456
104925,"2022",282,3511
104925,"2024",299,3645
104925,"2004",26,372
104926,"2024",115,2154
104926,"2005",2,97
104926,"2009",136,3335
104926,"2016",161,3972
104926,"2017",197,4828
104926,"2011",146,4059
104926,"2012",110,3853
104926,"2010",115,3383
104926,"2021",126,3517
104926,"2015",186,4264
104926,"2022",140,3432
104926,"2007",54,921
104926,"2023",63,1749
104926,"2008",105,2459
104926,"2018",270,5714
104926,"2019",220,4402
104926,"2013",182,4995
104926,"2006",15,591
104926,"2014",203,4510
104926,"2020",76,1381
104932,"2015",92,1169
104932,"2014",240,1946
104932,"2018",10,166
