"player_id","year","second_won","second_serve"
104053,"2002",1047,1752
104053,"2005",1022,1697
104056,"2004",50,82
104056,"2003",35,62
104056,"2007",114,216
104056,"2008",317,587
104056,"2009",99,196
104056,"2005",94,192
104056,"2006",54,109
104068,"2009",494,956
104068,"2014",136,251
104068,"2013",49,88
104068,"2002",235,436
104068,"2003",745,1239
104068,"2001",157,269
104068,"2004",706,1276
104068,"2012",111,192
104068,"2008",669,1235
104068,"2011",122,197
104068,"2005",911,1559
104068,"2007",486,912
104068,"2006",690,1257
104068,"2010",400,692
104070,"2008",19,35
104070,"2006",47,87
104070,"2009",102,180
104070,"2010",45,81
104070,"2005",13,27
104070,"2007",18,26
104071,"2011",11,21
104071,"2010",75,122
104071,"2009",30,51
104076,"2010",54,100
104076,"2006",927,1629
104076,"2001",408,776
104076,"2003",478,873
104076,"2008",760,1430
104076,"2009",678,1227
104076,"2005",944,1691
104076,"2011",51,89
104076,"2002",668,1178
104076,"2007",570,1057
104076,"2004",565,1029
104081,"2009",9,19
104081,"2013",NA,NA
104081,"2004",41,70
104081,"2003",NA,NA
104081,"2006",527,1028
104081,"2007",262,478
104081,"2008",253,490
104082,"2002",8,23
104082,"2008",11,23
104082,"2001",26,59
104091,"2008",42,99
104095,"2008",23,43
104095,"2009",60,98
104095,"2007",36,79
104095,"2011",26,52
104095,"2016",20,35
104095,"2014",23,62
104095,"2015",22,34
104095,"2010",86,149
104098,"2011",582,1015
104098,"2008",946,1624
104098,"2004",645,1094
104098,"2007",959,1608
104098,"2003",127,242
104098,"2017",62,135
104098,"2013",850,1506
104098,"2009",515,941
104098,"2005",598,1099
104098,"2016",141,267
104098,"2012",204,398
104098,"2001",57,98
104098,"2006",1393,2487
104098,"2010",254,424
104098,"2014",490,866
104099,"2005",6,17
104099,"2004",16,33
104106,"2011",10,15
104112,"2016",27,43
104112,"2010",22,41
104112,"2008",NA,NA
104112,"2013",12,22
104112,"2024",19,41
104112,"2011",NA,NA
104112,"2015",10,21
104112,"2009",NA,NA
104112,"2007",17,40
104112,"2014",18,30
104112,"2005",NA,NA
104112,"2006",56,105
104112,"2012",12,28
104115,"2006",15,32
104115,"2005",36,74
104117,"1998",NA,NA
104117,"2005",130,214
104117,"2001",NA,NA
104117,"2004",48,90
104117,"2010",33,66
104117,"2015",21,35
104117,"2000",NA,NA
104117,"2016",11,16
104117,"2009",55,110
104117,"2006",18,34
104117,"2017",21,35
104117,"2003",56,101
104121,"2005",85,156
104121,"2007",42,80
104121,"2006",10,18
104122,"2010",85,159
104122,"2015",245,488
104122,"2016",92,181
104122,"2006",268,553
104122,"2012",653,1210
104122,"2019",43,86
104122,"2014",405,747
104122,"2018",79,143
104122,"2017",526,967
104122,"2008",266,543
104122,"2013",578,1019
104122,"2011",518,980
104122,"2005",5,13
104122,"2007",319,595
104136,"2006",17,42
104136,"2009",25,55
104136,"2005",NA,NA
104136,"2007",5,9
104136,"2011",17,38
104136,"2002",NA,NA
104136,"2010",18,41
104136,"2012",13,22
104136,"2004",NA,NA
104136,"2003",NA,NA
104136,"2008",NA,NA
104140,"2007",16,26
104140,"2008",24,55
104149,"2008",25,57
104154,"2013",29,50
104154,"2007",331,624
104154,"2004",9,19
104154,"2003",13,26
104154,"2012",93,174
104154,"2006",281,538
104154,"2008",252,483
104154,"2011",80,166
104154,"2010",29,61
104154,"2005",49,93
104154,"2009",306,549
104158,"2009",9,19
104160,"2006",437,802
104160,"2009",30,50
104160,"2007",336,624
104160,"2010",NA,NA
104160,"2008",73,143
104160,"2005",149,261
104161,"2006",11,24
104166,"2010",13,20
104166,"2004",294,548
104166,"2008",22,40
104166,"2002",39,80
104166,"2011",572,1006
104166,"2014",116,205
104166,"2005",42,87
104166,"2001",23,39
104166,"2012",433,819
104166,"2006",67,133
104166,"2013",203,340
104166,"2009",66,112
104166,"2003",159,309
104167,"2009",78,161
104167,"2004",10,24
104167,"2005",31,62
104167,"2006",35,61
104171,"2011",15,29
104171,"2004",14,26
104171,"2008",20,24
104171,"2010",78,116
104171,"2006",54,100
104171,"2009",17,29
104171,"2007",36,90
104171,"2005",21,35
104171,"2003",24,44
104173,"2006",40,64
104173,"2007",40,64
104173,"2008",120,209
104180,"2003",21,28
104180,"2001",NA,NA
104180,"2010",68,101
104180,"2015",917,1612
104180,"2017",757,1291
104180,"2007",89,156
104180,"2002",17,41
104180,"2009",210,372
104180,"2004",277,487
104180,"2006",445,814
104180,"2011",446,794
104180,"2016",962,1616
104180,"2014",152,275
104180,"2005",614,1080
104180,"2008",209,394
104180,"2012",655,1212
104180,"2013",145,279
104180,"2018",458,840
104180,"2000",NA,NA
104181,"2006",10,19
104181,"2005",6,15
104181,"2004",20,35
104182,"2004",22,38
104182,"2006",13,34
104182,"2005",38,79
104182,"2003",35,62
104192,"2011",10,22
104192,"2008",10,18
104192,"2009",5,13
104195,"2011",41,71
104195,"2008",3,6
104195,"2004",12,19
104195,"2006",9,14
104195,"2010",22,39
104196,"2002",16,31
104196,"2001",17,33
104196,"2006",57,100
104198,"2017",332,604
104198,"2004",167,318
104198,"2009",758,1301
104198,"2008",658,1193
104198,"2010",873,1512
104198,"2012",783,1403
104198,"2018",640,1122
104198,"2019",242,419
104198,"2006",529,990
104198,"2007",506,992
104198,"2016",904,1621
104198,"2003",17,38
104198,"2014",859,1604
104198,"2011",840,1467
104198,"2005",575,1033
104198,"2015",1017,1834
104198,"2013",687,1239
104208,"2006",12,29
104209,"2007",21,30
104209,"2008",19,34
104209,"2006",43,81
104209,"2005",23,46
104211,"2009",7,17
104214,"2006",394,706
104214,"2009",887,1562
104214,"2004",803,1399
104214,"2010",622,1124
104214,"2003",98,166
104214,"2005",1025,1834
104214,"2012",440,759
104214,"2008",1114,1857
104214,"2011",715,1288
104214,"2013",9,23
104214,"2007",743,1249
104216,"2009",354,684
104216,"2013",30,59
104216,"2015",101,196
104216,"2008",139,291
104216,"2014",128,225
104216,"2016",100,169
104216,"2011",224,418
104216,"2012",20,38
104216,"2010",122,262
104216,"2007",18,39
104216,"2017",33,70
104217,"2010",9,20
104217,"2006",10,28
104217,"2008",107,187
104217,"2007",66,124
104217,"2011",17,28
104219,"2013",30,48
104219,"2007",NA,NA
104219,"2005",14,21
104219,"2008",119,202
104219,"2010",47,95
104219,"2011",59,121
104219,"2009",72,135
104219,"2012",17,33
104219,"2004",12,19
104224,"2005",34,54
104224,"2006",23,45
104225,"2009",32,58
104225,"2007",263,517
104225,"2011",81,175
104225,"2013",248,473
104225,"2012",128,247
104225,"2006",89,183
104225,"2014",16,36
104225,"2008",12,28
104225,"2010",376,729
104226,"2013",17,27
104226,"2011",36,75
104226,"2010",12,23
104227,"2007",35,64
104227,"2011",21,51
104228,"2006",5,18
104228,"2004",15,31
104229,"2008",391,688
104229,"2006",100,176
104229,"2020",32,64
104229,"2003",NA,NA
104229,"2017",390,647
104229,"2007",279,514
104229,"2005",153,285
104229,"2009",446,840
104229,"2011",441,770
104229,"2015",592,1060
104229,"2001",NA,NA
104229,"2014",599,1006
104229,"2012",490,861
104229,"2013",499,862
104229,"2021",85,162
104229,"2004",175,312
104229,"2010",573,1014
104229,"2016",247,413
104230,"2008",32,53
104230,"2007",31,57
104230,"2009",335,617
104230,"2003",6,15
104230,"2004",42,71
104230,"2010",120,251
104230,"2005",40,69
104233,"2018",53,98
104233,"2012",11,29
104233,"2011",10,20
104233,"2014",NA,NA
104233,"2007",9,26
104233,"2020",NA,NA
104233,"2008",37,68
104233,"2010",8,17
104233,"2003",6,19
104233,"2009",22,48
104233,"2016",135,228
104233,"2015",NA,NA
104233,"2013",20,38
104233,"2017",127,196
104250,"2006",56,89
104250,"2007",74,134
104250,"2003",64,136
104250,"2004",52,96
104250,"2002",24,53
104250,"2013",19,30
104250,"2012",45,80
104250,"2008",90,132
104250,"2005",47,78
104250,"2009",49,78
104250,"2010",2,14
104252,"2015",194,387
104252,"2018",255,494
104252,"2010",585,1053
104252,"2009",125,225
104252,"2006",582,1115
104252,"2004",566,995
104252,"2008",131,269
104252,"2012",681,1241
104252,"2014",157,278
104252,"2017",417,778
104252,"2013",763,1410
104252,"2011",959,1738
104252,"2016",286,574
104252,"2007",588,1120
104252,"2005",573,1171
104253,"2010",17,29
104253,"2006",5,17
104256,"2012",27,56
104259,"2020",174,314
104259,"2004",289,517
104259,"2008",733,1211
104259,"2022",44,89
104259,"2019",666,1128
104259,"2007",919,1610
104259,"2015",789,1321
104259,"2017",828,1494
104259,"2013",986,1684
104259,"2011",906,1566
104259,"2002",65,119
104259,"2014",1004,1698
104259,"2018",885,1485
104259,"2021",289,497
104259,"2016",803,1424
104259,"2012",1232,2066
104259,"2010",883,1584
104259,"2003",64,127
104259,"2009",953,1586
104259,"2006",727,1285
104259,"2005",551,1031
104261,"2006",NA,NA
104261,"2005",44,92
104261,"2008",35,50
104261,"2003",NA,NA
104261,"2007",15,28
104262,"2006",7,14
104262,"2011",205,366
104262,"2012",392,753
104262,"2009",159,301
104262,"2010",8,15
104262,"2008",162,302
104262,"2013",90,170
104262,"2007",23,40
104268,"2007",426,790
104268,"2014",407,804
104268,"2001",NA,NA
104268,"2006",217,432
104268,"2004",165,320
104268,"2008",331,607
104268,"2002",NA,NA
104268,"2012",615,1122
104268,"2015",285,511
104268,"2017",26,52
104268,"2010",516,939
104268,"2016",16,35
104268,"2005",16,38
104268,"2013",479,874
104268,"2011",420,738
104268,"2009",155,311
104269,"2015",806,1340
104269,"2012",638,1043
104269,"2017",675,1155
104269,"2020",154,284
104269,"2016",774,1339
104269,"2004",748,1195
104269,"2008",765,1187
104269,"2010",860,1445
104269,"2018",889,1572
104269,"2022",248,457
104269,"2019",800,1409
104269,"2014",696,1160
104269,"2007",668,1117
104269,"2005",854,1449
104269,"2023",42,102
104269,"2002",20,41
104269,"2011",723,1214
104269,"2021",124,221
104269,"2009",984,1555
104269,"2003",276,422
104269,"2013",881,1408
104269,"2006",639,1068
104272,"2006",24,40
104273,"2011",269,495
104273,"2009",79,156
104273,"2007",164,327
104273,"2013",761,1377
104273,"2010",139,261
104273,"2008",82,174
104273,"2004",30,49
104273,"2012",531,967
104273,"2015",246,465
104273,"2014",640,1155
104273,"2016",68,131
104275,"2013",5,12
104281,"2008",56,100
104281,"2010",42,77
104284,"2005",3,14
104287,"2005",8,19
104291,"2020",22,41
104291,"2008",NA,NA
104291,"2023",6,19
104291,"2019",369,710
104291,"2004",NA,NA
104291,"2017",681,1280
104291,"2022",62,124
104291,"2014",356,652
104291,"2015",620,1149
104291,"2016",823,1514
104291,"2013",26,56
104291,"2021",77,153
104291,"2003",NA,NA
104291,"2011",44,77
104291,"2018",817,1549
104291,"2012",282,550
104292,"2010",32,50
104292,"2008",12,30
104292,"2006",NA,NA
104292,"2011",70,113
104292,"2012",84,137
104292,"2009",40,67
104297,"2013",110,215
104297,"2011",71,136
104297,"2018",197,362
104297,"2012",119,215
104297,"2007",10,24
104297,"2017",520,938
104297,"2010",10,17
104297,"2019",28,53
104297,"2016",170,309
104297,"2015",39,80
104297,"2014",27,50
104305,"2004",NA,NA
104305,"2006",17,30
104305,"2010",NA,NA
104305,"2008",103,184
104305,"2007",22,37
104305,"2005",10,25
104305,"2009",24,46
104308,"2011",90,167
104308,"2008",38,76
104308,"2009",22,38
104308,"2004",21,51
104308,"2016",63,107
104308,"2005",NA,NA
104308,"2013",381,696
104308,"2014",363,678
104308,"2007",69,152
104308,"2015",32,61
104308,"2006",67,115
104308,"2010",226,413
104308,"2018",10,30
104312,"2007",715,1296
104312,"2013",937,1739
104312,"2010",815,1446
104312,"2008",984,1790
104312,"2012",945,1713
104312,"2022",122,246
104312,"2016",790,1432
104312,"2019",756,1378
104312,"2003",31,53
104312,"2017",671,1254
104312,"2021",407,754
104312,"2011",814,1487
104312,"2004",254,490
104312,"2006",780,1423
104312,"2009",821,1530
104312,"2015",839,1573
104312,"2020",249,453
104312,"2005",538,997
104312,"2018",865,1622
104312,"2014",917,1634
104314,"2009",164,328
104314,"2011",129,228
104314,"2008",96,165
104314,"2010",94,168
104317,"2006",23,31
104327,"2012",559,1025
104327,"2014",38,59
104327,"2008",585,1063
104327,"2005",NA,NA
104327,"2018",69,106
104327,"2007",144,271
104327,"2019",147,322
104327,"2013",142,243
104327,"2010",122,223
104327,"2016",221,392
104327,"2011",243,437
104327,"2020",31,74
104327,"2009",348,667
104327,"2015",265,476
104327,"2006",22,34
104327,"2017",611,1155
104330,"2008",57,130
104330,"2011",58,116
104330,"2003",25,45
104330,"2013",222,444
104330,"2002",18,35
104330,"2010",359,677
104330,"2014",142,254
104330,"2015",225,404
104330,"2005",87,167
104330,"2012",226,430
104330,"2009",241,434
104330,"2017",55,92
104330,"2007",36,69
104330,"2006",8,22
104330,"2016",458,829
104330,"2004",69,121
104332,"2007",55,100
104332,"2012",428,804
104332,"2003",76,134
104332,"2013",108,203
104332,"2009",767,1446
104332,"2011",808,1432
104332,"2008",346,610
104332,"2010",712,1324
104332,"2014",46,95
104332,"2004",31,52
104332,"2005",44,66
104334,"2008",6,14
104338,"2004",340,631
104338,"2011",694,1240
104338,"2016",315,562
104338,"2008",595,1074
104338,"2012",717,1249
104338,"2009",656,1128
104338,"2005",531,953
104338,"2017",39,82
104338,"2013",513,881
104338,"2007",884,1478
104338,"2010",686,1195
104338,"2014",495,861
104338,"2015",435,777
104338,"2006",564,984
104339,"1999",NA,NA
104339,"2009",302,505
104339,"2000",NA,NA
104339,"2010",63,140
104339,"2007",305,533
104339,"2001",NA,NA
104339,"2006",1098,1924
104339,"2005",952,1694
104339,"2004",777,1320
104339,"2003",610,1087
104339,"2002",211,404
104339,"2008",697,1217
104349,"2010",57,105
104349,"2003",NA,NA
104349,"2015",21,39
104349,"2009",102,182
104349,"2011",166,327
104349,"2006",NA,NA
104349,"2008",75,139
104349,"2007",NA,NA
104349,"2014",20,30
104349,"2013",10,17
104349,"2005",12,25
104349,"2012",171,327
104349,"2004",NA,NA
104360,"2005",25,47
104361,"2007",12,24
104368,"2009",21,35
104368,"2010",10,25
104368,"2006",9,21
104368,"2007",6,15
104368,"2013",5,21
104368,"2008",14,36
104368,"2005",NA,NA
104368,"2012",NA,NA
104371,"2007",58,117
104371,"2008",558,1007
104371,"2006",218,426
104371,"2012",29,52
104371,"2009",244,467
104371,"2005",438,794
104371,"2010",NA,NA
104371,"2004",39,65
104372,"2006",125,215
104372,"2009",52,82
104372,"2007",120,230
104372,"2008",66,105
104372,"2011",12,26
104372,"2002",28,67
104372,"2010",12,22
104372,"2004",44,97
104372,"2005",15,41
104372,"2003",90,160
104379,"2002",29,66
104379,"2003",53,95
104379,"2005",37,72
104379,"2004",249,465
104383,"2003",6,21
104383,"2004",12,32
104383,"2005",NA,NA
104385,"2010",14,32
104385,"2009",14,24
104386,"2008",888,1578
104386,"2003",55,96
104386,"2013",714,1285
104386,"2011",1269,2114
104386,"2009",890,1602
104386,"2019",329,638
104386,"2016",361,657
104386,"2007",684,1297
104386,"2006",447,858
104386,"2002",NA,NA
104386,"2012",1468,2508
104386,"2005",458,830
104386,"2001",NA,NA
104386,"2017",296,567
104386,"2015",194,364
104386,"2004",157,311
104386,"2010",742,1298
104392,"2004",11,23
104392,"2009",71,121
104392,"2003",NA,NA
104393,"2014",5,14
104397,"2008",19,42
104397,"2010",113,229
104397,"2007",94,159
104397,"2009",79,153
104415,"2009",13,30
104415,"2011",6,22
104417,"2008",916,1533
104417,"2001",31,51
104417,"2003",243,417
104417,"2006",769,1325
104417,"2005",560,1032
104417,"2002",98,197
104417,"2009",1085,1834
104417,"2010",1200,2070
104417,"2004",873,1580
104417,"2011",701,1204
104417,"2007",576,1045
104424,"2017",76,164
104424,"2010",91,171
104424,"2019",39,74
104424,"2006",22,45
104424,"2012",571,1037
104424,"2016",17,34
104424,"2014",37,89
104424,"2013",288,554
104424,"2020",85,150
104424,"2008",50,109
104424,"2005",48,80
104424,"2009",35,72
104424,"2015",286,546
104424,"2007",43,85
104424,"2011",187,357
104433,"2003",24,49
104433,"2002",53,104
104433,"2004",28,69
104433,"2008",285,528
104433,"2009",302,530
104433,"2012",61,117
104433,"2010",83,157
104433,"2017",21,43
104433,"2016",163,288
104433,"2007",577,1036
104433,"2014",148,278
104433,"2011",163,286
104433,"2006",208,386
104433,"2005",109,210
104433,"2015",34,69
104433,"2013",101,186
104439,"2003",20,31
104439,"2005",15,22
104445,"2005",5,15
104445,"2008",10,32
104453,"2011",54,90
104453,"2008",27,44
104453,"2010",33,47
104453,"2007",58,89
104453,"2004",47,89
104453,"2012",8,19
104453,"2006",19,34
104453,"2005",13,37
104453,"2009",9,17
104456,"2009",10,31
104460,"2013",116,205
104460,"2015",377,648
104460,"2014",387,687
104460,"2017",467,793
104460,"2011",238,444
104460,"2018",64,114
104460,"2016",377,651
104460,"2019",72,101
104460,"2021",6,18
104460,"2003",22,50
104460,"2010",288,528
104460,"2012",194,354
104465,"2010",4,13
104467,"2016",14,27
104467,"2012",23,41
104467,"2009",31,75
104467,"2014",12,32
104467,"2006",8,13
104467,"2015",39,77
104467,"2008",19,38
104467,"2018",69,137
104467,"2019",NA,NA
104467,"2005",NA,NA
104467,"2004",NA,NA
104467,"2020",NA,NA
104467,"2007",NA,NA
104468,"2019",766,1398
104468,"2013",1003,1866
104468,"2015",1130,1987
104468,"2016",1074,1945
104468,"2009",1357,2366
104468,"2007",1042,1981
104468,"2020",382,715
104468,"2006",847,1603
104468,"2005",228,425
104468,"2014",1001,1835
104468,"2021",279,531
104468,"2010",659,1179
104468,"2017",739,1326
104468,"2011",1183,2145
104468,"2022",230,437
104468,"2004",15,26
104468,"2018",923,1691
104468,"2012",1199,2151
104468,"2008",1424,2470
104470,"2024",14,22
104470,"2008",9,15
104471,"2009",56,102
104471,"2013",937,1638
104471,"2014",561,1010
104471,"2017",71,132
104471,"2015",308,543
104471,"2012",648,1248
104471,"2010",251,446
104471,"2008",8,23
104471,"2011",770,1410
104471,"2016",386,731
104473,"2012",7,18
104477,"2013",19,37
104477,"2014",NA,NA
104477,"2006",26,35
104477,"2011",11,30
104477,"2010",34,72
104477,"2012",NA,NA
104478,"2004",NA,NA
104478,"2007",22,39
104478,"2008",12,21
104488,"2006",9,15
104494,"2014",36,67
104494,"2017",47,82
104494,"2015",NA,NA
104494,"2013",88,186
104494,"2012",199,371
104494,"2011",71,121
104494,"2016",130,242
104494,"2010",35,56
104494,"2018",37,71
104495,"2005",13,28
104495,"2007",NA,NA
104495,"2016",15,32
104495,"2003",21,38
104495,"2006",NA,NA
104499,"2001",NA,NA
104499,"2006",362,704
104499,"2015",28,41
104499,"2011",32,69
104499,"2013",57,111
104499,"2007",73,157
104499,"2012",96,155
104499,"2002",NA,NA
104499,"2004",62,105
104499,"2009",NA,NA
104499,"2014",155,275
104499,"2003",NA,NA
104499,"2005",184,331
104500,"2006",9,25
104500,"2007",20,46
104500,"2013",418,770
104500,"2016",15,29
104500,"2008",63,117
104500,"2012",55,134
104500,"2014",217,403
104500,"2015",34,67
104500,"2009",142,260
104500,"2011",581,1094
104500,"2010",236,463
104501,"2006",8,23
104501,"2004",NA,NA
104501,"2005",NA,NA
104501,"2007",13,29
104501,"2008",7,18
104503,"2002",7,21
104503,"2009",NA,NA
104503,"2006",4,12
104503,"2004",18,30
104503,"2012",NA,NA
104504,"2009",17,29
104505,"2015",24,47
104505,"2006",24,41
104505,"2016",104,191
104505,"2010",43,73
104505,"2011",32,51
104505,"2014",15,31
104505,"2012",33,60
104505,"2013",14,28
104505,"2017",170,351
104515,"2008",27,62
104515,"2007",75,139
104515,"2009",34,59
104515,"2006",28,56
104516,"2013",65,114
104516,"2012",15,22
104519,"2006",10,23
104523,"2007",47,82
104523,"2009",494,907
104523,"2004",NA,NA
104523,"2010",267,508
104523,"2013",NA,NA
104523,"2012",295,538
104523,"2005",NA,NA
104523,"2011",356,688
104523,"2008",85,151
104523,"2006",41,71
104527,"2007",894,1587
104527,"2019",980,1681
104527,"2016",1295,2139
104527,"2022",434,783
104527,"2023",912,1619
104527,"2017",739,1226
104527,"2013",1308,2189
104527,"2008",886,1549
104527,"2021",141,254
104527,"2014",960,1640
104527,"2004",100,182
104527,"2009",853,1527
104527,"2015",1524,2560
104527,"2005",540,950
104527,"2018",709,1229
104527,"2020",428,780
104527,"2003",72,133
104527,"2010",924,1589
104527,"2024",511,943
104527,"2006",1057,1841
104527,"2011",926,1602
104527,"2012",1139,1993
104534,"2009",550,1000
104534,"2017",423,739
104534,"2019",8,16
104534,"2014",467,794
104534,"2016",524,930
104534,"2008",447,827
104534,"2006",NA,NA
104534,"2010",487,881
104534,"2018",236,463
104534,"2011",336,604
104534,"2005",12,25
104534,"2012",433,773
104534,"2007",150,274
104534,"2015",296,526
104534,"2013",188,356
104542,"2017",858,1506
104542,"2022",137,264
104542,"2016",928,1611
104542,"2020",17,36
104542,"2012",1233,2176
104542,"2011",1243,2168
104542,"2019",743,1317
104542,"2008",659,1193
104542,"2009",1063,1807
104542,"2007",387,689
104542,"2013",831,1447
104542,"2014",861,1464
104542,"2004",43,99
104542,"2015",804,1357
104542,"2018",317,536
104542,"2021",153,290
104542,"2005",24,35
104542,"2010",749,1290
104545,"2008",430,730
104545,"2019",606,977
104545,"2018",955,1541
104545,"2007",236,358
104545,"2017",865,1409
104545,"2021",508,847
104545,"2013",923,1538
104545,"2011",836,1358
104545,"2022",630,1064
104545,"2015",942,1513
104545,"2012",960,1566
104545,"2010",969,1628
104545,"2023",382,619
104545,"2014",888,1442
104545,"2020",276,441
104545,"2016",835,1371
104545,"2009",736,1193
104547,"2016",311,548
104547,"2009",177,287
104547,"2012",184,334
104547,"2015",71,141
104547,"2014",243,435
104547,"2018",430,748
104547,"2017",669,1135
104547,"2013",560,1034
104547,"2011",167,321
104547,"2010",613,1131
104548,"2013",111,200
104548,"2005",95,158
104548,"2002",4,14
104548,"2004",99,173
104548,"2016",193,370
104548,"2012",414,719
104548,"2003",34,69
104550,"2010",21,49
104550,"2009",43,68
104550,"2011",13,29
104558,"2005",10,21
104559,"2014",624,1184
104559,"2015",676,1166
104559,"2006",327,571
104559,"2013",79,131
104559,"2008",354,635
104559,"2017",61,118
104559,"2004",21,69
104559,"2010",501,892
104559,"2011",446,786
104559,"2007",651,1235
104559,"2005",84,167
104559,"2012",71,135
104559,"2016",582,1081
104559,"2009",575,1050
104563,"2016",96,190
104563,"2015",255,443
104563,"2018",13,27
104563,"2019",34,66
104563,"2017",14,31
104571,"2018",484,894
104571,"2015",863,1526
104571,"2011",1063,1900
104571,"2006",1098,2022
104571,"2014",361,623
104571,"2005",493,880
104571,"2016",914,1563
104571,"2007",1354,2360
104571,"2012",1101,1903
104571,"2008",497,877
104571,"2004",44,92
104571,"2019",110,209
104571,"2013",668,1131
104571,"2017",568,1035
104571,"2009",579,1046
104571,"2010",1299,2295
104579,"2009",18,33
104579,"2010",28,42
104579,"2008",38,70
104579,"2011",23,42
104586,"2019",85,146
104586,"2014",853,1569
104586,"2018",99,170
104586,"2007",20,35
104586,"2022",22,51
104586,"2010",48,94
104586,"2008",44,94
104586,"2011",324,624
104586,"2009",16,37
104586,"2015",845,1497
104586,"2020",24,38
104586,"2013",735,1353
104586,"2017",154,256
104586,"2012",626,1132
104586,"2016",730,1283
104589,"2009",236,411
104589,"2014",10,23
104589,"2011",61,122
104589,"2012",18,35
104589,"2007",511,873
104589,"2005",119,206
104589,"2008",442,777
104589,"2010",36,58
104589,"2003",73,118
104589,"2006",68,133
104589,"2013",14,32
104589,"2004",75,127
104592,"2005",24,53
104592,"2011",25,46
104592,"2007",101,185
104592,"2014",NA,NA
104592,"2009",32,58
104592,"2003",NA,NA
104592,"2013",48,100
104592,"2006",82,149
104592,"2010",102,170
104592,"2008",72,113
104593,"2012",324,600
104593,"2015",460,846
104593,"2016",290,544
104593,"2009",366,714
104593,"2011",509,994
104593,"2018",1,10
104593,"2005",17,35
104593,"2014",501,926
104593,"2006",79,181
104593,"2010",665,1156
104593,"2004",46,69
104593,"2013",664,1249
104593,"2017",1,1
104593,"2008",197,337
104594,"2011",157,321
104594,"2013",650,1222
104594,"2010",76,124
104594,"2012",533,990
104594,"2014",662,1245
104594,"2015",268,519
104595,"2009",16,28
104597,"2007",884,1573
104597,"2012",1418,2422
104597,"2015",614,1099
104597,"2016",884,1532
104597,"2006",709,1256
104597,"2005",556,1029
104597,"2014",372,637
104597,"2017",356,659
104597,"2010",1211,2099
104597,"2011",1271,2196
104597,"2003",4,7
104597,"2008",851,1437
104597,"2018",26,46
104597,"2004",143,277
104597,"2013",1144,1967
104597,"2009",975,1744
104607,"2014",1245,2128
104607,"2016",1043,1877
104607,"2005",1001,1839
104607,"2019",317,593
104607,"2003",70,122
104607,"2008",799,1385
104607,"2012",1354,2363
104607,"2006",1086,1950
104607,"2009",995,1747
104607,"2004",402,770
104607,"2013",1234,2206
104607,"2007",1029,1753
104607,"2018",425,803
104607,"2015",1374,2358
104607,"2011",1134,2000
104607,"2017",912,1588
104607,"2010",1251,2118
104619,"2006",NA,NA
104619,"2008",65,125
104619,"2013",45,90
104619,"2012",68,128
104619,"2011",123,250
104619,"2009",35,66
104619,"2007",5,27
104619,"2015",10,17
104619,"2010",20,29
104619,"2014",74,134
104620,"2006",61,116
104620,"2011",159,291
104620,"2008",780,1370
104620,"2013",141,259
104620,"2014",277,434
104620,"2016",143,275
104620,"2009",577,1042
104620,"2012",227,433
104620,"2017",88,148
104620,"2019",28,48
104620,"2015",722,1239
104620,"2018",111,210
104620,"2010",168,351
104620,"2007",310,554
104623,"2006",42,92
104623,"2008",15,24
104623,"2005",33,70
104623,"2007",30,52
104623,"2012",33,54
104623,"2009",82,140
104627,"2013",8,25
104628,"2014",59,102
104628,"2013",28,46
104628,"2010",23,42
104628,"2016",31,69
104628,"2012",22,49
104628,"2011",21,44
104628,"2015",64,122
104628,"2007",59,97
104628,"2008",103,181
104629,"2015",100,173
104629,"2012",19,37
104629,"2018",85,173
104629,"2013",30,66
104629,"2019",53,104
104629,"2017",94,179
104633,"2011",36,74
104635,"2007",74,141
104635,"2005",15,30
104635,"2008",80,159
104639,"2014",90,161
104639,"2013",72,128
104639,"2007",145,237
104639,"2005",26,35
104639,"2010",239,414
104639,"2006",18,32
104639,"2009",370,662
104639,"2004",51,110
104639,"2012",175,336
104639,"2008",408,773
104639,"2011",2,10
104640,"2011",8,16
104644,"2012",8,20
104644,"2013",17,32
104644,"2009",17,30
104646,"2007",19,41
104651,"2014",57,91
104651,"2013",234,429
104655,"2005",NA,NA
104655,"2007",18,39
104655,"2008",328,575
104655,"2020",350,652
104655,"2019",740,1283
104655,"2009",463,827
104655,"2010",531,1015
104655,"2006",NA,NA
104655,"2013",119,235
104655,"2017",653,1144
104655,"2022",132,225
104655,"2014",475,841
104655,"2011",407,721
104655,"2016",997,1659
104655,"2021",221,403
104655,"2004",NA,NA
104655,"2015",898,1579
104655,"2018",560,909
104660,"2020",51,92
104660,"2013",355,642
104660,"2017",233,418
104660,"2009",398,757
104660,"2016",413,752
104660,"2006",41,84
104660,"2008",125,231
104660,"2005",76,129
104660,"2007",25,46
104660,"2015",706,1289
104660,"2018",171,320
104660,"2021",117,210
104660,"2012",726,1279
104660,"2004",4,12
104660,"2011",682,1278
104660,"2019",131,234
104660,"2010",668,1302
104660,"2014",451,839
104661,"2012",12,30
104661,"2011",32,50
104661,"2010",11,22
104665,"2014",543,935
104665,"2018",195,348
104665,"2023",30,52
104665,"2016",93,192
104665,"2019",383,720
104665,"2008",89,173
104665,"2015",547,988
104665,"2020",214,392
104665,"2021",455,863
104665,"2012",749,1347
104665,"2013",728,1365
104665,"2007",59,116
104665,"2009",178,322
104665,"2011",690,1271
104665,"2010",210,382
104665,"2022",261,486
104667,"2008",13,26
