"player_id","year","second_return","second_won"
104180,"2007",NA,NA
104180,"2002",44,17
104180,"2009",361,138
104180,"2004",NA,NA
104180,"2006",506,168
104180,"2011",NA,NA
104180,"2016",1558,587
104180,"2014",174,60
104180,"2005",NA,NA
104180,"2008",133,42
104180,"2012",544,196
104180,"2013",157,65
104180,"2018",864,333
104180,"2000",NA,NA
104181,"2006",18,11
104181,"2005",24,13
104181,"2004",26,14
104192,"2011",23,13
104192,"2008",26,5
104192,"2009",11,2
104195,"2011",98,57
104195,"2008",17,7
104195,"2004",38,18
104195,"2006",24,14
104195,"2010",71,32
104196,"2002",34,20
104196,"2001",35,18
104196,"2006",130,55
104198,"2017",534,227
104198,"2004",333,154
104198,"2009",1469,693
104198,"2008",558,224
104198,"2010",1512,713
104198,"2012",1379,594
104198,"2018",1268,571
104198,"2019",373,146
104198,"2006",993,440
104198,"2007",1072,461
104198,"2016",1517,656
104198,"2003",21,8
104198,"2014",1558,712
104198,"2011",1385,657
104198,"2005",1177,518
104198,"2015",714,300
104198,"2013",579,318
104208,"2006",33,12
104209,"2007",68,27
104209,"2008",42,17
104209,"2006",89,42
104209,"2005",40,11
104211,"2009",19,5
104214,"2006",391,150
104214,"2009",NA,NA
104214,"2004",NA,NA
104214,"2010",992,428
104214,"2003",78,37
104214,"2005",NA,NA
104214,"2012",269,115
104214,"2008",1203,543
104214,"2011",NA,NA
104214,"2013",23,7
104214,"2007",NA,NA
104216,"2009",387,169
104216,"2013",71,28
104216,"2015",178,81
104216,"2008",266,120
104216,"2014",258,127
104216,"2016",201,92
104216,"2011",436,172
104216,"2012",22,9
104216,"2010",368,174
104216,"2007",37,12
104216,"2017",63,29
104217,"2010",27,12
104217,"2006",26,13
104217,"2008",244,113
104217,"2007",117,55
104217,"2011",33,14
104219,"2013",30,8
104219,"2007",NA,NA
104219,"2005",24,12
104219,"2008",108,35
104219,"2010",68,22
104219,"2011",99,33
104219,"2009",100,40
104219,"2012",43,15
104219,"2004",18,4
104224,"2005",46,16
104224,"2006",41,14
104225,"2009",NA,NA
104225,"2007",322,134
104225,"2011",NA,NA
104225,"2013",341,126
104225,"2012",276,123
104225,"2006",144,75
104225,"2014",59,25
104225,"2008",33,17
104225,"2010",NA,NA
104226,"2013",15,6
104226,"2011",93,43
104226,"2010",19,9
104227,"2007",57,21
104227,"2011",78,25
104228,"2006",11,4
104228,"2004",39,19
104230,"2008",45,18
104230,"2007",72,39
104230,"2009",719,308
104230,"2003",26,12
104230,"2004",125,58
104230,"2010",98,49
104230,"2005",123,51
104250,"2006",NA,NA
104250,"2007",144,55
104250,"2003",49,28
104250,"2004",19,8
104250,"2002",41,15
104250,"2013",38,20
104250,"2012",76,36
104250,"2008",NA,NA
104250,"2005",NA,NA
104250,"2009",68,24
104250,"2010",16,6
104252,"2015",369,156
104252,"2018",436,192
104252,"2010",NA,NA
104252,"2009",229,104
104252,"2006",539,208
104252,"2004",543,253
104252,"2008",55,24
104252,"2012",NA,NA
104252,"2014",NA,NA
104252,"2017",681,254
104252,"2013",NA,NA
104252,"2011",1144,612
104252,"2016",326,120
104252,"2007",1123,524
104252,"2005",1127,487
104253,"2010",35,23
104253,"2006",7,2
104256,"2012",44,18
104259,"2020",66,40
104259,"2004",422,197
104259,"2008",NA,NA
104259,"2022",117,43
104259,"2019",1143,498
104259,"2007",NA,NA
104259,"2015",NA,NA
104259,"2017",911,450
104259,"2013",NA,NA
104259,"2011",NA,NA
104259,"2002",96,38
104259,"2014",NA,NA
104259,"2018",1421,607
104259,"2021",213,89
104259,"2016",830,420
104259,"2012",1242,600
104259,"2010",NA,NA
104259,"2003",120,50
104259,"2009",NA,NA
104259,"2006",639,320
104259,"2005",875,358
104262,"2006",11,8
104262,"2011",421,189
104262,"2012",1086,505
104262,"2009",291,116
104262,"2010",17,3
104262,"2008",448,214
104262,"2013",246,97
104262,"2007",61,35
104268,"2007",NA,NA
104268,"2014",463,200
104268,"2001",NA,NA
104268,"2006",234,92
104268,"2004",311,128
104268,"2008",322,143
104268,"2002",NA,NA
104268,"2012",458,227
104268,"2015",161,71
104268,"2017",45,25
104268,"2010",390,193
104268,"2016",40,15
104268,"2005",40,10
104268,"2013",NA,NA
104268,"2011",NA,NA
104268,"2009",NA,NA
104269,"2015",1540,666
104269,"2012",1477,658
104269,"2017",1555,743
104269,"2020",326,150
104269,"2016",1439,620
104269,"2004",1447,631
104269,"2008",743,313
104269,"2010",1315,693
104269,"2018",1755,811
104269,"2022",408,169
104269,"2019",1478,670
104269,"2014",1409,621
104269,"2007",NA,NA
104269,"2005",NA,NA
104269,"2023",100,37
104269,"2002",65,28
104269,"2011",652,286
104269,"2021",242,91
104269,"2009",NA,NA
104269,"2003",238,107
104269,"2013",NA,NA
104269,"2006",906,446
104272,"2006",42,12
104273,"2011",570,266
104273,"2009",156,70
104273,"2007",387,153
104273,"2013",1505,644
104273,"2010",240,105
104273,"2008",133,47
104273,"2004",91,34
104273,"2012",1073,469
104273,"2015",539,202
104273,"2014",1281,554
104273,"2016",147,65
104275,"2013",16,6
104281,"2008",90,31
104281,"2010",64,19
104284,"2005",17,5
104287,"2005",23,9
104291,"2020",28,8
104291,"2008",NA,NA
104291,"2023",13,5
104291,"2019",509,199
104291,"2004",NA,NA
104291,"2017",1133,507
104291,"2022",80,26
104291,"2014",422,174
104291,"2015",898,367
104291,"2016",1180,485
104291,"2013",45,12
104291,"2021",130,56
104291,"2003",NA,NA
104291,"2011",NA,NA
104291,"2018",1210,534
104291,"2012",464,198
104297,"2013",82,36
104297,"2011",45,20
104297,"2018",365,152
104297,"2012",93,37
104297,"2007",13,5
104297,"2017",879,357
104297,"2010",15,3
104297,"2019",36,15
104297,"2016",323,129
104297,"2015",69,35
104297,"2014",NA,NA
104308,"2011",140,59
104308,"2008",54,17
104308,"2009",NA,NA
104308,"2004",NA,NA
104308,"2016",80,20
104308,"2005",NA,NA
104308,"2013",349,160
104308,"2014",162,71
104308,"2007",94,42
104308,"2015",NA,NA
104308,"2006",NA,NA
104308,"2010",NA,NA
104308,"2018",23,10
104312,"2007",NA,NA
104312,"2013",NA,NA
104312,"2010",1524,676
104312,"2008",NA,NA
104312,"2012",NA,NA
104312,"2022",182,78
104312,"2016",1354,600
104312,"2019",1212,551
104312,"2003",59,25
104312,"2017",1170,506
104312,"2021",652,278
104312,"2011",1419,637
104312,"2004",NA,NA
104312,"2006",NA,NA
104312,"2009",766,400
104312,"2015",NA,NA
104312,"2020",473,217
104312,"2005",NA,NA
104312,"2018",1478,640
104312,"2014",NA,NA
104314,"2009",371,151
104314,"2011",295,124
104314,"2008",175,80
104314,"2010",228,86
104317,"2006",34,10
104327,"2012",NA,NA
104327,"2014",NA,NA
104327,"2008",NA,NA
104327,"2005",NA,NA
104327,"2018",115,55
104327,"2007",294,136
104327,"2019",259,104
104327,"2013",NA,NA
104327,"2010",121,49
104327,"2016",383,175
104327,"2011",172,70
104327,"2020",69,33
104327,"2009",483,198
104327,"2015",NA,NA
104327,"2006",19,4
104327,"2017",600,301
104330,"2008",123,55
104330,"2011",117,39
104330,"2003",36,17
104330,"2013",482,200
104330,"2002",20,5
104330,"2010",577,190
104330,"2014",265,93
104330,"2015",396,151
104330,"2005",124,55
104330,"2012",399,157
104330,"2009",398,144
104330,"2017",116,42
104330,"2007",85,31
104330,"2006",14,3
104330,"2016",356,154
104330,"2004",115,41
104332,"2007",59,26
104332,"2012",NA,NA
104332,"2003",138,46
104332,"2013",212,79
104332,"2009",1208,472
104332,"2011",658,263
104332,"2008",546,247
104332,"2010",1059,466
104332,"2014",94,37
104332,"2004",40,12
104332,"2005",60,23
104334,"2008",24,12
104338,"2004",447,228
104338,"2011",NA,NA
104338,"2016",532,272
104338,"2008",NA,NA
104338,"2012",NA,NA
104338,"2009",NA,NA
104338,"2005",706,292
104338,"2017",105,39
104338,"2013",NA,NA
104338,"2007",1663,808
104338,"2010",833,407
104338,"2014",584,301
104338,"2015",1118,532
104338,"2006",1198,555
104360,"2005",28,12
104361,"2007",19,3
104371,"2007",13,6
104371,"2008",979,438
104371,"2006",403,152
104371,"2012",26,10
104371,"2009",101,49
104371,"2005",558,211
104371,"2010",NA,NA
104371,"2004",64,32
104372,"2006",90,45
104372,"2009",96,38
104372,"2007",213,78
104372,"2008",19,9
104372,"2011",36,14
104372,"2002",52,22
104372,"2010",30,17
104372,"2004",101,40
104372,"2005",NA,NA
104372,"2003",NA,NA
104379,"2002",NA,NA
104379,"2003",47,20
104379,"2005",104,33
104379,"2004",307,152
104383,"2003",13,5
104383,"2004",53,25
104383,"2005",NA,NA
104385,"2010",14,3
104385,"2009",24,6
104393,"2014",18,7
104397,"2008",39,15
104397,"2010",178,60
104397,"2007",160,71
104397,"2009",124,52
104415,"2009",30,13
104415,"2011",17,5
104417,"2008",NA,NA
104417,"2001",48,19
104417,"2003",414,187
104417,"2006",NA,NA
104417,"2005",1038,451
104417,"2002",181,84
104417,"2009",NA,NA
104417,"2010",574,221
104417,"2004",826,400
104417,"2011",245,96
104417,"2007",504,217
104424,"2017",128,56
104424,"2010",104,43
104424,"2019",62,22
104424,"2006",NA,NA
104424,"2012",NA,NA
104424,"2016",27,11
104424,"2014",NA,NA
104424,"2013",NA,NA
104424,"2020",166,67
104424,"2008",NA,NA
104424,"2005",45,16
104424,"2009",55,14
104424,"2015",209,102
104424,"2007",NA,NA
104424,"2011",141,45
104439,"2003",30,10
104439,"2005",13,1
104445,"2005",27,15
104445,"2008",39,15
104453,"2011",52,21
104453,"2008",53,23
104453,"2010",50,21
104453,"2007",76,29
104453,"2004",93,44
104453,"2012",NA,NA
104453,"2006",26,11
104453,"2005",33,8
104453,"2009",17,3
104456,"2009",19,5
104460,"2013",217,96
104460,"2015",275,128
104460,"2014",686,297
104460,"2017",701,244
104460,"2011",375,135
104460,"2018",83,23
104460,"2016",683,265
104460,"2019",81,31
104460,"2021",33,10
104460,"2003",23,8
104460,"2010",459,177
104460,"2012",273,85
104465,"2010",16,5
104467,"2016",25,5
104467,"2012",31,19
104467,"2009",58,19
104467,"2014",22,11
104467,"2006",26,10
104467,"2015",NA,NA
104467,"2008",13,5
104467,"2018",54,20
104467,"2019",NA,NA
104467,"2005",NA,NA
104467,"2004",NA,NA
104467,"2020",NA,NA
104467,"2007",NA,NA
104468,"2019",816,425
104468,"2013",1074,569
104468,"2015",NA,NA
104468,"2016",1865,911
104468,"2009",1334,675
104468,"2007",1697,828
104468,"2020",607,279
104468,"2006",1333,619
104468,"2005",361,164
104468,"2014",693,294
104468,"2021",134,63
104468,"2010",NA,NA
104468,"2017",1155,541
104468,"2011",NA,NA
104468,"2022",461,217
104468,"2004",30,12
104468,"2018",1038,529
104468,"2012",NA,NA
104468,"2008",732,317
104470,"2024",28,7
104470,"2008",20,4
104471,"2009",77,32
104471,"2013",NA,NA
104471,"2014",1041,454
104471,"2017",144,71
104471,"2015",591,260
104471,"2012",497,247
104471,"2010",216,78
104471,"2008",22,5
104471,"2011",767,363
104471,"2016",677,291
104473,"2012",25,12
104477,"2013",34,14
104477,"2014",NA,NA
104477,"2006",29,14
104477,"2011",40,18
104477,"2010",57,19
104477,"2012",NA,NA
104478,"2004",NA,NA
104478,"2007",43,21
104478,"2008",15,4
104488,"2006",20,6
104495,"2005",30,17
104495,"2007",NA,NA
104495,"2016",19,9
104495,"2003",38,14
104495,"2006",NA,NA
104500,"2006",17,7
104500,"2007",49,22
104500,"2013",339,140
104500,"2016",29,9
104500,"2008",83,45
104500,"2012",112,39
104500,"2014",NA,NA
104500,"2015",NA,NA
104500,"2009",140,59
104500,"2011",NA,NA
104500,"2010",NA,NA
104504,"2009",27,1
104505,"2015",NA,NA
104505,"2006",34,15
104505,"2016",194,81
104505,"2010",65,28
104505,"2011",43,18
104505,"2014",NA,NA
104505,"2012",80,34
104505,"2013",13,2
104505,"2017",58,17
104515,"2008",86,41
104515,"2007",187,79
104515,"2009",57,24
104515,"2006",77,40
104516,"2013",78,36
104516,"2012",21,9
104519,"2006",13,5
104527,"2007",798,405
104527,"2019",910,410
104527,"2016",2048,925
104527,"2022",610,242
104527,"2023",696,263
104527,"2017",1111,493
104527,"2013",NA,NA
104527,"2008",598,257
104527,"2021",108,47
104527,"2014",NA,NA
104527,"2004",NA,NA
104527,"2009",NA,NA
104527,"2015",NA,NA
104527,"2005",NA,NA
104527,"2018",1098,441
104527,"2020",692,318
104527,"2003",158,68
104527,"2010",NA,NA
104527,"2024",767,301
104527,"2006",NA,NA
104527,"2011",NA,NA
104527,"2012",NA,NA
104542,"2017",1091,527
104542,"2022",218,74
104542,"2016",1645,678
104542,"2020",46,11
104542,"2012",NA,NA
104542,"2011",NA,NA
104542,"2019",1262,519
104542,"2008",NA,NA
104542,"2009",NA,NA
104542,"2007",757,322
104542,"2013",431,157
104542,"2014",NA,NA
104542,"2004",91,29
104542,"2015",979,458
104542,"2018",505,189
104542,"2021",185,65
104542,"2005",23,7
104542,"2010",NA,NA
104545,"2008",265,94
104545,"2019",NA,NA
104545,"2018",1138,415
104545,"2007",396,127
104545,"2017",NA,NA
104545,"2021",618,230
104545,"2013",NA,NA
104545,"2011",NA,NA
104545,"2022",718,252
104545,"2015",1287,509
104545,"2012",NA,NA
104545,"2010",1202,456
104545,"2023",646,223
104545,"2014",NA,NA
104545,"2020",587,209
104545,"2016",1785,643
104545,"2009",1290,468
104547,"2016",460,172
104547,"2009",249,109
104547,"2012",319,132
104547,"2015",149,60
104547,"2014",353,140
104547,"2018",680,265
104547,"2017",1165,496
104547,"2013",508,169
104547,"2011",314,121
104547,"2010",477,207
104548,"2013",227,101
104548,"2005",167,68
104548,"2002",24,9
104548,"2004",208,85
104548,"2016",358,133
104548,"2012",787,364
104548,"2003",89,33
104550,"2010",48,16
104550,"2009",46,13
104550,"2011",27,10
104558,"2005",16,5
104559,"2014",NA,NA
104559,"2015",NA,NA
104559,"2006",560,231
104559,"2013",118,50
104559,"2008",310,146
104559,"2017",90,33
104559,"2004",54,27
104559,"2010",278,145
104559,"2011",284,139
104559,"2007",981,388
104559,"2005",156,77
104559,"2012",10,6
104559,"2016",1048,467
104559,"2009",605,248
104563,"2016",159,60
104563,"2015",357,132
104563,"2018",13,6
104563,"2019",45,20
104563,"2017",24,6
104571,"2018",387,199
104571,"2015",1333,603
104571,"2011",762,295
104571,"2006",566,246
104571,"2014",529,234
104571,"2005",815,387
104571,"2016",1319,589
104571,"2007",662,278
104571,"2012",722,286
104571,"2008",364,141
104571,"2004",NA,NA
104571,"2019",166,73
104571,"2013",605,236
104571,"2017",902,363
104571,"2009",390,143
104571,"2010",801,342
104579,"2009",13,2
104579,"2010",45,21
104579,"2008",50,21
104579,"2011",28,8
104586,"2019",136,49
104586,"2014",NA,NA
104586,"2018",158,76
104586,"2007",34,19
104586,"2022",79,31
104586,"2010",45,14
104586,"2008",72,36
104586,"2011",327,124
104586,"2009",29,11
104586,"2015",NA,NA
104586,"2020",44,17
104586,"2013",NA,NA
104586,"2017",258,132
104586,"2012",447,166
104586,"2016",1204,497
104589,"2009",233,72
104589,"2014",24,5
104589,"2011",108,38
104589,"2012",25,11
104589,"2007",228,78
104589,"2005",82,32
104589,"2008",NA,NA
104589,"2010",54,7
104589,"2003",101,45
104589,"2006",NA,NA
104589,"2013",26,14
104589,"2004",105,39
104592,"2005",21,9
104592,"2011",44,18
104592,"2007",119,51
104592,"2014",NA,NA
104592,"2009",57,23
104592,"2003",NA,NA
104592,"2013",79,31
104592,"2006",99,47
104592,"2010",171,63
104592,"2008",97,34
104593,"2012",463,199
104593,"2015",839,367
104593,"2016",437,184
104593,"2009",703,283
104593,"2011",906,404
104593,"2018",13,10
104593,"2005",40,10
104593,"2014",757,315
104593,"2006",127,58
104593,"2010",1105,430
104593,"2004",44,15
104593,"2013",1097,468
104593,"2017",8,2
104593,"2008",334,152
104594,"2011",99,48
104594,"2013",NA,NA
104594,"2010",109,52
104594,"2012",519,220
104594,"2014",1176,530
104594,"2015",488,185
104595,"2009",21,4
104597,"2007",722,292
104597,"2012",NA,NA
104597,"2015",1023,444
104597,"2016",1395,577
104597,"2006",1242,553
104597,"2005",1065,453
104597,"2014",NA,NA
104597,"2017",537,246
104597,"2010",NA,NA
104597,"2011",1915,868
104597,"2003",1,1
104597,"2008",487,204
104597,"2018",37,9
104597,"2004",288,124
104597,"2013",1822,852
104597,"2009",682,276
104619,"2006",NA,NA
104619,"2008",NA,NA
104619,"2013",56,24
104619,"2012",62,35
104619,"2011",72,34
104619,"2009",NA,NA
104619,"2007",13,3
104619,"2015",NA,NA
104619,"2010",35,11
104619,"2014",150,66
104620,"2006",102,40
104620,"2011",NA,NA
104620,"2008",NA,NA
104620,"2013",250,110
104620,"2014",260,103
104620,"2016",67,31
104620,"2009",NA,NA
104620,"2012",NA,NA
104620,"2017",178,69
104620,"2019",61,22
104620,"2015",762,352
104620,"2018",287,110
104620,"2010",NA,NA
104620,"2007",NA,NA
104623,"2006",83,26
104623,"2008",22,7
104623,"2005",60,20
104623,"2007",47,12
104623,"2012",NA,NA
104623,"2009",19,12
104627,"2013",15,6
104628,"2014",108,40
104628,"2013",40,22
104628,"2010",36,17
104628,"2016",55,26
104628,"2012",29,11
104628,"2011",41,15
104628,"2015",88,32
104628,"2007",72,28
104628,"2008",163,67
104629,"2015",171,65
104629,"2012",20,6
104629,"2018",153,66
104629,"2013",59,26
104629,"2019",86,35
104629,"2017",158,68
104633,"2011",58,28
104635,"2007",132,55
104635,"2005",19,7
104635,"2008",135,48
104639,"2014",151,59
104639,"2013",122,56
104639,"2007",292,124
104639,"2005",50,19
104639,"2010",184,101
104639,"2006",37,16
104639,"2009",691,312
104639,"2004",86,48
104639,"2012",315,144
104639,"2008",466,240
104639,"2011",10,4
104640,"2011",20,5
104644,"2012",17,6
104644,"2013",35,21
104644,"2009",29,8
104646,"2007",9,1
104651,"2014",87,31
104651,"2013",368,140
104655,"2005",NA,NA
104655,"2007",34,14
104655,"2008",NA,NA
104655,"2020",653,267
104655,"2019",561,205
104655,"2009",379,150
104655,"2010",470,190
104655,"2006",NA,NA
104655,"2013",209,82
104655,"2017",1119,472
104655,"2022",204,96
104655,"2014",387,152
104655,"2011",408,190
104655,"2016",1715,755
104655,"2021",518,235
104655,"2004",NA,NA
104655,"2015",NA,NA
104655,"2018",901,409
104660,"2020",96,42
104660,"2013",NA,NA
104660,"2017",367,128
104660,"2009",NA,NA
104660,"2016",667,257
104660,"2006",40,16
104660,"2008",89,31
104660,"2005",148,58
104660,"2007",NA,NA
104660,"2015",584,273
104660,"2018",305,127
104660,"2021",162,61
104660,"2012",NA,NA
104660,"2004",12,4
104660,"2011",NA,NA
104660,"2019",136,45
104660,"2010",NA,NA
104660,"2014",NA,NA
104661,"2012",18,3
104661,"2011",74,30
104661,"2010",16,4
104665,"2014",NA,NA
104665,"2018",407,197
104665,"2023",65,28
104665,"2016",227,112
104665,"2019",420,171
104665,"2008",263,122
104665,"2015",NA,NA
104665,"2020",428,205
104665,"2021",433,232
104665,"2012",1556,745
104665,"2013",1369,635
104665,"2007",154,71
104665,"2009",393,163
104665,"2011",1261,566
104665,"2010",457,224
104665,"2022",553,254
104667,"2008",29,14
104667,"2012",53,15
104667,"2014",13,4
104672,"2018",63,25
104672,"2009",46,11
104672,"2011",119,51
104672,"2016",221,114
104672,"2017",251,105
104672,"2014",110,55
104672,"2012",33,16
104672,"2015",115,50
104676,"2007",42,20
104676,"2016",22,11
104676,"2013",60,22
104676,"2010",365,137
104676,"2004",48,21
104676,"2005",54,26
104676,"2014",86,35
104676,"2006",50,20
104676,"2008",331,143
104676,"2009",674,307
104676,"2012",72,29
104676,"2015",32,12
104676,"2011",96,36
104681,"2011",40,12
104681,"2004",26,13
104681,"2006",27,15
104684,"2007",13,4
104692,"2008",17,6
104692,"2011",15,2
104693,"2012",9,1
104693,"2013",24,7
104707,"2008",9,2
104707,"2007",72,28
104714,"2012",60,27
104714,"2010",336,149
104714,"2006",26,10
104714,"2015",83,37
104714,"2011",218,95
104714,"2007",12,3
104714,"2013",326,126
104714,"2014",310,138
104717,"2004",20,6
104717,"2005",57,19
104717,"2009",198,68
104717,"2010",96,37
104717,"2008",187,55
104719,"2007",110,51
104719,"2006",91,42
104719,"2008",921,383
104719,"2017",574,241
104719,"2014",1393,609
104719,"2015",915,401
104719,"2019",498,218
104719,"2011",1268,559
104719,"2016",640,233
104719,"2018",220,79
104719,"2013",878,459
104719,"2010",1148,520
104719,"2009",1206,507
104719,"2012",526,195
104721,"2010",168,64
104721,"2013",41,16
104721,"2009",299,126
104721,"2008",172,61
104724,"2011",171,59
104724,"2012",143,71
104724,"2009",465,192
104724,"2008",788,344
104724,"2010",NA,NA
104724,"2007",15,9
104729,"2011",17,7
104729,"2012",22,5
104731,"2016",1020,417
104731,"2009",218,84
104731,"2012",716,271
104731,"2022",136,45
104731,"2015",2209,904
104731,"2007",17,3
104731,"2013",1853,786
104731,"2014",651,262
104731,"2018",NA,NA
104731,"2020",561,212
104731,"2019",332,145
104731,"2008",NA,NA
104731,"2017",1520,629
104731,"2011",685,262
104731,"2010",945,389
104731,"2021",730,273
104731,"2023",110,51
104732,"2011",21,7
104732,"2005",28,14
104732,"2006",24,7
104735,"2013",505,271
104735,"2010",465,225
104735,"2008",46,19
104735,"2019",24,10
104735,"2016",250,120
104735,"2007",11,4
104735,"2017",109,53
104735,"2011",938,421
104735,"2014",NA,NA
104735,"2015",171,90
104735,"2012",759,355
104738,"2004",NA,NA
104738,"2011",53,25
104738,"2009",40,18
104739,"2010",42,19
104745,"2014",380,168
104745,"2013",173,58
104745,"2015",589,254
104745,"2011",412,173
104745,"2017",NA,NA
104745,"2018",1444,754
104745,"2012",1063,564
104745,"2009",370,166
104745,"2019",NA,NA
104745,"2007",376,134
104745,"2021",831,436
104745,"2016",NA,NA
104745,"2023",136,52
104745,"2002",31,14
104745,"2004",NA,NA
104745,"2008",260,98
104745,"2024",477,227
104745,"2022",NA,NA
104745,"2006",329,134
104745,"2005",393,171
104745,"2020",811,425
104745,"2003",350,186
104745,"2010",2332,1198
104755,"2022",516,221
104755,"2009",416,178
104755,"2017",1335,657
104755,"2016",1488,717
104755,"2018",947,460
104755,"2011",NA,NA
104755,"2014",NA,NA
104755,"2007",NA,NA
104755,"2006",NA,NA
104755,"2002",214,86
104755,"2021",400,200
104755,"2024",435,166
104755,"2019",495,230
104755,"2023",NA,NA
104755,"2005",NA,NA
104755,"2004",770,321
104755,"2003",232,94
104755,"2010",994,480
104755,"2020",519,215
104755,"2012",1929,903
104755,"2015",1671,767
104755,"2008",NA,NA
104755,"2013",665,272
104760,"2005",27,7
104760,"2007",27,9
104760,"2006",64,23
104770,"2007",31,14
104770,"2012",130,51
104770,"2011",NA,NA
104770,"2013",67,31
104770,"2008",63,30
104770,"2015",29,11
104770,"2006",23,10
104770,"2010",135,56
104770,"2014",NA,NA
104778,"2012",27,15
104778,"2011",17,4
104779,"2012",106,48
104779,"2006",NA,NA
104779,"2007",26,11
104779,"2013",59,22
104779,"2011",NA,NA
104779,"2008",NA,NA
104779,"2010",76,17
104781,"2008",19,5
104783,"2008",80,42
104783,"2012",17,6
104783,"2011",23,7
104783,"2005",18,7
104783,"2015",9,3
104783,"2006",103,40
104783,"2010",16,6
104783,"2007",63,30
104792,"2016",1119,547
104792,"2023",413,178
104792,"2024",765,325
104792,"2005",1249,564
104792,"2020",592,298
104792,"2022",494,218
104792,"2017",1018,440
104792,"2008",1293,560
104792,"2004",134,59
104792,"2018",583,232
104792,"2012",265,110
104792,"2013",1644,720
104792,"2007",1274,513
104792,"2011",NA,NA
104792,"2006",1132,499
104792,"2014",430,172
104792,"2010",NA,NA
104792,"2015",533,229
104792,"2019",1034,505
104792,"2021",NA,NA
104792,"2009",1190,589
104802,"2016",29,9
104802,"2015",24,8
104810,"2012",18,9
104810,"2011",33,14
104810,"2023",10,3
104810,"2017",86,35
104810,"2015",NA,NA
104810,"2019",21,11
104810,"2018",19,8
104810,"2016",21,5
104810,"2008",NA,NA
104812,"2009",62,22
104812,"2005",183,71
104812,"2007",116,50
104812,"2008",52,23
104812,"2006",133,54
104812,"2004",11,5
104816,"2006",13,3
104816,"2017",54,35
104816,"2011",NA,NA
104816,"2004",18,5
104816,"2007",7,4
104816,"2005",23,7
104820,"2012",11,6
104820,"2011",39,14
104822,"2015",15,6
104830,"2008",22,8
104831,"2007",134,49
104831,"2006",20,7
104847,"2015",NA,NA
104847,"2013",15,3
104847,"2017",19,5
104847,"2016",17,4
104850,"2011",101,38
104850,"2010",17,6
104850,"2012",30,13
104851,"2013",25,7
104851,"2006",16,5
104851,"2008",230,106
104851,"2011",55,22
104851,"2005",25,11
104857,"2012",69,32
104857,"2014",NA,NA
104857,"2011",113,38
104864,"2004",15,5
104864,"2013",187,74
104864,"2014",276,108
104864,"2011",19,9
104864,"2007",319,133
104864,"2005",48,21
104864,"2006",61,21
104864,"2016",53,17
104864,"2012",49,16
104868,"2009",73,25
104868,"2017",47,18
104868,"2019",131,57
104868,"2012",44,24
104868,"2007",31,15
104868,"2016",129,41
104868,"2008",56,26
104868,"2021",16,5
104868,"2014",NA,NA
104868,"2013",NA,NA
104868,"2015",NA,NA
104868,"2011",NA,NA
104868,"2010",NA,NA
104871,"2017",544,208
104871,"2012",1211,515
104871,"2019",1381,586
104871,"2023",135,61
104871,"2016",1088,476
104871,"2013",1467,639
104871,"2015",1556,691
104871,"2008",649,259
104871,"2020",202,98
104871,"2010",1438,596
104871,"2006",106,45
104871,"2007",83,36
104871,"2009",682,248
104871,"2014",1593,709
104871,"2011",401,144
104871,"2018",1346,565
104871,"2021",NA,NA
104873,"2013",34,9
104873,"2014",531,213
104873,"2017",26,12
104873,"2015",NA,NA
104873,"2016",116,50
104873,"2005",NA,NA
104890,"2013",105,51
104890,"2015",599,201
104890,"2017",63,21
104890,"2012",NA,NA
104890,"2010",149,56
104890,"2009",23,8
104890,"2011",392,128
104890,"2018",198,77
104890,"2006",49,21
104890,"2014",NA,NA
104890,"2007",27,12
104893,"2013",45,18
104893,"2012",54,19
104897,"2015",205,100
104897,"2007",69,23
104897,"2014",169,70
104897,"2013",146,60
104897,"2008",122,53
104897,"2021",23,9
104897,"2012",706,308
104897,"2016",15,7
104897,"2018",239,105
104897,"2011",391,151
104897,"2019",212,95
104897,"2010",99,46
104898,"2010",NA,NA
104898,"2012",NA,NA
104898,"2006",NA,NA
104898,"2022",30,15
104898,"2014",580,229
104898,"2021",134,59
104898,"2015",NA,NA
104898,"2024",34,15
104898,"2019",878,355
104898,"2023",75,31
104898,"2018",1775,760
104898,"2020",91,34
104898,"2013",669,262
104898,"2011",NA,NA
104898,"2016",1106,459
104898,"2017",1628,745
104898,"2007",NA,NA
104898,"2008",369,129
104905,"2022",31,15
104905,"2014",24,9
104905,"2013",25,9
104905,"2023",22,12
104905,"2015",32,13
104914,"2008",23,12
104914,"2006",34,8
104914,"2007",24,8
104914,"2010",31,9
104914,"2011",NA,NA
104914,"2004",28,11
104914,"2005",35,15
104918,"2011",350,158
104918,"2020",207,76
104918,"2024",509,225
104918,"2007",346,153
104918,"2015",NA,NA
104918,"2005",421,213
104918,"2008",NA,NA
104918,"2019",485,233
104918,"2022",NA,NA
104918,"2018",267,129
104918,"2013",271,102
104918,"2023",520,272
104918,"2009",NA,NA
104918,"2016",294,124
104918,"2006",754,341
104918,"2014",NA,NA
104918,"2017",314,136
104918,"2012",NA,NA
104918,"2021",867,408
104918,"2010",1865,944
104919,"2018",1270,531
104919,"2010",NA,NA
104919,"2012",804,321
104919,"2021",20,7
104919,"2016",712,311
104919,"2009",544,215
104919,"2008",36,19
104919,"2019",991,409
104919,"2017",567,259
104919,"2013",NA,NA
104919,"2015",622,261
