"player_id","year","second_return","second_won"
105430,"2016",529,240
105430,"2021",558,228
105430,"2017",864,371
105430,"2019",1464,681
105430,"2024",347,155
105430,"2023",488,211
105430,"2018",1028,489
105430,"2022",555,258
105430,"2015",NA,NA
105430,"2012",NA,NA
105430,"2020",NA,NA
105430,"2013",NA,NA
105430,"2014",NA,NA
105432,"2017",76,26
105432,"2018",172,80
105432,"2023",NA,NA
105432,"2020",138,59
105432,"2022",NA,NA
105432,"2019",441,160
105432,"2021",64,29
105449,"2011",NA,NA
105449,"2017",NA,NA
105449,"2021",723,287
105449,"2020",366,150
105449,"2010",NA,NA
105449,"2015",NA,NA
105449,"2012",251,88
105449,"2014",NA,NA
105449,"2019",891,354
105449,"2023",149,49
105449,"2013",442,141
105449,"2024",NA,NA
105449,"2016",1629,647
105449,"2018",1367,555
105449,"2022",NA,NA
105472,"2013",79,26
105477,"2019",101,38
105477,"2023",NA,NA
105477,"2018",232,111
105477,"2020",NA,NA
105477,"2021",136,53
105477,"2022",NA,NA
105477,"2024",160,58
105477,"2012",52,25
105477,"2016",228,100
105477,"2013",61,24
105477,"2017",139,58
105487,"2021",NA,NA
105487,"2022",577,251
105487,"2024",177,71
105487,"2015",134,52
105487,"2012",82,38
105487,"2014",219,77
105487,"2011",NA,NA
105487,"2019",161,69
105487,"2017",386,147
105487,"2018",178,70
105487,"2020",146,63
105487,"2016",379,163
105487,"2023",NA,NA
105512,"2016",59,25
105512,"2015",79,40
105512,"2021",NA,NA
105526,"2018",1356,558
105526,"2020",774,354
105526,"2017",1576,667
105526,"2015",NA,NA
105526,"2016",1021,439
105526,"2023",1027,444
105526,"2022",NA,NA
105526,"2014",839,376
105526,"2019",1753,767
105526,"2013",431,203
105526,"2024",NA,NA
105526,"2021",NA,NA
105542,"2015",41,17
105550,"2019",1754,841
105550,"2020",517,230
105550,"2021",687,323
105550,"2012",NA,NA
105550,"2015",145,57
105550,"2017",NA,NA
105550,"2013",565,243
105550,"2016",1263,569
105550,"2014",171,70
105550,"2023",651,275
105550,"2018",NA,NA
105558,"2013",NA,NA
105558,"2011",86,37
105558,"2010",228,91
105558,"2012",347,145
105558,"2009",60,30
105561,"2023",NA,NA
105561,"2012",101,45
105561,"2014",NA,NA
105561,"2016",102,47
105561,"2017",475,203
105561,"2022",NA,NA
105561,"2011",70,33
105561,"2019",114,45
105561,"2021",95,36
105561,"2018",75,29
105577,"2014",NA,NA
105577,"2020",672,281
105577,"2008",NA,NA
105577,"2015",NA,NA
105577,"2013",NA,NA
105577,"2022",NA,NA
105577,"2011",NA,NA
105577,"2023",96,38
105577,"2021",602,237
105577,"2019",359,140
105577,"2018",608,226
105577,"2012",NA,NA
105577,"2024",23,11
105577,"2017",652,255
105577,"2016",883,329
105643,"2018",774,345
105643,"2022",690,293
105643,"2017",547,246
105643,"2020",603,267
105643,"2021",NA,NA
105643,"2013",526,226
105643,"2009",NA,NA
105643,"2014",1241,531
105643,"2015",NA,NA
105643,"2010",NA,NA
105643,"2011",122,54
105643,"2012",350,155
105643,"2016",1593,731
105643,"2019",980,456
105643,"2023",83,38
105649,"2016",NA,NA
105649,"2011",163,80
105649,"2012",NA,NA
105649,"2017",359,174
105649,"2019",425,181
105649,"2018",NA,NA
105649,"2013",74,30
105649,"2021",94,38
105649,"2022",53,28
105649,"2020",155,63
105650,"2016",52,20
105655,"2022",77,34
105655,"2016",NA,NA
105655,"2015",105,43
105655,"2014",NA,NA
105655,"2012",130,49
105677,"2016",54,20
105678,"2014",79,48
105732,"2020",551,238
105732,"2022",116,42
105732,"2014",359,115
105732,"2013",108,43
105732,"2019",1142,468
105732,"2017",812,299
105732,"2016",610,235
105732,"2018",1296,518
105732,"2023",108,55
105732,"2015",369,144
105732,"2024",97,38
105732,"2021",647,261
105807,"2013",359,155
105807,"2015",1124,502
105807,"2011",NA,NA
105807,"2019",1643,795
105807,"2021",NA,NA
105807,"2017",NA,NA
105807,"2014",NA,NA
105807,"2023",155,71
105807,"2016",1864,872
105807,"2022",NA,NA
105807,"2018",1536,736
105807,"2020",957,458
105807,"2024",446,205
105815,"2018",994,417
105815,"2021",NA,NA
105815,"2019",903,374
105815,"2017",195,87
105815,"2020",730,301
105815,"2022",NA,NA
105815,"2024",NA,NA
105819,"2023",85,34
105819,"2019",546,233
105819,"2018",268,118
105819,"2024",NA,NA
105819,"2016",NA,NA
105819,"2015",40,23
105819,"2012",NA,NA
105819,"2017",86,34
105826,"2015",65,20
105870,"2019",NA,NA
105870,"2021",NA,NA
105870,"2020",274,125
105870,"2024",1107,474
105870,"2023",NA,NA
105870,"2022",341,141
105870,"2018",237,87
105870,"2017",356,155
105874,"2016",NA,NA
105874,"2013",71,26
105874,"2012",81,32
105874,"2014",155,49
105881,"2017",54,22
105881,"2016",192,60
105882,"2020",422,187
105882,"2018",296,112
105882,"2021",835,336
105882,"2023",NA,NA
105882,"2017",178,73
105882,"2022",228,92
105882,"2014",NA,NA
105882,"2019",350,149
105902,"2023",172,73
105902,"2015",600,234
105902,"2021",NA,NA
105902,"2020",330,115
105902,"2012",123,48
105902,"2018",234,82
105902,"2022",611,262
105902,"2014",216,77
105902,"2013",393,157
105902,"2019",NA,NA
105902,"2024",640,265
105902,"2017",NA,NA
105902,"2016",398,160
105948,"2022",871,399
105948,"2023",582,263
105948,"2024",603,285
105948,"2018",39,22
105948,"2021",NA,NA
105948,"2020",385,183
105952,"2022",NA,NA
105952,"2021",NA,NA
105952,"2020",120,51
105952,"2018",NA,NA
105952,"2017",598,251
105952,"2015",119,54
105952,"2016",565,240
105952,"2014",56,24
105963,"2017",248,89
105963,"2019",NA,NA
105963,"2015",59,20
105992,"2020",50,21
105992,"2008",35,15
105992,"2019",206,83
105992,"2015",NA,NA
105992,"2017",NA,NA
105992,"2012",NA,NA
105992,"2014",396,143
105992,"2011",951,401
105992,"2018",NA,NA
105992,"2021",NA,NA
105992,"2016",679,280
105992,"2013",828,337
105992,"2010",405,167
106034,"2022",NA,NA
106034,"2014",NA,NA
106034,"2015",NA,NA
106034,"2024",93,44
106034,"2018",78,32
106034,"2019",99,42
106034,"2020",240,103
106034,"2021",399,153
106034,"2017",111,49
106034,"2013",NA,NA
106044,"2022",NA,NA
106044,"2021",NA,NA
106044,"2018",503,232
106044,"2017",593,246
106044,"2016",91,49
106045,"2014",246,108
106045,"2020",NA,NA
106045,"2019",823,334
106045,"2012",271,111
106045,"2022",615,268
106045,"2017",62,26
106045,"2023",NA,NA
106045,"2018",786,331
106045,"2016",721,301
106045,"2011",100,38
106045,"2024",107,50
106045,"2021",609,264
106045,"2010",52,25
106045,"2013",437,197
106045,"2015",NA,NA
106058,"2017",NA,NA
106058,"2021",345,159
106058,"2016",1699,728
106058,"2023",151,63
106058,"2014",1155,476
106058,"2012",365,138
106058,"2022",NA,NA
106058,"2019",NA,NA
106058,"2010",NA,NA
106058,"2011",108,46
106058,"2018",NA,NA
106058,"2020",222,99
106058,"2015",NA,NA
106058,"2013",573,228
106065,"2020",543,232
106065,"2015",NA,NA
106065,"2023",534,215
106065,"2022",295,139
106065,"2018",NA,NA
106065,"2019",NA,NA
106065,"2021",926,378
106065,"2013",NA,NA
106065,"2014",NA,NA
106065,"2017",139,57
106065,"2016",283,108
106075,"2016",427,192
106075,"2017",247,103
106075,"2020",162,61
106075,"2019",262,99
106075,"2021",296,128
106075,"2018",375,168
106075,"2022",106,49
106075,"2023",NA,NA
106075,"2024",218,89
106099,"2017",NA,NA
106099,"2019",291,139
106099,"2022",NA,NA
106099,"2021",682,305
106099,"2020",590,253
106099,"2018",174,84
106099,"2016",NA,NA
106109,"2022",NA,NA
106109,"2020",186,84
106109,"2023",57,23
106109,"2024",132,51
106109,"2021",339,146
106109,"2018",247,88
106109,"2017",NA,NA
106109,"2019",213,92
106109,"2015",NA,NA
106120,"2018",116,46
106121,"2015",NA,NA
106121,"2018",1059,502
106121,"2024",893,373
106121,"2017",424,190
106121,"2020",179,76
106121,"2023",723,321
106121,"2016",760,358
106121,"2022",803,354
106121,"2014",NA,NA
106121,"2021",NA,NA
106121,"2019",700,296
106137,"2021",57,30
106137,"2016",90,36
106137,"2017",NA,NA
106137,"2019",42,14
106148,"2019",1074,489
106148,"2024",1366,625
106148,"2014",205,105
106148,"2018",908,404
106148,"2020",418,184
106148,"2017",156,75
106148,"2021",NA,NA
106148,"2022",772,336
106148,"2023",1132,500
106148,"2016",370,159
106148,"2015",76,35
106148,"2013",NA,NA
106162,"2022",128,64
106186,"2022",NA,NA
106186,"2010",NA,NA
106186,"2018",187,87
106186,"2021",54,20
106186,"2014",59,32
106186,"2019",NA,NA
106186,"2024",101,49
106186,"2023",735,316
106214,"2023",NA,NA
106214,"2021",334,161
106214,"2022",NA,NA
106214,"2020",99,44
106214,"2018",105,50
106214,"2024",NA,NA
106214,"2019",107,43
106216,"2018",209,98
106216,"2022",NA,NA
106216,"2021",164,73
106216,"2015",NA,NA
106216,"2016",464,217
106216,"2023",NA,NA
106216,"2019",253,102
106216,"2017",578,258
106218,"2014",NA,NA
106218,"2022",1239,514
106218,"2024",1453,631
106218,"2023",1426,614
106218,"2020",500,218
106218,"2018",43,22
106218,"2019",186,74
106218,"2021",NA,NA
106225,"2017",119,55
106225,"2016",39,18
106234,"2016",NA,NA
106234,"2023",1086,446
106234,"2015",68,35
106234,"2021",NA,NA
106234,"2020",154,69
106234,"2024",339,152
106234,"2022",1332,584
106234,"2013",NA,NA
106234,"2014",NA,NA
106249,"2019",NA,NA
106249,"2015",NA,NA
106249,"2020",77,39
106249,"2018",63,23
106249,"2017",96,44
106261,"2016",193,70
106261,"2017",86,41
106261,"2012",85,30
106261,"2015",NA,NA
106283,"2019",NA,NA
106283,"2020",56,26
106283,"2021",NA,NA
106283,"2024",229,93
106283,"2023",45,22
106283,"2014",NA,NA
106283,"2022",215,80
106283,"2017",101,49
106283,"2018",122,57
106290,"2014",86,36
106290,"2015",NA,NA
106290,"2013",70,29
106296,"2021",222,89
106296,"2017",NA,NA
106296,"2022",141,54
106296,"2023",1230,508
106296,"2020",403,156
106296,"2024",323,137
106296,"2018",NA,NA
106296,"2016",NA,NA
106296,"2019",381,173
106298,"2018",1445,608
106298,"2016",NA,NA
106298,"2024",NA,NA
106298,"2019",1231,508
106298,"2023",57,25
106298,"2013",131,52
106298,"2015",708,316
106298,"2017",1716,780
106298,"2022",271,121
106298,"2021",471,181
106298,"2014",153,59
106328,"2021",103,49
106328,"2013",62,29
106328,"2016",NA,NA
106328,"2017",NA,NA
106328,"2022",64,26
106328,"2018",86,39
106329,"2019",NA,NA
106329,"2017",1220,498
106329,"2022",NA,NA
106329,"2020",516,217
106329,"2016",349,134
106329,"2018",535,228
106329,"2023",NA,NA
106329,"2021",NA,NA
106329,"2024",661,274
106331,"2020",117,53
106331,"2023",1164,470
106331,"2017",NA,NA
106331,"2022",605,254
106331,"2024",948,402
106331,"2021",419,159
106361,"2016",149,59
106361,"2018",105,48
106361,"2017",169,55
106390,"2015",50,23
106398,"2019",61,25
106398,"2022",372,168
106398,"2023",NA,NA
106398,"2024",457,185
106398,"2020",35,16
106398,"2018",NA,NA
106398,"2016",NA,NA
106415,"2018",612,304
106415,"2021",NA,NA
106415,"2016",605,287
106415,"2023",1175,540
106415,"2020",772,367
106415,"2024",NA,NA
106415,"2022",921,450
106415,"2015",264,122
106415,"2019",NA,NA
106415,"2014",NA,NA
106415,"2017",463,224
106420,"2017",147,66
106421,"2024",1939,931
106421,"2016",292,135
106421,"2020",1023,538
106421,"2018",NA,NA
106421,"2017",NA,NA
106421,"2022",1662,817
106421,"2023",NA,NA
106421,"2019",2118,1081
106421,"2021",NA,NA
109303,"2023",NA,NA
109303,"2017",88,46
109303,"2024",173,84
109686,"2023",83,33
110602,"2023",NA,NA
110602,"2019",NA,NA
110602,"2017",76,30
110602,"2015",68,36
110602,"2022",NA,NA
110602,"2021",471,190
110602,"2020",488,219
110602,"2013",NA,NA
110602,"2016",153,70
110602,"2018",359,167
110748,"2022",93,47
110748,"2019",46,24
110748,"2014",47,26
110748,"2021",44,14
110748,"2020",146,76
111153,"2016",NA,NA
111153,"2017",113,31
111153,"2015",NA,NA
111153,"2023",1162,453
111153,"2022",238,78
111153,"2019",223,84
111153,"2020",NA,NA
111153,"2018",NA,NA
111153,"2021",123,47
111153,"2024",762,288
111197,"2018",80,39
111202,"2019",452,187
111202,"2013",NA,NA
111202,"2017",1248,607
111202,"2016",563,265
111202,"2015",NA,NA
111202,"2014",NA,NA
111202,"2018",1251,596
111442,"2023",1054,434
111442,"2014",NA,NA
111442,"2021",1176,505
111442,"2022",NA,NA
111442,"2019",1286,573
111442,"2016",406,159
111442,"2024",NA,NA
111442,"2018",399,167
111442,"2017",892,396
111442,"2020",650,283
111442,"2015",NA,NA
111456,"2022",1426,644
111456,"2016",NA,NA
111456,"2023",NA,NA
111456,"2021",NA,NA
111456,"2024",534,240
111456,"2019",591,248
111456,"2018",698,303
111456,"2013",NA,NA
111456,"2020",390,179
111460,"2022",458,183
111460,"2017",226,85
111460,"2024",565,216
111460,"2018",181,82
111460,"2015",NA,NA
111460,"2021",NA,NA
111460,"2023",901,342
111460,"2019",NA,NA
111460,"2016",274,117
111460,"2020",NA,NA
111575,"2020",1119,552
111575,"2018",1930,893
111575,"2013",NA,NA
111575,"2017",1702,748
111575,"2024",1653,782
111575,"2023",1484,691
111575,"2016",641,268
111575,"2014",NA,NA
111575,"2019",1820,799
111575,"2022",NA,NA
111575,"2015",NA,NA
111575,"2021",NA,NA
111577,"2014",NA,NA
111577,"2018",889,377
111577,"2019",71,31
111577,"2016",501,209
111577,"2017",NA,NA
111577,"2015",302,122
111581,"2021",119,39
111581,"2020",190,72
111581,"2019",NA,NA
111581,"2018",409,177
111581,"2017",NA,NA
111581,"2023",696,331
111581,"2022",NA,NA
111581,"2024",191,86
111581,"2016",NA,NA
111815,"2022",NA,NA
111815,"2021",1982,964
111815,"2023",1722,798
111815,"2024",NA,NA
111815,"2017",133,51
111815,"2018",1076,465
111815,"2019",1148,502
111815,"2020",681,304
117358,"2021",31,12
117360,"2019",117,55
117360,"2024",NA,NA
117360,"2021",258,107
117360,"2017",NA,NA
117360,"2020",231,111
117360,"2023",38,17
120424,"2017",71,35
120424,"2019",283,130
120424,"2016",NA,NA
120424,"2020",NA,NA
120424,"2018",395,175
120798,"2016",79,26
122298,"2023",1325,601
122298,"2024",1174,533
122298,"2021",836,363
122298,"2022",NA,NA
122298,"2019",NA,NA
122330,"2024",NA,NA
122330,"2022",NA,NA
122330,"2018",119,50
122330,"2017",166,64
122330,"2020",807,325
122330,"2023",NA,NA
122330,"2016",90,41
122330,"2021",NA,NA
122330,"2019",904,352
122554,"2024",37,18
123755,"2020",199,92
123755,"2018",146,73
123755,"2015",51,18
123755,"2019",192,81
123755,"2023",NA,NA
123755,"2021",NA,NA
123755,"2022",NA,NA
123755,"2024",668,288
123828,"2016",NA,NA
123828,"2023",138,52
123828,"2024",165,69
123896,"2023",64,30
123961,"2024",30,14
123961,"2022",NA,NA
123961,"2021",68,33
124014,"2023",NA,NA
124014,"2024",NA,NA
124014,"2017",716,266
124014,"2020",104,48
124014,"2019",NA,NA
124014,"2022",NA,NA
124014,"2016",189,82
124014,"2018",266,87
124014,"2021",172,79
124079,"2023",460,205
124079,"2024",1143,546
124079,"2019",NA,NA
124079,"2021",1006,459
124079,"2020",487,244
124079,"2018",NA,NA
124079,"2022",1216,555
124116,"2018",70,25
124116,"2021",137,52
124116,"2022",92,36
124116,"2023",NA,NA
124116,"2024",1140,472
124116,"2017",263,109
124116,"2020",70,31
124116,"2019",NA,NA
124186,"2017",NA,NA
124186,"2019",NA,NA
124186,"2024",1060,512
124186,"2021",113,52
124186,"2023",554,238
124187,"2019",1257,443
124187,"2024",377,131
124187,"2016",283,96
124187,"2018",119,42
124187,"2022",872,302
124187,"2020",493,160
124187,"2021",NA,NA
124187,"2017",309,102
125802,"2019",NA,NA
125802,"2022",1200,491
125802,"2017",153,63
125802,"2018",NA,NA
125802,"2020",237,116
125802,"2021",NA,NA
125802,"2023",777,353
125802,"2016",259,135
126094,"2019",1543,747
126094,"2016",197,84
126094,"2021",NA,NA
126094,"2014",NA,NA
126094,"2018",NA,NA
126094,"2017",1113,519
126094,"2023",2355,1121
126094,"2020",1431,692
126094,"2015",NA,NA
126094,"2024",NA,NA
126094,"2022",2036,939
126106,"2022",236,112
126106,"2023",86,42
126127,"2017",65,27
126127,"2022",NA,NA
126127,"2021",310,125
126127,"2024",285,119
126127,"2018",NA,NA
126127,"2023",NA,NA
126127,"2020",88,38
126128,"2017",NA,NA
126128,"2023",978,441
126128,"2021",197,96
126128,"2024",1216,531
126128,"2022",NA,NA
126128,"2020",46,25
126129,"2023",70,28
126129,"2024",333,114
126149,"2021",1071,451
126149,"2020",346,140
126149,"2017",NA,NA
126149,"2022",152,48
126149,"2019",49,20
126174,"2018",74,37
126203,"2020",812,375
126203,"2016",1022,431
126203,"2024",2032,889
126203,"2017",763,314
126203,"2022",NA,NA
126203,"2019",NA,NA
126203,"2021",1655,721
126203,"2015",26,13
126203,"2018",1309,556
126203,"2023",NA,NA
126205,"2024",1759,847
126205,"2023",NA,NA
126205,"2015",NA,NA
126205,"2022",NA,NA
126205,"2017",318,138
126205,"2021",NA,NA
126205,"2019",149,72
126205,"2016",141,66
126205,"2020",823,382
126205,"2018",107,41
126207,"2022",NA,NA
126207,"2014",NA,NA
126207,"2017",NA,NA
126207,"2021",NA,NA
126207,"2015",200,78
126207,"2019",1401,615
126207,"2024",1723,729
126207,"2018",NA,NA
126207,"2023",1687,757
126207,"2020",699,307
126207,"2016",219,96
126214,"2021",118,47
126214,"2022",NA,NA
126214,"2024",NA,NA
126214,"2023",220,82
126214,"2020",141,72
126409,"2024",268,101
126409,"2021",NA,NA
126409,"2023",120,47
126409,"2022",325,127
126523,"2022",592,259
126523,"2024",187,77
126523,"2019",NA,NA
126523,"2018",46,22
126523,"2021",415,177
126523,"2023",1039,478
126530,"2018",76,36
126535,"2022",330,134
126535,"2018",107,41
126535,"2023",NA,NA
126535,"2021",385,188
126535,"2024",NA,NA
126535,"2020",78,31
126623,"2021",52,18
126846,"2020",NA,NA
126846,"2021",172,67
126846,"2024",1278,546
126846,"2018",NA,NA
126846,"2023",814,322
126846,"2022",315,129
127157,"2019",NA,NA
127157,"2023",NA,NA
127157,"2020",192,82
127157,"2024",1053,415
127157,"2022",634,250
127157,"2021",419,181
127157,"2017",142,56
128034,"2018",NA,NA
128034,"2019",1275,523
128034,"2023",2214,902
128034,"2016",136,65
128034,"2020",817,360
128034,"2017",NA,NA
128034,"2022",1753,748
128034,"2024",1807,782
128034,"2021",NA,NA
131934,"2023",239,95
131934,"2022",NA,NA
131934,"2024",164,74
131934,"2021",31,10
133297,"2022",133,58
133297,"2021",81,41
133297,"2018",124,55
133297,"2019",NA,NA
133297,"2024",150,64
133297,"2023",584,229
133430,"2023",738,314
133430,"2017",NA,NA
133430,"2019",NA,NA
133430,"2024",1248,499
133430,"2022",NA,NA
133430,"2020",994,428
133430,"2016",96,31
133430,"2018",1831,769
133430,"2021",NA,NA
133835,"2024",139,64
133835,"2023",416,173
133835,"2022",141,56
133933,"2024",98,45
134770,"2022",NA,NA
134770,"2019",NA,NA
134770,"2017",414,164
134770,"2023",1675,762
134770,"2024",NA,NA
134770,"2020",976,446
134770,"2016",64,24
134770,"2021",NA,NA
134770,"2018",404,178
136440,"2024",923,414
136440,"2019",292,130
136440,"2017",NA,NA
136440,"2021",NA,NA
136440,"2022",392,182
136440,"2020",372,175
136440,"2018",65,26
136440,"2023",366,159
144707,"2019",NA,NA
144707,"2015",NA,NA
144707,"2023",NA,NA
144707,"2022",NA,NA
144707,"2021",1098,504
144707,"2018",224,103
144707,"2020",348,165
144707,"2016",42,18
144707,"2017",194,99
144719,"2024",1058,494
144719,"2021",947,415
144719,"2016",NA,NA
144719,"2023",897,392
144719,"2018",700,296
144719,"2020",305,154
144719,"2015",58,26
144719,"2019",1020,438
144719,"2022",1145,505
144719,"2017",NA,NA
144750,"2019",NA,NA
144750,"2018",137,57
144750,"2024",143,60
144750,"2022",486,188
144750,"2023",552,195
144750,"2020",657,281
144750,"2017",221,111
144750,"2016",116,52
144750,"2021",NA,NA
144797,"2016",58,25
144821,"2023",117,45
144869,"2021",94,49
144869,"2024",1707,783
144869,"2022",457,179
144869,"2023",NA,NA
144870,"2024",62,24
144895,"2020",NA,NA
144895,"2022",694,330
144895,"2024",NA,NA
144895,"2021",685,317
144895,"2019",486,206
144895,"2023",655,292
144895,"2018",432,183
200059,"2017",106,36
200059,"2024",84,43
200059,"2019",NA,NA
200059,"2022",120,49
200059,"2023",755,320
200059,"2018",199,78
200095,"2022",NA,NA
200095,"2021",92,34
200095,"2019",86,42
200095,"2018",39,14
200095,"2017",NA,NA
200116,"2023",58,26
200116,"2022",74,28
200116,"2024",205,96
200221,"2019",253,109
200221,"2021",NA,NA
200221,"2022",1482,676
200221,"2024",NA,NA
200221,"2023",1580,755
200221,"2020",785,372
200240,"2024",179,83
200240,"2021",68,38
200240,"2022",110,51
200259,"2024",67,35
200267,"2022",NA,NA
200267,"2021",97,34
200267,"2020",53,23
200267,"2023",NA,NA
200267,"2024",1111,499
200297,"2021",47,20
200303,"2022",170,66
200303,"2020",NA,NA
200303,"2024",1170,515
200303,"2021",NA,NA
200303,"2023",770,319
200374,"2022",76,39
200384,"2023",388,159
200384,"2020",249,115
200384,"2018",NA,NA
200384,"2022",723,323
200384,"2024",795,333
200384,"2021",451,188
200443,"2024",384,158
200553,"2019",59,25
200587,"2022",153,70
200587,"2023",115,40
200587,"2024",NA,NA
200615,"2022",649,261
200615,"2019",943,349
200615,"2021",1276,521
200615,"2023",NA,NA
200615,"2018",164,60
200615,"2020",195,80
200615,"2024",NA,NA
200670,"2020",129,50
200670,"2023",1266,566
200670,"2022",669,283
200670,"2021",NA,NA
200670,"2024",230,90
200677,"2022",52,22
200702,"2024",59,26
202058,"2023",115,50
202058,"2024",286,105
202058,"2021",NA,NA
202195,"2022",1430,488
202195,"2024",138,48
202195,"2023",786,263
202195,"2021",358,152
202195,"2020",63,28
202235,"2023",59,23
202269,"2021",43,13
202358,"2020",59,26
202358,"2022",365,162
202358,"2023",156,67
202358,"2024",NA,NA
202358,"2018",47,23
202358,"2019",NA,NA
205734,"2020",275,125
205734,"2022",65,31
205734,"2018",NA,NA
205734,"2019",112,41
205734,"2021",153,66
205734,"2024",1079,449
205734,"2023",NA,NA
206499,"2022",103,42
206499,"2024",944,356
206499,"2023",287,103
206748,"2020",NA,NA
206748,"2022",174,71
206748,"2023",167,62
206748,"2021",NA,NA
206748,"2024",238,101
206909,"2020",130,57
206909,"2022",1569,689
206909,"2021",801,353
206909,"2023",1051,425
206909,"2024",NA,NA
207182,"2021",NA,NA
207182,"2022",167,60
207182,"2023",113,39
207182,"2019",NA,NA
207182,"2024",100,38
207352,"2022",NA,NA
207352,"2024",374,155
207352,"2023",43,21
207678,"2022",177,82
207678,"2023",425,166
207678,"2024",87,32
207678,"2021",277,116
207681,"2024",387,144
207733,"2022",746,348
207733,"2021",101,41
207733,"2023",790,381
207733,"2024",1763,801
207834,"2022",66,36
207925,"2023",294,126
207925,"2021",76,29
207925,"2022",NA,NA
207925,"2024",1787,800
207985,"2024",137,61
207989,"2024",1763,872
207989,"2020",73,33
207989,"2023",2146,1042
207989,"2021",1388,660
207989,"2022",NA,NA
208004,"2024",329,139
208004,"2020",NA,NA
208004,"2023",147,67
208010,"2023",42,22
208010,"2024",153,63
208013,"2023",42,14
208013,"2024",NA,NA
208013,"2021",35,11
208014,"2023",622,282
208014,"2022",79,25
208014,"2024",NA,NA
208134,"2020",NA,NA
208134,"2022",114,46
208134,"2024",406,187
208134,"2023",233,104
208144,"2024",51,25
208279,"2024",77,29
208286,"2022",NA,NA
208286,"2024",1551,682
208286,"2023",1020,467
208363,"2024",1048,475
208502,"2023",644,298
208502,"2022",306,124
208502,"2021",194,94
208502,"2024",275,137
208859,"2024",156,64
208859,"2022",140,62
208859,"2023",117,60
209070,"2023",NA,NA
209070,"2024",637,269
209070,"2021",106,44
209113,"2022",NA,NA
209113,"2024",499,200
209113,"2023",190,84
209209,"2023",208,82
209209,"2022",NA,NA
209209,"2024",110,54
209263,"2024",65,29
209279,"2024",310,137
209279,"2023",68,23
209318,"2024",63,33
209414,"2023",959,425
209414,"2022",NA,NA
209414,"2024",811,366
210097,"2024",1958,778
210097,"2023",1398,555
210097,"2022",161,58
210136,"2022",NA,NA
210136,"2024",99,36
210136,"2023",55,26
210150,"2023",142,65
210150,"2024",1197,533
210319,"2023",102,47
210319,"2024",100,37
210340,"2023",91,43
210460,"2024",84,40
210506,"2023",390,168
210506,"2024",1694,756
211514,"2024",52,22
212720,"2024",33,17
201389,"2011",226,103
201389,"2013",53,25
201389,"2004",NA,NA
201389,"2008",45,25
201389,"2010",NA,NA
201483,"2009",75,36
201483,"2018",348,170
201483,"2021",472,227
201483,"2019",326,176
201483,"2023",491,221
201483,"2016",791,398
201483,"2007",63,32
201483,"2015",NA,NA
201483,"2008",NA,NA
201483,"2010",NA,NA
201483,"2022",NA,NA
201483,"2017",725,385
201483,"2020",143,69
201483,"2012",NA,NA
201483,"2014",NA,NA
201483,"2011",39,16
201514,"2012",NA,NA
201514,"2013",NA,NA
201514,"2021",919,432
201514,"2016",450,232
201514,"2018",853,401
201514,"2007",NA,NA
201514,"2020",253,121
201514,"2019",860,413
201514,"2006",NA,NA
201514,"2015",97,39
201514,"2023",1083,507
201514,"2014",NA,NA
201514,"2008",NA,NA
201514,"2022",902,433
201514,"2009",NA,NA
201514,"2017",1141,567
201514,"2010",NA,NA
201514,"2011",NA,NA
201514,"2024",632,308
201516,"2023",185,79
201516,"2011",NA,NA
201516,"2019",379,174
201516,"2017",586,265
201516,"2013",NA,NA
201516,"2018",563,283
201516,"2007",NA,NA
201516,"2010",NA,NA
201516,"2009",116,39
201516,"2008",NA,NA
201516,"2012",79,37
201516,"2015",NA,NA
201516,"2016",390,174
201516,"2022",94,53
201516,"2005",NA,NA
201527,"2014",838,398
201527,"2020",155,68
201527,"2021",344,145
201527,"2008",NA,NA
201527,"2019",451,205
201527,"2013",NA,NA
201527,"2016",545,246
201527,"2022",129,59
201527,"2009",NA,NA
201527,"2011",34,10
201527,"2010",NA,NA
201527,"2018",607,245
201527,"2015",NA,NA
201527,"2017",205,94
201527,"2005",NA,NA
201527,"2012",NA,NA
201527,"2006",NA,NA
201529,"2018",130,50
201529,"2017",236,124
201529,"2019",404,184
201529,"2021",136,71
201529,"2020",NA,NA
201529,"2014",NA,NA
201529,"2008",NA,NA
201535,"2023",53,23
201535,"2022",228,88
201535,"2013",363,151
201535,"2012",NA,NA
201535,"2011",473,207
201535,"2019",75,26
201535,"2006",NA,NA
201535,"2007",NA,NA
201535,"2020",NA,NA
201535,"2008",NA,NA
201535,"2010",NA,NA
201535,"2017",1158,514
201535,"2021",284,114
201535,"2009",55,15
201535,"2015",NA,NA
201535,"2016",927,419
201535,"2018",667,284
201535,"2014",823,354
201540,"2014",850,391
201540,"2022",285,136
201540,"2011",NA,NA
201540,"2016",1550,773
201540,"2009",NA,NA
201540,"2023",NA,NA
201540,"2020",308,152
201540,"2024",66,37
201540,"2015",NA,NA
201540,"2018",1148,522
201540,"2017",1476,710
201540,"2012",223,105
201540,"2019",1207,611
201540,"2013",NA,NA
201540,"2010",90,35
201540,"2021",NA,NA
201554,"2020",NA,NA
201554,"2016",NA,NA
201554,"2017",NA,NA
201554,"2009",150,71
201554,"2010",NA,NA
201554,"2014",71,38
201554,"2021",165,70
201554,"2015",200,79
201554,"2012",39,18
201554,"2018",108,53
201554,"2019",NA,NA
