"player_id","year","double_fault","service_points"
105376,"2017",94,1831
105376,"2013",20,585
105376,"2015",12,281
105376,"2014",NA,NA
105376,"2022",NA,NA
105376,"2021",120,1927
105376,"2016",5,259
105376,"2020",18,399
105379,"2013",103,2169
105379,"2017",75,2798
105379,"2012",NA,NA
105379,"2015",99,2616
105379,"2018",NA,NA
105379,"2014",35,893
105379,"2020",82,1797
105379,"2010",NA,NA
105379,"2011",NA,NA
105379,"2022",NA,NA
105379,"2016",91,2670
105379,"2019",NA,NA
105379,"2021",107,2397
105406,"2021",4,193
105406,"2017",NA,NA
105406,"2020",3,189
105430,"2009",NA,NA
105430,"2016",49,1399
105430,"2021",81,1707
105430,"2017",75,2352
105430,"2019",147,4388
105430,"2024",39,1013
105430,"2023",56,1478
105430,"2018",119,2983
105430,"2022",58,1611
105430,"2015",NA,NA
105430,"2012",NA,NA
105430,"2020",NA,NA
105430,"2013",NA,NA
105430,"2014",NA,NA
105432,"2017",4,154
105432,"2018",17,501
105432,"2023",NA,NA
105432,"2020",4,400
105432,"2022",NA,NA
105432,"2019",56,1345
105432,"2021",7,196
105449,"2011",NA,NA
105449,"2017",NA,NA
105449,"2021",84,2065
105449,"2020",40,1321
105449,"2010",NA,NA
105449,"2015",NA,NA
105449,"2012",35,753
105449,"2014",NA,NA
105449,"2019",98,2835
105449,"2023",23,491
105449,"2013",59,1387
105449,"2024",NA,NA
105449,"2016",148,4512
105449,"2018",163,4013
105449,"2022",NA,NA
105472,"2013",11,202
105477,"2019",13,310
105477,"2023",NA,NA
105477,"2018",22,643
105477,"2020",NA,NA
105477,"2021",23,430
105477,"2022",NA,NA
105477,"2024",21,537
105477,"2012",9,166
105477,"2016",30,625
105477,"2013",3,157
105477,"2017",22,362
105487,"2021",NA,NA
105487,"2022",51,1751
105487,"2024",15,614
105487,"2015",16,396
105487,"2012",6,203
105487,"2014",25,593
105487,"2011",NA,NA
105487,"2019",15,439
105487,"2017",64,1273
105487,"2018",24,494
105487,"2020",12,385
105487,"2016",71,1181
105487,"2023",NA,NA
105512,"2016",6,192
105512,"2015",5,122
105512,"2021",NA,NA
105526,"2018",211,4123
105526,"2020",85,2234
105526,"2017",250,4549
105526,"2015",NA,NA
105526,"2016",134,2603
105526,"2023",132,3085
105526,"2022",NA,NA
105526,"2014",74,2386
105526,"2019",175,5002
105526,"2013",53,1098
105526,"2024",NA,NA
105526,"2021",NA,NA
105542,"2015",10,197
105550,"2019",129,5101
105550,"2020",57,1553
105550,"2021",67,1967
105550,"2012",NA,NA
105550,"2015",16,470
105550,"2017",NA,NA
105550,"2013",57,1571
105550,"2016",107,3576
105550,"2014",13,520
105550,"2023",59,1999
105550,"2018",NA,NA
105558,"2013",NA,NA
105558,"2011",17,250
105558,"2010",49,676
105558,"2012",46,1176
105558,"2009",9,178
105561,"2023",NA,NA
105561,"2012",23,372
105561,"2014",NA,NA
105561,"2016",16,212
105561,"2017",57,1329
105561,"2022",NA,NA
105561,"2011",12,230
105561,"2019",10,336
105561,"2021",13,331
105561,"2018",12,155
105577,"2014",NA,NA
105577,"2020",83,2064
105577,"2008",NA,NA
105577,"2015",NA,NA
105577,"2013",NA,NA
105577,"2022",NA,NA
105577,"2011",NA,NA
105577,"2023",19,289
105577,"2021",79,1871
105577,"2019",39,1110
105577,"2018",95,2019
105577,"2012",NA,NA
105577,"2024",5,78
105577,"2017",60,1748
105577,"2016",118,2613
105643,"2018",109,2419
105643,"2022",99,2354
105643,"2017",65,1544
105643,"2020",86,1793
105643,"2021",NA,NA
105643,"2013",60,1566
105643,"2009",NA,NA
105643,"2014",122,3530
105643,"2015",NA,NA
105643,"2010",NA,NA
105643,"2011",13,326
105643,"2012",41,976
105643,"2016",189,4372
105643,"2019",148,2881
105643,"2023",10,214
105649,"2016",NA,NA
105649,"2011",27,636
105649,"2012",NA,NA
105649,"2017",36,977
105649,"2019",46,1284
105649,"2018",NA,NA
105649,"2013",3,183
105649,"2021",11,307
105649,"2022",6,181
105649,"2020",21,432
105650,"2016",14,221
105655,"2022",4,204
105655,"2016",NA,NA
105655,"2015",16,359
105655,"2014",NA,NA
105655,"2012",15,346
105677,"2016",5,154
105678,"2014",6,231
105732,"2020",81,1747
105732,"2022",16,341
105732,"2014",58,1200
105732,"2013",16,289
105732,"2019",141,3447
105732,"2017",123,2411
105732,"2016",97,1828
105732,"2018",183,4245
105732,"2023",9,304
105732,"2015",59,1087
105732,"2024",20,355
105732,"2021",128,2114
105807,"2013",25,1121
105807,"2015",76,3119
105807,"2011",NA,NA
105807,"2019",98,4350
105807,"2021",NA,NA
105807,"2017",NA,NA
105807,"2014",NA,NA
105807,"2023",16,487
105807,"2016",119,4887
105807,"2022",NA,NA
105807,"2018",107,4305
105807,"2020",52,2669
105807,"2024",44,1211
105815,"2018",94,3040
105815,"2021",NA,NA
105815,"2019",82,2602
105815,"2017",12,584
105815,"2020",68,2135
105815,"2022",NA,NA
105815,"2024",NA,NA
105819,"2023",16,228
105819,"2019",88,1636
105819,"2018",54,827
105819,"2024",NA,NA
105819,"2016",NA,NA
105819,"2015",4,108
105819,"2012",NA,NA
105819,"2017",12,225
105826,"2015",30,187
105870,"2019",NA,NA
105870,"2021",NA,NA
105870,"2020",16,641
105870,"2024",76,3056
105870,"2023",NA,NA
105870,"2022",17,935
105870,"2018",22,683
105870,"2017",27,998
105874,"2016",NA,NA
105874,"2013",15,248
105874,"2012",21,289
105874,"2014",32,473
105881,"2017",8,174
105881,"2016",25,611
105882,"2020",45,1349
105882,"2018",53,966
105882,"2021",99,2465
105882,"2023",NA,NA
105882,"2017",28,488
105882,"2022",23,710
105882,"2014",NA,NA
105882,"2019",37,1007
105902,"2023",19,572
105902,"2015",86,1941
105902,"2021",NA,NA
105902,"2020",42,1092
105902,"2012",15,407
105902,"2018",36,754
105902,"2022",56,1990
105902,"2014",15,741
105902,"2013",45,1179
105902,"2019",NA,NA
105902,"2024",58,1954
105902,"2017",NA,NA
105902,"2016",46,1153
105948,"2022",82,2439
105948,"2023",49,1572
105948,"2024",52,1688
105948,"2018",3,137
105948,"2021",NA,NA
105948,"2020",31,1359
105952,"2022",NA,NA
105952,"2021",NA,NA
105952,"2020",24,388
105952,"2018",NA,NA
105952,"2017",91,1791
105952,"2015",36,320
105952,"2016",94,1649
105952,"2014",10,149
105963,"2017",18,590
105963,"2019",NA,NA
105963,"2015",8,154
105992,"2020",10,195
105992,"2008",6,98
105992,"2019",30,632
105992,"2015",NA,NA
105992,"2017",NA,NA
105992,"2012",NA,NA
105992,"2014",55,1200
105992,"2011",141,2688
105992,"2018",NA,NA
105992,"2021",NA,NA
105992,"2016",72,1829
105992,"2013",112,2735
105992,"2010",46,1102
106034,"2022",NA,NA
106034,"2014",NA,NA
106034,"2015",NA,NA
106034,"2024",4,230
106034,"2018",6,223
106034,"2019",10,343
106034,"2020",23,696
106034,"2021",38,1172
106034,"2017",3,247
106034,"2013",NA,NA
106044,"2022",NA,NA
106044,"2021",NA,NA
106044,"2018",49,1502
106044,"2017",60,1712
106044,"2016",10,275
106045,"2014",20,690
106045,"2020",NA,NA
106045,"2019",113,2521
106045,"2012",35,880
106045,"2022",55,1929
106045,"2017",7,139
106045,"2023",NA,NA
106045,"2018",106,2223
106045,"2016",85,2039
106045,"2011",18,351
106045,"2024",10,290
106045,"2021",80,1756
106045,"2010",7,182
106045,"2013",44,1232
106045,"2015",NA,NA
106058,"2017",NA,NA
106058,"2021",42,1043
106058,"2016",226,4812
106058,"2023",33,513
106058,"2014",184,3432
106058,"2012",71,1054
106058,"2022",NA,NA
106058,"2019",NA,NA
106058,"2010",NA,NA
106058,"2011",12,266
106058,"2018",NA,NA
106058,"2020",33,646
106058,"2015",NA,NA
106058,"2013",120,1830
106065,"2020",49,1743
106065,"2015",NA,NA
106065,"2023",73,1944
106065,"2022",22,940
106065,"2018",NA,NA
106065,"2019",NA,NA
106065,"2021",95,2868
106065,"2013",NA,NA
106065,"2014",NA,NA
106065,"2017",20,414
106065,"2016",24,936
106075,"2016",42,1175
106075,"2017",13,717
106075,"2020",25,595
106075,"2019",39,760
106075,"2021",33,925
106075,"2018",26,996
106075,"2022",8,334
106075,"2023",NA,NA
106075,"2024",26,736
106099,"2017",NA,NA
106099,"2019",17,879
106099,"2022",NA,NA
106099,"2021",61,1894
106099,"2020",69,1731
106099,"2018",20,461
106099,"2016",NA,NA
106109,"2022",NA,NA
106109,"2020",17,537
106109,"2023",8,174
106109,"2024",11,391
106109,"2021",32,1021
106109,"2018",32,826
106109,"2017",NA,NA
106109,"2019",15,634
106109,"2015",NA,NA
106120,"2018",4,403
106121,"2015",NA,NA
106121,"2018",142,2942
106121,"2024",66,2609
106121,"2017",52,1362
106121,"2020",13,426
106121,"2023",73,2106
106121,"2016",73,2069
106121,"2022",53,2463
106121,"2014",NA,NA
106121,"2021",NA,NA
106121,"2019",68,2211
106137,"2021",3,139
106137,"2016",7,287
106137,"2017",NA,NA
106137,"2019",4,147
106148,"2019",122,3087
106148,"2024",107,3902
106148,"2014",21,550
106148,"2018",118,2478
106148,"2020",34,1109
106148,"2017",22,378
106148,"2021",NA,NA
106148,"2022",85,2407
106148,"2023",103,3198
106148,"2016",39,1042
106148,"2015",8,235
106148,"2013",NA,NA
106162,"2022",13,411
106186,"2022",NA,NA
106186,"2010",NA,NA
106186,"2018",38,564
106186,"2021",10,159
106186,"2014",15,168
106186,"2019",NA,NA
106186,"2024",8,297
106186,"2023",71,2204
106214,"2023",NA,NA
106214,"2021",45,1010
106214,"2022",NA,NA
106214,"2020",13,263
106214,"2018",11,262
106214,"2024",NA,NA
106214,"2019",16,337
106216,"2018",31,556
106216,"2022",NA,NA
106216,"2021",9,518
106216,"2015",NA,NA
106216,"2016",48,1275
106216,"2023",NA,NA
106216,"2019",37,776
106216,"2017",72,1665
106218,"2014",NA,NA
106218,"2022",69,3496
106218,"2024",72,4047
106218,"2023",76,4120
106218,"2020",24,1588
106218,"2018",2,124
106218,"2019",18,554
106218,"2021",NA,NA
106225,"2017",24,342
106225,"2016",10,124
106234,"2016",NA,NA
106234,"2023",212,3375
106234,"2015",6,157
106234,"2021",NA,NA
106234,"2020",24,420
106234,"2024",44,1046
106234,"2022",229,3994
106234,"2013",NA,NA
106234,"2014",NA,NA
106249,"2019",NA,NA
106249,"2015",NA,NA
106249,"2020",4,233
106249,"2018",2,236
106249,"2017",2,280
106261,"2016",31,682
106261,"2017",14,319
106261,"2012",16,266
106261,"2015",NA,NA
106283,"2019",NA,NA
106283,"2020",5,193
106283,"2021",NA,NA
106283,"2024",22,647
106283,"2023",3,136
106283,"2014",NA,NA
106283,"2022",17,613
106283,"2017",15,311
106283,"2018",8,299
106290,"2014",15,224
106290,"2015",NA,NA
106290,"2013",13,175
106296,"2021",18,599
106296,"2017",NA,NA
106296,"2022",12,433
106296,"2023",103,3749
106296,"2020",32,1168
106296,"2024",16,971
106296,"2018",NA,NA
106296,"2016",NA,NA
106296,"2019",55,1182
106298,"2018",183,4276
106298,"2016",NA,NA
106298,"2024",NA,NA
106298,"2019",154,3787
106298,"2023",7,174
106298,"2013",18,413
106298,"2015",85,2023
106298,"2017",227,4847
106298,"2022",41,814
106298,"2021",99,1743
106298,"2014",19,502
106328,"2021",14,253
106328,"2013",4,216
106328,"2016",NA,NA
106328,"2017",NA,NA
106328,"2022",4,162
106328,"2018",15,283
106329,"2019",NA,NA
106329,"2017",114,3327
106329,"2022",NA,NA
106329,"2020",33,1545
106329,"2016",25,939
106329,"2018",46,1699
106329,"2023",NA,NA
106329,"2021",NA,NA
106329,"2024",54,1967
106331,"2020",6,376
106331,"2023",81,3507
106331,"2017",NA,NA
106331,"2022",46,1659
106331,"2024",78,2979
106331,"2021",15,1354
106361,"2016",20,542
106361,"2018",6,272
106361,"2017",23,497
106390,"2015",3,145
106398,"2019",3,186
106398,"2022",28,1134
106398,"2023",NA,NA
106398,"2024",40,1391
106398,"2020",1,111
106398,"2018",NA,NA
106398,"2016",NA,NA
106415,"2018",42,1761
106415,"2021",NA,NA
106415,"2016",48,1605
106415,"2023",77,3360
106415,"2020",36,2105
106415,"2024",NA,NA
106415,"2022",38,2858
106415,"2015",18,621
106415,"2019",NA,NA
106415,"2014",NA,NA
106415,"2017",34,1354
106420,"2017",12,464
106421,"2024",304,5614
106421,"2016",20,770
106421,"2020",99,2813
106421,"2018",NA,NA
106421,"2017",NA,NA
106421,"2022",252,4980
106421,"2023",NA,NA
106421,"2019",245,5700
106421,"2021",NA,NA
109303,"2023",NA,NA
109303,"2017",6,273
109303,"2024",11,465
109686,"2023",7,215
110602,"2023",NA,NA
110602,"2019",NA,NA
110602,"2017",12,226
110602,"2015",9,227
110602,"2022",NA,NA
110602,"2021",38,1284
110602,"2020",37,1539
110602,"2013",NA,NA
110602,"2016",22,386
110602,"2018",40,1087
110748,"2022",9,252
110748,"2019",8,116
110748,"2014",9,158
110748,"2021",9,178
110748,"2020",13,341
111153,"2016",NA,NA
111153,"2017",25,407
111153,"2015",NA,NA
111153,"2023",127,3752
111153,"2022",37,835
111153,"2019",42,708
111153,"2020",NA,NA
111153,"2018",NA,NA
111153,"2021",12,406
111153,"2024",98,2456
111197,"2018",7,218
111202,"2019",31,1157
111202,"2013",NA,NA
111202,"2017",160,3459
111202,"2016",31,1475
111202,"2015",NA,NA
111202,"2014",NA,NA
111202,"2018",133,3576
111442,"2023",51,3119
111442,"2014",NA,NA
111442,"2021",83,3476
111442,"2022",NA,NA
111442,"2019",87,3905
111442,"2016",36,1083
111442,"2024",NA,NA
111442,"2018",42,1126
111442,"2017",79,2513
111442,"2020",43,1911
111442,"2015",NA,NA
111456,"2022",111,4416
111456,"2016",NA,NA
111456,"2023",NA,NA
111456,"2021",NA,NA
111456,"2024",56,1457
111456,"2019",56,1799
111456,"2018",87,2077
111456,"2013",NA,NA
111456,"2020",27,1075
111460,"2022",57,1278
111460,"2017",52,763
111460,"2024",80,1711
111460,"2018",44,493
111460,"2015",NA,NA
111460,"2021",NA,NA
111460,"2023",134,2756
111460,"2019",NA,NA
111460,"2016",54,863
111460,"2020",NA,NA
111575,"2020",92,3104
111575,"2018",149,5307
111575,"2013",NA,NA
111575,"2017",206,4922
111575,"2024",100,4662
111575,"2023",99,4019
111575,"2016",69,1852
111575,"2014",NA,NA
111575,"2019",177,4905
111575,"2022",NA,NA
111575,"2015",NA,NA
111575,"2021",NA,NA
111577,"2014",NA,NA
111577,"2018",149,2689
111577,"2019",19,222
111577,"2016",59,1295
111577,"2017",NA,NA
111577,"2015",44,848
111581,"2021",22,486
111581,"2020",14,569
111581,"2019",NA,NA
111581,"2018",64,1197
111581,"2017",NA,NA
111581,"2023",99,2181
111581,"2022",NA,NA
111581,"2024",21,528
111581,"2016",NA,NA
111815,"2022",NA,NA
111815,"2021",206,5677
111815,"2023",136,4960
111815,"2024",NA,NA
111815,"2017",24,417
111815,"2018",142,3165
111815,"2019",158,3487
111815,"2020",96,1891
117358,"2021",3,133
117360,"2019",12,302
117360,"2024",NA,NA
117360,"2021",26,751
117360,"2017",NA,NA
117360,"2020",26,777
117360,"2023",4,93
120424,"2017",2,203
120424,"2019",10,798
120424,"2016",NA,NA
120424,"2020",NA,NA
120424,"2018",23,1115
120798,"2016",6,239
122298,"2023",171,3981
122298,"2024",166,3453
122298,"2021",115,2418
122298,"2022",NA,NA
122298,"2019",NA,NA
122330,"2024",NA,NA
122330,"2022",NA,NA
122330,"2018",28,356
122330,"2017",37,488
122330,"2020",157,2322
122330,"2023",NA,NA
122330,"2016",19,291
122330,"2021",NA,NA
122330,"2019",264,2808
122554,"2024",3,183
123755,"2020",6,663
123755,"2018",6,431
123755,"2015",7,171
123755,"2019",10,542
123755,"2023",NA,NA
123755,"2021",NA,NA
123755,"2022",NA,NA
123755,"2024",38,2091
123828,"2016",NA,NA
123828,"2023",9,460
123828,"2024",11,521
123896,"2023",11,146
123961,"2024",3,84
123961,"2022",NA,NA
123961,"2021",10,139
124014,"2023",NA,NA
124014,"2024",NA,NA
124014,"2017",70,2103
124014,"2020",18,223
124014,"2019",NA,NA
124014,"2022",NA,NA
124014,"2016",19,480
124014,"2018",34,826
124014,"2021",15,573
124079,"2023",89,1409
124079,"2024",166,3289
124079,"2019",NA,NA
124079,"2021",109,2955
124079,"2020",66,1430
124079,"2018",NA,NA
124079,"2022",161,3667
124116,"2018",5,199
124116,"2021",13,397
124116,"2022",9,272
124116,"2023",NA,NA
124116,"2024",107,3584
124116,"2017",34,699
124116,"2020",13,213
124116,"2019",NA,NA
124186,"2017",NA,NA
124186,"2019",NA,NA
124186,"2024",70,2889
124186,"2021",11,337
124186,"2023",41,1775
124187,"2019",157,4292
124187,"2024",53,1251
124187,"2016",39,845
124187,"2018",23,338
124187,"2022",76,2903
124187,"2020",51,1643
124187,"2021",NA,NA
124187,"2017",42,842
125802,"2019",NA,NA
125802,"2022",114,3756
125802,"2017",22,459
125802,"2018",NA,NA
125802,"2020",17,665
125802,"2021",NA,NA
125802,"2023",102,2188
125802,"2016",28,690
126094,"2019",173,4173
126094,"2016",23,521
126094,"2021",NA,NA
126094,"2014",NA,NA
126094,"2018",NA,NA
126094,"2017",144,3364
126094,"2023",162,6708
126094,"2020",76,3726
126094,"2015",NA,NA
126094,"2024",NA,NA
126094,"2022",146,5489
126106,"2022",27,751
126106,"2023",12,235
126127,"2017",6,188
126127,"2022",NA,NA
126127,"2021",23,930
126127,"2024",16,833
126127,"2018",NA,NA
126127,"2023",NA,NA
126127,"2020",6,317
126128,"2017",NA,NA
126128,"2023",135,3038
126128,"2021",18,674
126128,"2024",130,3595
126128,"2022",NA,NA
126128,"2020",1,111
126129,"2023",5,177
126129,"2024",30,1019
126149,"2021",119,3138
126149,"2020",35,1123
126149,"2017",NA,NA
126149,"2022",24,485
126149,"2019",5,132
126174,"2018",6,178
126203,"2020",62,2432
126203,"2016",103,3060
126203,"2024",137,6051
126203,"2017",68,2097
126203,"2022",NA,NA
126203,"2019",NA,NA
126203,"2021",173,4818
126203,"2015",1,131
126203,"2018",121,3743
126203,"2023",NA,NA
126205,"2024",109,5074
126205,"2023",NA,NA
126205,"2015",NA,NA
126205,"2022",NA,NA
126205,"2017",29,839
126205,"2021",NA,NA
126205,"2019",5,415
126205,"2016",12,405
126205,"2020",61,2357
126205,"2018",12,328
126207,"2022",NA,NA
126207,"2014",NA,NA
126207,"2017",NA,NA
126207,"2021",NA,NA
126207,"2015",15,539
126207,"2019",111,4192
126207,"2024",146,5173
126207,"2018",NA,NA
126207,"2023",137,4654
126207,"2020",42,1882
126207,"2016",18,612
126214,"2021",21,378
126214,"2022",NA,NA
126214,"2024",NA,NA
126214,"2023",20,635
126214,"2020",13,524
126409,"2024",53,820
126409,"2021",NA,NA
126409,"2023",19,469
126409,"2022",33,846
126523,"2022",54,1966
126523,"2024",20,658
126523,"2019",NA,NA
126523,"2018",2,120
126523,"2021",33,1334
126523,"2023",85,3313
126530,"2018",9,137
126535,"2022",70,1160
126535,"2018",12,309
126535,"2023",NA,NA
126535,"2021",41,1119
126535,"2024",NA,NA
126535,"2020",10,243
126623,"2021",10,157
126846,"2020",NA,NA
126846,"2021",8,459
126846,"2024",83,3780
126846,"2018",NA,NA
126846,"2023",64,2414
126846,"2022",16,946
127157,"2019",NA,NA
127157,"2023",NA,NA
127157,"2020",17,575
127157,"2024",93,2981
127157,"2022",69,2092
127157,"2021",44,1203
127157,"2017",15,402
128034,"2018",NA,NA
128034,"2019",138,3754
128034,"2023",138,6221
128034,"2016",38,478
128034,"2020",107,2452
128034,"2017",NA,NA
128034,"2022",101,5119
128034,"2024",101,5194
128034,"2021",NA,NA
131934,"2023",39,880
131934,"2022",NA,NA
131934,"2024",16,609
131934,"2021",7,119
133297,"2022",26,411
133297,"2021",14,192
133297,"2018",15,279
133297,"2019",NA,NA
133297,"2024",20,420
133297,"2023",81,1759
133430,"2023",209,2314
133430,"2017",NA,NA
133430,"2019",NA,NA
133430,"2024",304,3921
133430,"2022",NA,NA
133430,"2020",189,2895
133430,"2016",18,345
133430,"2018",359,5397
133430,"2021",NA,NA
133835,"2024",9,383
133835,"2023",49,1198
133835,"2022",10,367
133933,"2024",9,220
134770,"2022",NA,NA
134770,"2019",NA,NA
134770,"2017",38,1225
134770,"2023",167,4983
134770,"2024",NA,NA
134770,"2020",61,2676
134770,"2016",9,171
134770,"2021",NA,NA
134770,"2018",39,1341
136440,"2024",107,2752
136440,"2019",37,886
136440,"2017",NA,NA
136440,"2021",NA,NA
136440,"2022",47,1065
136440,"2020",36,1086
136440,"2018",5,207
136440,"2023",39,970
144707,"2019",NA,NA
144707,"2015",NA,NA
144707,"2023",NA,NA
144707,"2022",NA,NA
144707,"2021",127,3285
144707,"2018",29,602
144707,"2020",39,1106
144707,"2016",4,137
144707,"2017",27,616
144719,"2024",136,2907
144719,"2021",111,2616
144719,"2016",NA,NA
144719,"2023",101,2547
144719,"2018",77,2290
144719,"2020",29,956
144719,"2015",1,160
144719,"2019",78,3056
144719,"2022",157,3412
144719,"2017",NA,NA
144750,"2019",NA,NA
144750,"2018",19,437
144750,"2024",11,457
144750,"2022",22,1414
144750,"2023",55,1636
144750,"2020",54,1813
144750,"2017",21,563
144750,"2016",10,358
144750,"2021",NA,NA
144797,"2016",5,139
144821,"2023",9,397
144869,"2021",3,225
144869,"2024",104,4946
144869,"2022",44,1391
144869,"2023",NA,NA
144870,"2024",13,187
144895,"2020",NA,NA
144895,"2022",59,2106
144895,"2024",NA,NA
144895,"2021",47,2078
144895,"2019",90,1384
144895,"2023",74,2057
144895,"2018",69,1192
200059,"2017",9,344
200059,"2024",9,264
200059,"2019",NA,NA
200059,"2022",13,355
200059,"2023",57,2343
200059,"2018",20,578
200095,"2022",NA,NA
200095,"2021",12,229
200095,"2019",3,294
200095,"2018",5,128
200095,"2017",NA,NA
200116,"2023",2,181
200116,"2022",6,248
200116,"2024",28,649
200221,"2019",38,1018
200221,"2021",NA,NA
200221,"2022",132,4145
200221,"2024",NA,NA
200221,"2023",103,4680
200221,"2020",68,2123
200240,"2024",36,620
200240,"2021",9,203
200240,"2022",18,323
200259,"2024",16,284
200267,"2022",NA,NA
200267,"2021",14,323
200267,"2020",4,174
200267,"2023",NA,NA
200267,"2024",111,3019
200297,"2021",5,112
200303,"2022",18,471
200303,"2020",NA,NA
200303,"2024",111,3528
200303,"2021",NA,NA
200303,"2023",76,2323
200374,"2022",17,227
200384,"2023",33,1075
200384,"2020",12,770
200384,"2018",NA,NA
200384,"2022",75,2382
200384,"2024",65,2495
200384,"2021",43,1465
200443,"2024",29,1145
200553,"2019",8,139
200587,"2022",8,418
200587,"2023",5,423
200587,"2024",NA,NA
200615,"2022",87,1914
200615,"2019",116,2685
200615,"2021",167,3723
200615,"2023",NA,NA
200615,"2018",33,480
200615,"2020",34,592
200615,"2024",NA,NA
200670,"2020",27,388
200670,"2023",155,3886
200670,"2022",87,2111
200670,"2021",NA,NA
200670,"2024",33,713
200677,"2022",5,143
200702,"2024",7,138
202058,"2023",3,335
202058,"2024",28,985
202058,"2021",NA,NA
202195,"2022",439,4516
202195,"2024",55,409
202195,"2023",326,2481
202195,"2021",101,1062
202195,"2020",25,214
202235,"2023",8,111
202269,"2021",4,107
202358,"2020",2,140
202358,"2022",56,1070
202358,"2023",17,534
202358,"2024",NA,NA
202358,"2018",7,118
202358,"2019",NA,NA
205734,"2020",29,765
205734,"2022",5,206
205734,"2018",NA,NA
205734,"2019",14,351
205734,"2021",23,489
205734,"2024",135,3605
205734,"2023",NA,NA
206499,"2022",8,340
206499,"2024",114,2734
206499,"2023",33,909
206748,"2020",NA,NA
206748,"2022",13,548
206748,"2023",11,429
206748,"2021",NA,NA
206748,"2024",26,785
206909,"2020",12,466
206909,"2022",91,4479
206909,"2021",64,2295
206909,"2023",69,2808
206909,"2024",NA,NA
207182,"2021",NA,NA
207182,"2022",25,435
207182,"2023",11,333
207182,"2019",NA,NA
207182,"2024",20,428
207352,"2022",NA,NA
207352,"2024",25,1099
207352,"2023",3,121
207678,"2022",20,550
207678,"2023",76,1521
207678,"2024",10,224
207678,"2021",17,819
207681,"2024",37,1120
207733,"2022",102,2419
207733,"2021",13,360
207733,"2023",77,2238
207733,"2024",194,4746
207834,"2022",8,182
207925,"2023",31,851
207925,"2021",10,246
207925,"2022",NA,NA
207925,"2024",213,5312
207985,"2024",24,452
207989,"2024",130,4923
207989,"2020",9,234
207989,"2023",168,5820
207989,"2021",107,3803
207989,"2022",NA,NA
208004,"2024",35,974
208004,"2020",NA,NA
208004,"2023",7,492
208010,"2023",2,156
208010,"2024",2,456
208013,"2023",4,163
208013,"2024",NA,NA
208013,"2021",13,137
208014,"2023",71,1886
208014,"2022",10,257
208014,"2024",NA,NA
208134,"2020",NA,NA
208134,"2022",15,395
208134,"2024",69,1254
208134,"2023",14,640
208144,"2024",6,124
208279,"2024",4,272
208286,"2022",NA,NA
208286,"2024",176,4594
208286,"2023",118,3133
208363,"2024",92,3211
208502,"2023",57,1709
208502,"2022",32,958
208502,"2021",17,602
208502,"2024",38,724
208859,"2024",20,449
208859,"2022",19,499
208859,"2023",22,378
209070,"2023",NA,NA
209070,"2024",67,1957
209070,"2021",2,304
209113,"2022",NA,NA
209113,"2024",48,1542
209113,"2023",29,625
209209,"2023",15,647
209209,"2022",NA,NA
209209,"2024",8,354
209263,"2024",10,176
209279,"2024",46,902
209279,"2023",12,259
209318,"2024",6,124
209414,"2023",96,2733
209414,"2022",NA,NA
209414,"2024",88,2161
210097,"2024",224,5966
210097,"2023",225,4385
210097,"2022",29,538
210136,"2022",NA,NA
210136,"2024",8,242
210136,"2023",3,128
210150,"2023",10,334
210150,"2024",174,3925
210319,"2023",9,272
210319,"2024",11,332
210340,"2023",8,257
210460,"2024",9,226
210506,"2023",32,1231
210506,"2024",149,5038
211514,"2024",3,147
212720,"2024",3,88
201389,"2011",56,883
201389,"2013",7,186
201389,"2004",NA,NA
201389,"2008",6,116
201389,"2010",NA,NA
201483,"2009",11,189
201483,"2018",43,1041
201483,"2021",61,1413
201483,"2019",35,1022
201483,"2023",54,1347
201483,"2016",84,2822
201483,"2007",12,248
201483,"2015",NA,NA
201483,"2008",NA,NA
201483,"2010",NA,NA
201483,"2022",NA,NA
201483,"2017",70,2083
201483,"2020",22,394
201483,"2012",NA,NA
201483,"2014",NA,NA
201483,"2011",7,137
201514,"2012",NA,NA
201514,"2013",NA,NA
201514,"2021",97,2709
201514,"2016",56,1426
201514,"2018",115,2800
201514,"2007",NA,NA
201514,"2020",34,936
201514,"2019",79,2697
201514,"2006",NA,NA
201514,"2015",20,323
201514,"2023",114,3381
201514,"2014",NA,NA
201514,"2008",NA,NA
201514,"2022",117,2886
201514,"2009",NA,NA
201514,"2017",139,3496
201514,"2010",NA,NA
201514,"2011",NA,NA
201514,"2024",55,2017
201516,"2023",39,652
201516,"2011",NA,NA
201516,"2019",50,1121
201516,"2017",103,1733
201516,"2013",NA,NA
201516,"2018",93,1726
201516,"2007",NA,NA
201516,"2010",NA,NA
201516,"2009",16,390
201516,"2008",NA,NA
201516,"2012",12,166
201516,"2015",NA,NA
201516,"2016",82,1371
201516,"2022",11,263
201516,"2005",NA,NA
201527,"2014",63,2504
201527,"2020",18,451
201527,"2021",44,1244
201527,"2008",NA,NA
201527,"2019",58,1323
201527,"2013",NA,NA
201527,"2016",44,1650
201527,"2022",22,371
201527,"2009",NA,NA
201527,"2011",5,124
201527,"2010",NA,NA
201527,"2018",51,1931
201527,"2015",NA,NA
201527,"2017",27,592
201527,"2005",NA,NA
201527,"2012",NA,NA
201527,"2006",NA,NA
201529,"2018",23,483
201529,"2017",21,567
201529,"2019",42,1139
201529,"2021",11,412
201529,"2020",NA,NA
201529,"2014",NA,NA
