tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2014-1536,Madrid Masters,Clay,56,M,20140504,290,103543,104269,4,,104607,104545,,,W/O,3,R16,David Marrero,R,185,ESP,34.07255305,Fernando Verdasco,L,188,ESP,30.46954141,Tomas Berdych,R,196,CZE,28.62970568,John Isner,R,206,USA,29.02395619,8,4620,11,4145,108,655,113,630,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,289,104731,103781,,PR,103566,103917,5,,6-3 6-3,3,R16,Kevin Anderson,R,203,RSA,27.96440794,Jurgen Melzer,L,183,AUT,32.95277207,Michael Llodra,L,190,FRA,33.96303901,Nicolas Mahut,R,190,FRA,32.28473648,129,545,61,1125,16,3595,10,4185,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,288,102110,102800,6,,104719,104043,,,6-4 6-2,3,R16,Daniel Nestor,L,190,CAN,41.66461328,Nenad Zimonjic,R,190,SRB,37.91649555,Marcel Granollers,R,190,ESP,28.06297057,Marc Lopez,R,175,ESP,31.76180698,12,4050,17,3510,25,2850,28,2770,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,287,103586,103690,,,103997,102963,7,,7-5 6-7 13-11,3,R16,Mariusz Fyrstenberg,L,193,POL,33.82340862,Marcin Matkowski,R,188,POL,33.30047912,Lukasz Kubot,R,190,POL,31.96988364,Robert Lindstedt,R,190,SWE,37.12799452,24,2900,26,2830,21,3008,13,4040,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,286,103523,103529,8,,105683,104312,,,W/O,3,R16,Rohan Bopanna,R,190,IND,34.16837782,Aisam Ul Haq Qureshi,R,183,PAK,34.13278576,Milos Raonic,R,196,CAN,23.35386721,Andreas Seppi,R,190,ITA,30.20123203,14,4000,27,2790,438,135,53,1290,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,285,104731,103781,,PR,105227,104160,,,6-1 7-5,3,R32,Kevin Anderson,R,203,RSA,27.96440794,Jurgen Melzer,L,183,AUT,32.95277207,Marin Cilic,R,198,CRO,25.59890486,Lukas Dlouhy,R,185,CZE,31.07186858,129,545,61,1125,362,180,50,1335,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,284,104607,104545,,,102968,104586,,WC,6-3 6-4,3,R32,Tomas Berdych,R,196,CZE,28.62970568,John Isner,R,206,USA,29.02395619,Jonathan Erlich,R,180,ISR,37.08145106,Lukas Rosol,R,196,CZE,28.78028747,108,655,113,630,80,900,52,1320,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,283,108701,104857,,,103018,104022,,,6-3 6-4,3,R32,Juan Sebastian Cabal,R,,COL,28.02737851,Robert Farah,R,193,COL,27.2881588,Max Mirnyi,R,196,BLR,36.82956879,Mikhail Youzhny,R,183,RUS,31.86036961,30,2705,32,2605,18,3345,58,1170,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,282,103586,103690,,,104679,105188,,,2-6 6-3 10-6,3,R32,Mariusz Fyrstenberg,L,193,POL,33.82340862,Marcin Matkowski,R,188,POL,33.30047912,Jamie Murray,L,190,GBR,28.22176591,John Peers,R,,AUS,25.77686516,24,2900,26,2830,33,2580,34,2580,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,281,104719,104043,,,103852,104338,,WC,6-7 6-3 12-10,3,R32,Marcel Granollers,R,190,ESP,28.06297057,Marc Lopez,R,175,ESP,31.76180698,Feliciano Lopez,L,188,ESP,32.62149213,Juan Monaco,R,185,ARG,30.09993155,25,2850,28,2770,78,930,229,315,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,280,104600,104693,,,103898,104273,,,6-2 4-6 10-7,3,R32,Treat Conrad Huey,L,178,PHI,28.6844627,Dominic Inglot,R,,GBR,28.16427105,Julien Benneteau,R,185,FRA,32.37234771,Edouard Roger Vasselin,R,188,FRA,30.43394935,22,2915,19,3155,35,2370,15,3830,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,279,105683,104312,,,103780,104071,,,7-6 3-6 12-10,3,R32,Milos Raonic,R,196,CAN,23.35386721,Andreas Seppi,R,190,ITA,30.20123203,Eric Butorac,L,190,USA,32.95277207,Raven Klaasen,R,180,RSA,31.55099247,438,135,53,1290,31,2675,23,2905,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,278,103828,104486,,,104926,104136,,,6-3 1-6 10-7,3,R32,Jean Julien Rojer,R,183,AHO,32.69267625,Horia Tecau,R,193,ROU,29.28952772,Fabio Fognini,R,178,ITA,26.9486653,Santiago Gonzalez,R,190,MEX,31.19233402,29,2740,20,3150,59,1160,37,2065,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,300,103828,104486,2,,103455,103929,,,3-6 6-4 10-2,3,F,Jean Julien Rojer,R,183,AHO,32.44353183,Horia Tecau,R,193,ROU,29.0403833,Michal Mertinak,R,180,SVK,34.31622177,Philipp Marx,R,188,GER,32,22,3260,28,2860,86,830,80,872,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,299,103828,104486,2,,105269,104646,,,7-6 3-6 10-6,3,SF,Jean Julien Rojer,R,183,AHO,32.44353183,Horia Tecau,R,193,ROU,29.0403833,Marcelo Demoliner,R,,BRA,25.04312115,Purav Raja,R,,IND,28.15879535,22,3260,28,2860,100,722,77,909,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,298,103455,103929,,,105775,106207,4,,6-3 6-4,3,SF,Michal Mertinak,R,180,SVK,34.31622177,Philipp Marx,R,188,GER,32,Marin Draganja,R,,CRO,22.72963723,Mate Pavic,L,,CRO,20.58590007,86,830,80,872,59,1243,56,1292,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,297,103828,104486,2,,104660,104022,,,W/O,3,QF,Jean Julien Rojer,R,183,AHO,32.44353183,Horia Tecau,R,193,ROU,29.0403833,Sergiy Stakhovsky,R,193,UKR,28.07665982,Mikhail Youzhny,R,183,RUS,31.61122519,22,3260,28,2860,218,305,61,1170,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,296,105269,104646,,,103540,102382,3,,6-3 7-5,3,QF,Marcelo Demoliner,R,,BRA,25.04312115,Purav Raja,R,,IND,28.15879535,Johan Brunstrom,L,193,SWE,33.83709788,Julian Knowle,L,188,AUT,39.76728268,100,722,77,909,41,1655,37,2235,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,295,105775,106207,4,,102968,104586,,,6-2 6-4,3,QF,Marin Draganja,R,,CRO,22.72963723,Mate Pavic,L,,CRO,20.58590007,Jonathan Erlich,R,180,ISR,36.83230664,Lukas Rosol,R,196,CZE,28.53114305,59,1243,56,1292,72,990,65,1103,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,294,103455,103929,,,105888,105227,,WC,7-5 6-3,3,QF,Michal Mertinak,R,180,SVK,34.31622177,Philipp Marx,R,188,GER,32,Toni Androic,R,,CRO,22.1026694,Marin Cilic,R,198,CRO,25.34976044,86,830,80,872,560,93,169,405,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,293,103455,103929,,,104471,104249,1,,6-3 6-4,3,R16,Michal Mertinak,R,180,SVK,34.31622177,Philipp Marx,R,188,GER,32,Ivan Dodig,R,183,CRO,29.08692676,Marcelo Melo,R,203,BRA,30.36550308,86,830,80,872,6,5290,5,5345,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,292,103828,104486,2,,103794,104978,,,6-2 6-3,3,R16,Jean Julien Rojer,R,183,AHO,32.44353183,Horia Tecau,R,193,ROU,29.0403833,Benjamin Becker,R,178,GER,32.63518138,Daniel Brands,R,196,GER,26.55167693,22,3260,28,2860,241,271,245,270,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,291,103540,102382,3,,105254,105711,,WC,6-2 7-6,3,R16,Johan Brunstrom,L,193,SWE,33.83709788,Julian Knowle,L,188,AUT,39.76728268,Nikola Mektic,R,,CRO,25.11156742,Dino Marcan,R,,CRO,22.97604381,41,1655,37,2235,276,229,346,182,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,290,105775,106207,4,,104619,102864,,,6-4 6-4,3,R16,Marin Draganja,R,,CRO,22.72963723,Mate Pavic,L,,CRO,20.58590007,Jesse Huta Galung,R,188,NED,28.32854209,Frank Moser,R,193,GER,37.36344969,59,1243,56,1292,79,881,88,819,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,289,105888,105227,,WC,103333,105015,,,6-7 6-4 10-7,3,R16,Toni Androic,R,,CRO,22.1026694,Marin Cilic,R,198,CRO,25.34976044,Ivo Karlovic,R,208,CRO,34.93223819,Franco Skugor,R,193,CRO,26.37371663,560,93,169,405,254,258,121,587,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,288,105269,104646,,,102886,103863,,,6-3 6-4,3,R16,Marcelo Demoliner,R,,BRA,25.04312115,Purav Raja,R,,IND,28.15879535,Frantisek Cermak,R,193,CZE,37.22108145,Mikhail Elgin,R,183,RUS,32.30663929,100,722,77,909,68,1068,70,1031,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,287,102968,104586,,,103876,104911,,,6-1 6-4,3,R16,Jonathan Erlich,R,180,ISR,36.83230664,Lukas Rosol,R,196,CZE,28.53114305,Tomasz Bednarek,R,,POL,32.22724162,Mateusz Kowalczyk,R,193,POL,26.75701574,72,990,65,1103,51,1350,83,853,,,,,,,,,,,,,,,,,,,
2014-2276,Zagreb,Hard,28,A,20140203,286,104660,104022,,,103582,103163,,,7-6 6-3,3,R16,Sergiy Stakhovsky,R,193,UKR,28.07665982,Mikhail Youzhny,R,183,RUS,31.61122519,Michael Berrer,L,193,GER,33.59342916,Tommy Haas,R,188,GER,35.8384668,218,305,61,1170,434,138,82,860,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,300,102382,104249,2,,103580,103946,1,,4-6 6-3 10-5,3,F,Julian Knowle,L,188,AUT,39.69062286,Marcelo Melo,R,203,BRA,30.28884326,Alexander Peya,R,183,AUT,33.52772074,Bruno Soares,R,180,BRA,31.85763176,34,2080,7,4975,4,7310,3,7380,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,299,103580,103946,1,,103110,104160,,,6-4 6-0,3,SF,Alexander Peya,R,183,AUT,33.52772074,Bruno Soares,R,180,BRA,31.85763176,Daniele Bracciali,R,180,ITA,35.9890486,Lukas Dlouhy,R,185,CZE,30.74606434,4,7310,3,7380,59,1275,45,1650,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,298,102382,104249,2,,103780,104071,,,7-6 7-6,3,SF,Julian Knowle,L,188,AUT,39.69062286,Marcelo Melo,R,203,BRA,30.28884326,Eric Butorac,L,190,USA,32.62696783,Raven Klaasen,R,180,RSA,31.22518823,34,2080,7,4975,49,1438,47,1625,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,297,103580,103946,1,,104233,104997,,,7-5 7-5,3,QF,Alexander Peya,R,183,AUT,33.52772074,Bruno Soares,R,180,BRA,31.85763176,Frederik Nielsen,R,190,DEN,30.36276523,Igor Sijsling,R,190,NED,26.38740589,4,7310,3,7380,48,1520,37,1840,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,296,102382,104249,2,,104398,104465,,,4-6 6-1 11-9,3,QF,Julian Knowle,L,188,AUT,39.69062286,Marcelo Melo,R,203,BRA,30.28884326,Andre Begemann,R,188,GER,29.48665298,Martin Emmrich,L,,GER,29.05407255,34,2080,7,4975,51,1425,46,1633,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,295,103780,104071,,,104679,105188,3,,W/O,3,QF,Eric Butorac,L,190,USA,32.62696783,Raven Klaasen,R,180,RSA,31.22518823,Jamie Murray,L,190,GBR,27.89596167,John Peers,R,,AUS,25.45106092,49,1438,47,1625,30,2625,28,2670,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,294,103110,104160,,,104136,103822,4,,3-6 6-3 10-5,3,QF,Daniele Bracciali,R,180,ITA,35.9890486,Lukas Dlouhy,R,185,CZE,30.74606434,Santiago Gonzalez,R,190,MEX,30.86652977,Scott Lipsky,R,185,USA,32.39698836,59,1275,45,1650,33,2300,32,2345,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,293,103580,103946,1,,108701,104857,,,7-5 6-1,3,R16,Alexander Peya,R,183,AUT,33.52772074,Bruno Soares,R,180,BRA,31.85763176,Juan Sebastian Cabal,R,,COL,27.70157426,Robert Farah,R,193,COL,26.96235455,4,7310,3,7380,41,1810,44,1650,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,292,102382,104249,2,,103163,102987,,,6-1 6-4,3,R16,Julian Knowle,L,188,AUT,39.69062286,Marcelo Melo,R,203,BRA,30.28884326,Tommy Haas,R,188,GER,35.76180698,Andre Sa,R,185,BRA,36.67077344,34,2080,7,4975,92,810,65,1209,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,291,104679,105188,3,,104907,105030,,WC,6-4 6-4,3,R16,Jamie Murray,L,190,GBR,27.89596167,John Peers,R,,AUS,25.45106092,Jose Rubin Statham,R,183,NZL,26.70225873,Michael Venus,R,,NZL,26.22587269,30,2625,28,2670,157,447,127,566,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,290,104136,103822,4,,103540,103594,,,7-6 6-3,3,R16,Santiago Gonzalez,R,190,MEX,30.86652977,Scott Lipsky,R,185,USA,32.39698836,Johan Brunstrom,L,193,SWE,33.76043806,Oliver Marach,R,185,AUT,33.47570157,33,2300,32,2345,42,1805,39,1815,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,289,104398,104465,,,104415,104504,,WC,7-6 6-3,3,R16,Andre Begemann,R,188,GER,29.48665298,Martin Emmrich,L,,GER,29.05407255,Colin Fleming,R,188,GBR,29.39904175,Ross Hutchins,R,190,GBR,28.87063655,51,1425,46,1633,27,2750,,,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,288,103110,104160,,,103876,103977,,,7-5 6-3,3,R16,Daniele Bracciali,R,180,ITA,35.9890486,Lukas Dlouhy,R,185,CZE,30.74606434,Tomasz Bednarek,R,,POL,32.15058179,Nicholas Monroe,R,178,USA,31.73716632,59,1275,45,1650,57,1315,54,1345,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,287,103780,104071,,,103080,103730,,,6-2 7-6,3,R16,Eric Butorac,L,190,USA,32.62696783,Raven Klaasen,R,180,RSA,31.22518823,Paul Hanley,R,183,AUS,36.15058179,Jonathan Marray,R,,GBR,32.82683094,49,1438,47,1625,73,1050,43,1695,,,,,,,,,,,,,,,,,,,
2014-301,Auckland,Hard,28,A,20140106,286,104233,104997,,,105138,104593,,AL,6-4 6-4,3,R16,Frederik Nielsen,R,190,DEN,30.36276523,Igor Sijsling,R,190,NED,26.38740589,Roberto Bautista Agut,R,183,ESP,25.7303217,Daniel Gimeno Traver,R,185,ESP,28.41615332,48,1520,37,1840,214,315,153,450,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,300,104679,105188,3,,104415,104504,,PR,6-4 6-2,3,F,Jamie Murray,L,190,GBR,28.20260096,John Peers,R,,AUS,25.75770021,Colin Fleming,R,188,GBR,29.70568104,Ross Hutchins,R,190,GBR,29.17727584,33,2420,34,2420,36,2170,253,280,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,299,104679,105188,3,,103780,104071,1,,7-6 6-2,3,SF,Jamie Murray,L,190,GBR,28.20260096,John Peers,R,,AUS,25.75770021,Eric Butorac,L,190,USA,32.93360712,Raven Klaasen,R,180,RSA,31.53182752,33,2420,34,2420,31,2735,24,2860,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,298,104415,104504,,PR,104460,102382,,,6-3 6-2,3,SF,Colin Fleming,R,188,GBR,29.70568104,Ross Hutchins,R,190,GBR,29.17727584,Dustin Brown,R,196,GER,29.3853525,Julian Knowle,L,188,AUT,39.99726215,36,2170,253,280,117,612,41,1780,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,297,103780,104071,1,,103782,103813,,,6-3 6-4,3,QF,Eric Butorac,L,190,USA,32.93360712,Raven Klaasen,R,180,RSA,31.53182752,Rameez Junaid,R,,AUS,32.92539357,Jarkko Nieminen,L,185,FIN,32.76386037,31,2735,24,2860,78,911,89,825,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,296,104415,104504,,PR,108701,104857,2,,6-1 6-4,3,QF,Colin Fleming,R,188,GBR,29.70568104,Ross Hutchins,R,190,GBR,29.17727584,Juan Sebastian Cabal,R,,COL,28.00821355,Robert Farah,R,193,COL,27.26899384,36,2170,253,280,30,2750,32,2650,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,295,104679,105188,3,,104160,106207,,,4-6 7-6 10-6,3,QF,Jamie Murray,L,190,GBR,28.20260096,John Peers,R,,AUS,25.75770021,Lukas Dlouhy,R,185,CZE,31.05270363,Mate Pavic,L,,CRO,20.81587953,33,2420,34,2420,50,1335,56,1239,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,294,104460,102382,,,103720,104594,,,6-4 6-3,3,QF,Dustin Brown,R,196,GER,29.3853525,Julian Knowle,L,188,AUT,39.99726215,Lleyton Hewitt,R,180,AUS,33.17180014,Marinko Matosevic,R,194,AUS,28.72005476,117,612,41,1780,281,235,364,180,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,293,103780,104071,1,,103540,105573,,,6-4 6-7 11-9,3,R16,Eric Butorac,L,190,USA,32.93360712,Raven Klaasen,R,180,RSA,31.53182752,Johan Brunstrom,L,193,SWE,34.06707734,Henri Kontinen,R,,FIN,23.85763176,31,2735,24,2860,51,1325,69,1064,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,292,108701,104857,2,,104465,103577,,,6-3 6-3,3,R16,Juan Sebastian Cabal,R,,COL,28.00821355,Robert Farah,R,193,COL,27.26899384,Martin Emmrich,L,,GER,29.36071184,Christopher Kas,R,188,GER,33.87268994,30,2750,32,2650,43,1630,64,1085,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,291,104679,105188,3,,103651,105526,,WC,6-4 6-3,3,R16,Jamie Murray,L,190,GBR,28.20260096,John Peers,R,,AUS,25.75770021,Alexander Satschko,R,180,GER,33.45653662,Jan Lennard Struff,R,,GER,24.00821355,33,2420,34,2420,88,835,446,135,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,290,103720,104594,,,103876,105775,4,,6-4 7-5,3,R16,Lleyton Hewitt,R,180,AUS,33.17180014,Marinko Matosevic,R,194,AUS,28.72005476,Tomasz Bednarek,R,,POL,32.45722108,Marin Draganja,R,,CRO,22.9596167,281,235,364,180,44,1603,49,1347,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,289,104460,102382,,,103594,103781,,,6-7 6-4 10-3,3,R16,Dustin Brown,R,196,GER,29.3853525,Julian Knowle,L,188,AUT,39.99726215,Oliver Marach,R,185,AUT,33.78234086,Jurgen Melzer,L,183,AUT,32.93360712,117,612,41,1780,40,1815,60,1170,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,288,104160,106207,,,105643,104268,,,6-3 6-4,3,R16,Lukas Dlouhy,R,185,CZE,31.05270363,Mate Pavic,L,,CRO,20.81587953,Federico Delbonis,L,190,ARG,23.56194387,Alejandro Falla,L,185,COL,30.45311431,50,1335,56,1239,184,385,,,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,287,104415,104504,,PR,103110,104312,,,6-3 7-5,3,R16,Colin Fleming,R,188,GBR,29.70568104,Ross Hutchins,R,190,GBR,29.17727584,Daniele Bracciali,R,180,ITA,36.29568789,Andreas Seppi,R,190,ITA,30.18206708,36,2170,253,280,57,1230,53,1290,,,,,,,,,,,,,,,,,,,
2014-308,Munich,Clay,28,A,20140428,286,103782,103813,,,104897,105906,,WC,6-2 6-4,3,R16,Rameez Junaid,R,,AUS,32.92539357,Jarkko Nieminen,L,185,FIN,32.76386037,Matthias Bachinger,R,188,GER,27.07186858,Kevin Krawietz,R,190,GER,22.2587269,78,911,89,825,712,61,357,182,,,,,,,,,,,,,,,,,,,
2014-311,Queen's Club,Grass,56,A,20140609,300,103580,103946,2,,104679,105188,,,4-6 7-6 10-4,3,F,Alexander Peya,R,183,AUT,33.94934976,Bruno Soares,R,180,BRA,32.27926078,Jamie Murray,L,190,GBR,28.31759069,John Peers,R,,AUS,25.87268994,3,6350,3,6350,32,2580,33,2580,,,,,,,,,,,,,,,,,,,
2014-311,Queen's Club,Grass,56,A,20140609,299,103580,103946,2,,102110,102800,3,,7-5 6-3,3,SF,Alexander Peya,R,183,AUT,33.94934976,Bruno Soares,R,180,BRA,32.27926078,Daniel Nestor,L,190,CAN,41.76043806,Nenad Zimonjic,R,190,SRB,38.01232033,3,6350,3,6350,6,5960,8,5690,,,,,,,,,,,,,,,,,,,
2014-311,Queen's Club,Grass,56,A,20140609,298,104679,105188,,,103898,104273,7,,6-4 7-6,3,SF,Jamie Murray,L,190,GBR,28.31759069,John Peers,R,,AUS,25.87268994,Julien Benneteau,R,185,FRA,32.46817248,Edouard Roger Vasselin,R,188,FRA,30.52977413,32,2580,33,2580,12,4280,9,5560,,,,,,,,,,,,,,,,,,,
