"","player_id","name_first","name_last","hand","dob","ioc","height"
"36013",202266,"Kelly","Liggan","R",19790205,"IRL",NA
"36016",202268,"Montinee","Tangphong","R",19850430,"THA",NA
"36018",202272,"Ana","Timotic","R",19821230,"SRB",NA
"36021",202273,"Liga","Dekmeijere","R",19830521,"LAT",171
"36024",202277,"Mariana","Correa","R",19841104,"ECU",NA
"36027",202279,"Virag","Nemeth","R",19850619,"HUN",NA
"36028",202281,"Ivanna","Israilova","R",19860204,"RUS",NA
"36029",202286,"Elise","Tamaela","L",19840122,"NED",NA
"36037",202289,"Jin Hee","Kim","U",19810614,"KOR",NA
"36038",202290,"Kyung Mi","Chang","U",19820225,"KOR",NA
"36040",202297,"Maria","Kondratieva","R",19820117,"RUS",NA
"36041",202301,"Sunitha","Rao","R",19851027,"IND",170
"36048",202302,"Maria Fernanda","Alves","L",19830417,"BRA",174
"36057",202303,"Carla","Tiene","L",19810515,"BRA",NA
"36058",202309,"Ana Lucia","Migliarini De Leon","L",19831216,"URU",NA
"36060",202315,"Beier","Ko","R",19860717,"SGP",NA
"36063",202321,"Napaporn","Tongsalee","R",19791021,"THA",NA
"36064",202324,"Neha","Uberoi","R",19860206,"USA",170
"36067",202325,"Isha","Lakhani","L",19850429,"IND",NA
"36071",202326,"Ankita","Bhambri","R",19861028,"IND",NA
"36074",202331,"Vilmarie","Castellvi","R",19810321,"PUR",NA
"36084",202339,"Ayu Fani","Damayanti","R",19881129,"INA",162
"36098",202340,"Caroline","Maes","R",19821109,"BEL",167
"36100",202348,"Lina","Stanciute","R",19860207,"LTU",NA
"36121",202349,"Rushmi","Chakravarthi","R",19771009,"IND",170
"36123",202350,"Olena","Antypina","R",19790319,"UKR",NA
"36125",202352,"Daniela","Munoz Gallegos","R",19840130,"MEX",NA
"36127",202353,"Maria Jose","Argeri","R",19840716,"ARG",NA
"36128",202355,"Sanja","Ancic","R",19880718,"CRO",NA
"36129",202357,"Madalina","Gojnea","R",19870823,"ROU",NA
"36138",202359,"Chin Wei","Chan","R",19850108,"TPE",169
"36149",202361,"Erika","Takao","R",19871012,"JPN",NA
"36152",202364,"Sandy","Gumulya","R",19860402,"INA",161
"36156",202365,"Lavinia","Tananta","R",19871103,"INA",NA
"36171",202367,"Jing","Ren","U",19870915,"CHN",NA
"36172",202368,"Tanja","Ostertag","R",19870926,"GER",NA
"36173",202369,"Tara","Iyer","R",19880708,"IND",NA
"36174",202370,"Jenifer","Widjaja","R",19861207,"BRA",NA
"36180",202373,"Ekaterina","Afinogenova","R",19870115,"RUS",NA
"36181",202381,"Ksenia","Milevskaya","R",19900809,"BLR",172
"36183",202382,"Ekaterina","Shulaeva","R",19870530,"CAN",NA
"36184",202385,"Shan Shan","Song","U",19870325,"CHN",NA
"36185",202386,"Sung Hee","Han","R",19901113,"KOR",NA
"36187",202387,"Vlada","Ekshibarova","R",19890314,"UZB",NA
"36188",202388,"Dilyara","Saidkhodjaeva","R",19900129,"UZB",NA
"36192",202389,"Sandra","Martinovic","R",19791004,"BIH",NA
"36198",202390,"Ellen","Barry","R",19890212,"NZL",NA
"36200",202392,"Melisa","Miranda Otarola","R",19880428,"CHI",NA
"36208",202393,"Andrea","Koch Benvenuto","R",19850426,"CHI",174
"36233",202395,"Maria","Irigoyen","L",19870624,"ARG",171
"36239",202396,"Nadja","Roma","L",19880727,"SWE",NA
"36240",202397,"Lamia","Essaadi","R",19791003,"MAR",NA
"36243",202398,"Veronika","Chvojkova","R",19870331,"CZE",NA
"36244",202399,"Margit","Ruutel","R",19830904,"EST",NA
"36247",202402,"Eloisa Maria","Compostizo De Andres","L",19880808,"ESP",NA
"36248",202410,"Sofia","Shapatava","R",19890112,"GEO",170
"36265",202413,"Florencia","Molinero","R",19881128,"ARG",170
"36275",202414,"Catherine","Harrison","R",19940409,"USA",NA
"36276",202415,"Ximena","Hermoso","R",19910428,"MEX",NA
"36284",202416,"Nungnadda","Wannasuk","R",19891111,"THA",165
"36285",202417,"Tetiana","Luzhanska","R",19840904,"USA",NA
"36287",202418,"Lara","Arruabarrena","R",19920320,"ESP",166
"36387",202420,"An Sophie","Mestach","R",19940307,"BEL",170
"36389",202421,"Alison","Van Uytvanck","R",19940326,"BEL",173
"36523",202422,"Shuko","Aoyama","R",19871219,"JPN",154
"36524",202423,"Sarah","Gronert","U",19860706,"GER",NA
"36526",202424,"Conny","Perrin","R",19901225,"SUI",174
"36528",202426,"Julia","Boserup","R",19910909,"USA",181
"36540",202427,"Johanna","Konta","R",19910517,"GBR",180
"36735",202428,"Kiki","Bertens","R",19911210,"NED",182
"36971",202429,"Camila","Giorgi","R",19911230,"ITA",168
"37190",202430,"Alize","Lim","R",19900713,"FRA",173
"37194",202431,"Tetyana","Arefyeva","R",19910309,"UKR",NA
"37195",202434,"Aleksandra","Krunic","R",19930315,"SRB",163
"37293",202435,"Vanda","Lukacs","U",19921208,"HUN",NA
"37294",202436,"Reka Luca","Jani","R",19910731,"HUN",161
"37312",202438,"Ani","Mijacika","R",19870615,"CRO",NA
"37315",202440,"Paula","Ormaechea","R",19920928,"ARG",170
"37359",202442,"Tatia","Mikadze","R",19880327,"GEO",NA
"37362",202443,"Valeria","Savinykh","R",19910220,"RUS",167
"37372",202445,"Valeria","Solovieva","R",19921103,"RUS",168
"37375",202446,"Eugenie","Bouchard","R",19940225,"CAN",178
"37541",202449,"Victoria","Larriere","R",19910502,"FRA",NA
"37543",202450,"Jana","Cepelova","R",19930529,"SVK",168
"37602",202452,"Yi Jing","Zhao","U",19890207,"CHN",NA
"37603",202453,"Saisai","Zheng","R",19940205,"CHN",170
"37700",202454,"Erika","Sema","R",19881124,"JPN",163
"37702",202456,"Alexandra","Cadantu Ignatik","R",19900503,"ROU",170
"37738",202457,"Bibiane","Schoofs","R",19880513,"NED",170
"37745",202458,"Ashleigh","Barty","R",19960424,"AUS",166
"37953",202460,"Ons","Jabeur","R",19940828,"TUN",167
"38179",202461,"Julia","Cohen","R",19890323,"USA",170
"38186",202462,"Karen","Castiblanco","L",19880109,"COL",160
"38187",202464,"Yuliana","Lizarazo","R",19930523,"COL",175
"38194",202465,"Maria","Abramovic","R",19870819,"CRO",NA
"38195",202467,"Elitsa","Kostova","R",19900410,"BUL",172
"38211",202468,"Jessica","Pegula","R",19940224,"USA",170
"38423",202469,"Garbine","Muguruza","R",19931008,"ESP",182
"38743",202470,"Annika","Beck","R",19940216,"GER",170
"38834",202471,"Karen","Barbat","R",19920703,"DEN",NA
"38846",202475,"Jasmina","Tinjic","R",19910227,"BIH",NA
"38853",202477,"Dinah","Pfizenmaier","R",19920113,"GER",171
"38867",202478,"Tara","Moore","R",19920806,"GBR",163
"38873",202479,"Grace","Min","R",19940506,"USA",163
"38885",202480,"Richel","Hogenkamp","R",19920416,"NED",168
"38907",202481,"Chi Chi","Scholl","R",19920705,"USA",NA
"38909",202482,"Barbara","Haas","R",19960319,"AUT",165
"38921",202483,"Sandra","Zaniewska","R",19920103,"POL",172
"38922",202484,"Nicole","Gibbs","R",19930303,"USA",168
"38958",202486,"Mallory","Burdette","R",19910128,"USA",178
"38967",202487,"Nastassja","Burnett","R",19920220,"ITA",178
"38975",202488,"Valentyna","Ivakhnenko","R",19930627,"UKR",163
"38978",202489,"Carina","Witthoeft","R",19950216,"GER",176
"39027",202490,"Rebecca","Peterson","R",19950806,"SWE",173
"39115",202491,"Varvara","Flink","R",19961213,"RUS",175
"39120",202492,"Qiang","Wang","R",19920114,"CHN",172
"39270",202493,"Ekaterine","Gorgodze","L",19911203,"GEO",NA
"39287",202494,"Elina","Svitolina","R",19940912,"UKR",174
"39675",202496,"Samantha","Crawford","R",19950218,"USA",188
"39683",202497,"Victoria","Duval","R",19951130,"USA",178
"39689",202498,"Julia","Glushko","R",19900101,"ISR",171
"39718",202499,"Donna","Vekic","R",19960628,"CRO",179
"39952",202500,"Maria","Sanchez","R",19891126,"USA",178
"39955",202502,"So Ra","Lee","L",19940722,"KOR",172
"39958",202503,"Luksika","Kumkhum","R",19930721,"THA",167
"39991",202504,"Ying Ying","Duan","R",19890703,"CHN",186
"40030",202505,"Belinda","Bencic","R",19970310,"SUI",175
"40300",202506,"Margarita","Gasparyan","R",19940901,"RUS",183
"40350",202507,"Wing Yau Venise","Chan","R",19890530,"HKG",NA
"40363",202508,"Yuxuan","Zhang","R",19940819,"CHN",179
"40365",202536,"Ana","Bogdan","R",19921125,"ROU",171
"40455",202545,"Irina","Kuzmina","R",19860116,"LAT",NA
"40465",202556,"Ana","Jovanovic","R",19841228,"SRB",NA
"40468",202562,"Hanne Skak","Jensen","R",19860429,"DEN",NA
"40470",202572,"I Hsuan","Hwang","R",19880921,"TPE",NA
"40471",202573,"Wen Hsin","Hsu","R",19880613,"TPE",NA
"40472",202578,"Laura Ioana","Andrei","R",19880531,"ROU",173
"40473",202579,"Giulia","Gatto Monticone","R",19871118,"ITA",177
"40477",202581,"Chanel","Simmonds","L",19920810,"RSA",165
"40488",202582,"Lizaan","Du Plessis","L",19860223,"RSA",NA
"40492",202585,"Marinne","Giraud","R",19860423,"MRI",NA
"40498",202586,"Kelly","Anderson","R",19850420,"RSA",NA
"40499",202589,"Christi","Potgieter","R",19921015,"RSA",NA
"40500",202594,"Elena","Bogdan","L",19920328,"ROU",183
"40501",202596,"Mihaela","Buzarnescu","L",19880504,"ROU",175
"40563",202600,"Viktoriya","Tomova","R",19950225,"BUL",170
"40614",202604,"Despina","Papamichail","R",19930209,"GRE",178
"40629",202607,"Yi","Chen","R",19861112,"TPE",NA
"40630",202611,"Oksana","Kalashnikova","L",19900905,"GEO",184
"40633",202614,"Jacqueline","Cako","R",19910830,"USA",178
"40634",202615,"Natasha","Fourouclas","R",19940131,"RSA",NA
"40635",202619,"Ema","Burgic","R",19920822,"BIH",178
"40639",202622,"Lyudmyla","Kichenok","R",19920720,"UKR",175
"40645",202626,"Stephanie","Vogt","R",19900215,"LIE",167
"40657",202628,"Maryna","Zanevska","R",19930824,"BEL",175
"40686",202629,"Gabriela","Paz","R",19910930,"VEN",165
"40690",202635,"Jin A","Lee","L",19850310,"KOR",NA
"40696",202644,"Ting Fei","Juan","U",19920828,"TPE",NA
"40697",202645,"Jessy","Rompies","R",19900414,"INA",160
"40700",202646,"Ana Clara","Duarte","R",19890611,"BRA",163
"40705",202647,"Madrie","Le Roux","R",19950419,"RSA",NA
"40708",202653,"Denisa","Allertova","R",19930307,"CZE",180
"40750",202659,"Tereza","Mrdeza","R",19901114,"CRO",173
"40757",202662,"Camilla","Rosatello","R",19950528,"ITA",NA
"40759",202663,"Magda","Linette","R",19920212,"POL",171
"40957",202664,"Roxane","Vaisemberg","L",19890725,"BRA",170
"40959",202669,"Cristina","Dinu","R",19930118,"ROU",NA
"40960",202671,"Cristina Andreea","Mitu","R",19910922,"ROU",175
"40972",202676,"Prerna","Bhambri","U",19920912,"IND",NA
"40976",202681,"Gabriela","Dabrowski","R",19920401,"CAN",175
"40978",202684,"Lin","Zhu","R",19940128,"CHN",173
"41065",202685,"Misa","Eguchi","R",19920418,"JPN",173
"41072",202688,"Isabella","Shinikova","R",19911025,"BUL",184
"41083",202693,"Ya Hsuan","Lee","R",19950720,"TPE",165
"41085",202694,"Teliana","Pereira","R",19880720,"BRA",168
"41132",202700,"Simone","Pratt","R",19960106,"BAH",NA
"41136",202701,"Irina","Khromacheva","L",19950512,"RUS",170
"41143",202702,"Tereza","Smitkova","R",19941010,"CZE",176
"41159",202705,"Veronica","Cepede Royg","R",19920121,"PAR",163
"41220",202707,"Myrtille","Georges","R",19901221,"FRA",174
"41221",202709,"Jessica","Lehnhoff","R",19800315,"GUA",NA
"41227",202774,"Ka Po","Tong","U",19810317,"HKG",NA
"41230",202779,"Tinatin","Kavlashvili","R",19870209,"GEO",NA
"41234",202785,"Dimana","Krastevitch","L",19820326,"BUL",NA
"41235",202786,"Aurelija","Miseviciute","R",19860424,"LTU",NA
"41242",202817,"Simona Iulia","Matei","R",19850707,"ROU",NA
"41243",202818,"Samia","Medjahdi","R",19850106,"ALG",NA
"41246",202822,"Ia","Jikia","L",19890812,"GEO",NA
"41247",202828,"Larissa","Carvalho","R",19850309,"BRA",NA
"41250",202845,"Vojislava","Lukic","R",19870331,"SRB",NA
"41251",202858,"Anne","Schaefer","R",19870301,"GER",NA
"41252",202864,"Amina","Rakhim","R",19890222,"KAZ",NA
"41255",202869,"Nicole","Thyssen","R",19880605,"NED",176
"41258",202874,"Chayenne","Ewijk","R",19880817,"NED",NA
"41260",202900,"Maria Fernanda","Alvarez Teran","R",19890228,"BOL",174
"41273",202916,"Georgina","Garcia Perez","U",19920513,"ESP",187
"41279",202921,"Shiho","Akita","R",19900118,"JPN",155
"41280",202930,"Jessica","Roland Rosario","R",19820601,"PUR",NA
"41285",202997,"Yvonne","Doyle","U",19741207,"IRL",NA
"41288",203116,"Dianne Kenneth","Matias","U",19850202,"PHI",NA
"41289",203191,"Danica","Krstajic","R",19870301,"MNE",NA
"41297",203216,"Marcela","Arroyo Vergara","R",19841213,"MEX",NA
"41298",203217,"Karoline","Borgersen","R",19760701,"NOR",173
"41300",203218,"Eun Hye","Cho","U",19830610,"KOR",NA
"41301",203235,"Po Kuen","Lam","U",19820420,"HKG",NA
"41302",203244,"Estefania","Craciun","R",19870101,"URU",NA
"41308",203265,"Emma","Murphy","U",19830720,"IRL",NA
"41311",203281,"Amandine","Hesse","R",19930116,"FRA",164
"41315",203288,"Jia Jing","Lu","R",19891118,"CHN",173
"41316",203290,"Piia","Suomalainen","R",19840709,"FIN",172
"41332",203297,"Nadiya","Kichenok","R",19920720,"UKR",172
"41338",203303,"Ana","Veselinovic","L",19880222,"SRB",173
"41339",203309,"Mariya","Kovaleva","U",19890825,"KAZ",NA
"41341",203310,"Ofelya","Poghosyan","R",19881204,"ARM",NA
"41342",203315,"Alexa","Guarachi","R",19901117,"USA",173
"41344",203323,"Anna","Koumantou","R",19821203,"GRE",NA
"41346",203325,"Martina","Di Giuseppe","R",19910210,"ITA",NA
"41350",203352,"Jasmina","Kajtazovic","R",19910226,"BIH",NA
"41351",203354,"Martina","Trevisan","L",19931103,"ITA",160
"41410",203362,"Vivian","Segnini","R",19890103,"BRA",165
"41415",203379,"Marina","Melnikova","R",19890205,"RUS",173
"41417",203382,"Elina","Gasanova","R",19890721,"RUS",NA
"41419",203388,"Poojashree","Venkatesha","R",19900727,"IND",183
"41421",203389,"Danielle","Collins","R",19931213,"USA",178
"41587",203398,"Danielle","Lao","R",19910528,"USA",160
"41588",203415,"Ilona","Kremen","R",19940118,"BLR",NA
"41590",203433,"Rishika","Sunkara","R",19930514,"IND",NA
"41591",203435,"Dalila","Jakupovic","R",19910324,"SLO",178
"41617",203451,"Marina","Giral Lores","R",19900904,"VEN",NA
"41620",203456,"Jelena","Simic","U",19920219,"BIH",NA
"41623",203457,"Polona","Rebersak","U",19870209,"SLO",NA
"41625",203462,"Kateryna","Baindl","R",19940220,"UKR",175
"41702",203463,"Nuria","Parrizas Diaz","R",19910715,"ESP",167
"41744",203469,"Albina","Khabibulina","R",19920511,"UZB",162
"41748",203475,"Carol","Zhao","R",19950620,"CAN",165
"41753",203489,"Hao Chen","Tang","R",19940221,"CHN",NA
"41757",203500,"Sachia","Vickery","R",19950511,"USA",162
"41795",203501,"Taylor","Townsend","L",19960416,"USA",170
"41847",203504,"Miyu","Kato","R",19941121,"JPN",156
"41855",203509,"Diana","Marcinkevica","R",19920803,"LAT",170
"41865",203514,"Katarzyna","Kawa","R",19921117,"POL",178
"41881",203518,"Paula","Kania","R",19921106,"POL",168
"41885",203521,"Andrea","Gamiz","R",19921031,"VEN",162
"41906",203530,"Viktorija","Golubic","R",19921016,"SUI",169
"42011",203533,"Anna Karolina","Schmiedlova","R",19940913,"SVK",176
"42141",203552,"Risa","Ozaki","R",19940410,"JPN",163
"42160",203553,"Riko","Sawayanagi","R",19941025,"JPN",163
"42161",203562,"Erin","Routliffe","R",19950411,"CAN",188
"42165",203564,"Chloe","Paquet","R",19940701,"FRA",179
"42182",203567,"Ipek","Soylu","R",19960415,"TUR",174
"42193",203570,"Bermet","Duvanaeva","R",19880128,"KGZ",NA
"42204",203575,"Danka","Kovinic","R",19941118,"MNE",169
"42296",203576,"Kai Lin","Zhang","R",19900128,"CHN",173
"42307",203578,"Fangzhou","Liu","R",19951212,"CHN",180
"42318",203584,"Adriana","Perez","R",19921120,"VEN",163
"42327",204220,"Dianne","Hollands","R",19830511,"NZL",NA
"42331",204223,"Peangtarn","Plipuech","R",19921115,"THA",169
"42336",204233,"Ingrid Esperanza","Vargas Calvo","U",19891227,"PER",NA
"42337",204246,"Lesley","Pattinama Kerkhove","R",19911104,"NED",172
"42347",204267,"Petra","Krejsova","R",19900630,"CZE",NA
"42348",204275,"Zi Jun","Yang","U",19900208,"HKG",NA
"42354",204282,"Anastasiya","Prenko","U",19930312,"TKM",179
"42366",204288,"Ji Hee","Choi","R",19950210,"KOR",NA
"42367",204290,"Min Hwa","Yu","U",19880325,"KOR",NA
"42368",204291,"Na Lae","Han","L",19920706,"KOR",NA
"42384",204294,"Su Jeong","Jang","R",19950313,"KOR",NA
"42404",204304,"Jawairiah","Noordin","R",19901008,"MAS",NA
"42409",204306,"Trang","Huynh Phuong Dai","R",19930801,"VIE",NA
"42412",204327,"Mai","Grage","R",19920418,"DEN",NA
"42418",204329,"Kimberley","Cassar","R",19920507,"MLT",NA
"42423",204355,"Katherine","Westbury","R",19930314,"THA",177
"42424",204356,"Emily","Fanning","U",19950613,"NZL",NA
"42430",204362,"Theiviya","Selvarajoo","R",19940620,"MAS",NA
"42440",204377,"Indy","De Vroome","R",19960521,"NED",NA
"42441",204384,"Agnes","Bukta","R",19931029,"HUN",NA
"42443",204388,"Lisa Maria","Moser","R",19910328,"AUT",NA
"42446",204391,"Sofia","Kvatsabaia","U",19880718,"GEO",NA
"42447",204394,"Valentini","Grammatikopoulou","U",19970209,"GRE",NA
"42463",204411,"Storm","Hunter","L",19940811,"AUS",166
"42483",204419,"Ana Sofia","Sanchez","L",19940413,"MEX",NA
"42491",204420,"Marcela","Zacarias","R",19940326,"MEX",NA
"42507",204426,"Anett","Kontaveit","R",19951224,"EST",174
"42734",204427,"Sara","Sorribes Tormo","R",19961008,"ESP",176
"42882",204430,"Antonia","Lottner","R",19960813,"GER",185
"42894",204431,"Anna Lena","Friedsam","R",19940201,"GER",NA
"42958",204434,"Ysaline","Bonaventure","L",19940829,"BEL",178
"42992",204584,"Carlota","Plantier Santos","U",19820105,"POR",NA
"42993",204690,"Czarina Mae","Arevalo","R",19850514,"PHI",NA
"42994",204809,"Maria","Penkova","U",19840625,"BUL",NA
"42995",204840,"Liudmila","Nikoyan","R",19790801,"ARM",NA
"43000",204970,"Karina Ildor","Jacobsgaard","R",19800101,"DEN",NA
"43002",204978,"Hsiao Han","Chao","R",19840221,"TPE",NA
"43003",205010,"Magy","Aziz","R",19871225,"EGY",NA
"43016",205079,"Paula","Marama","R",19840213,"NZL",NA
"43018",205143,"Valentina","Castro","U",19810717,"CHI",NA
"43022",205155,"Gabriela","Niculescu","R",19860607,"ROU",NA
"43023",205158,"Rachael","Dillon","R",19871211,"IRL",NA
"43025",205276,"Alise","Vaidere","R",19880420,"LAT",NA
"43030",205285,"Hilda","Zuleta Cabrera","R",19840913,"ECU",NA
"43032",205344,"Beatrice","Gumulya","R",19910101,"INA",161
"43041",205348,"Wei Ping","Lee","R",19891122,"SGP",NA
"43045",205361,"Nina","Munch Soegaard","L",19871126,"NOR",NA
"43048",205462,"Melisa","Morales","R",19901204,"GUA",NA
"43060",205465,"Daniela","Trigo","R",19910415,"BOL",NA
"43069",205467,"Maria Eugenia","Roca Recarey","L",19890504,"URU",NA
"43071",205487,"Anja Vanessa","Peter","R",19880915,"PHI",NA
"43073",205532,"Karoline","Steiro","R",19890311,"NOR",NA
"43074",205591,"Paula Cristina","Goncalves","R",19900811,"BRA",173
"43089",205600,"Anna","Movsisyan","U",19880715,"ARM",NA
"43101",205604,"Andjela","Kankaras","R",19900121,"MNE",NA
"43102",205615,"Julia","Moriarty","R",19881203,"IRL",NA
"43106",205673,"Renee","Reinhard","U",19900316,"NED",NA
"43109",205694,"Helene","Auensen","R",19890414,"NOR",NA
"43114",205700,"Emma","Flood","U",19901013,"NOR",NA
"43116",205723,"Anna","Zaja","R",19910625,"GER",183
"43118",205758,"Heini","Salonen","U",19930711,"FIN",NA
"43119",205773,"Valentina","Starkova","R",19911118,"KAZ",NA
"43120",205786,"May","El Wardany","R",19900131,"EGY",NA
"43121",205787,"Francesca","Segarelli","R",19900905,"DOM",170
"43133",205789,"Na Ri","Kim","U",19900404,"KOR",NA
"43136",205815,"Eri","Hozumi","R",19940217,"JPN",168
"43141",205848,"Nathaly","Kurata","R",19930210,"BRA",NA
"43142",205883,"Anett","Schutting","R",19910824,"EST",170
"43143",205892,"Giuliana","Olmos","R",19930304,"MEX",170
"43150",205908,"Menna","El Nagdy","R",19910619,"EGY",NA
"43153",205909,"Ola","Abou Zekry","R",19870620,"EGY",157
"43154",205918,"Ulrikke","Eikeri","R",19921216,"NOR",NA
"43170",205925,"Aliaksandra","Sasnovich","R",19940322,"BLR",174
"43335",206007,"Laura","Pigossi","R",19940802,"BRA",164
"43353",206037,"Daniela","Seguel","U",19921115,"CHI",171
"43371",206038,"Mariana","Demichelli Vergara","R",19900228,"PER",NA
"43372",206039,"Marie Elise","Casares","R",19930912,"ECU",NA
"43378",206049,"Jovana","Jaksic","R",19930930,"SRB",180
"43383",206060,"Ani","Amiraghyan","R",19931009,"ARM",168
"43392",206063,"Caroline","Rohde Moe","U",19920410,"NOR",NA
"43394",206075,"Hiroko","Kuwata","R",19901218,"JPN",NA
"43395",206086,"Mai","El Kamash","R",19940910,"EGY",NA
"43399",206091,"Yolande","Leacock","R",19910109,"TTO",NA
"43404",206102,"Ankita","Raina","R",19930111,"IND",163
"43425",206105,"Rutuja","Bhosale","R",19960327,"IND",NA
"43436",206106,"Prarthana G","Thombare","U",19940618,"IND",NA
"43441",206107,"Zhaoxuan","Yang","R",19950211,"CHN",NA
"43448",206108,"Jennifer","Brady","R",19950412,"USA",178
"43521",206124,"Tereza","Martincova","R",19941024,"CZE",178
"43589",206125,"Mateja","Kraljevic","R",19930901,"SUI",NA
"43590",206136,"Deniz","Khazaniuk","R",19941024,"ISR",175
"43593",206146,"Catalina","Pella","R",19930131,"ARG",NA
"43602",206174,"Cecilia","Costa Melgar","R",19921226,"CHI",160
"43610",206177,"Joana","Eidukonyte","R",19941002,"LTU",172
"43615",206183,"Cindy","Burger","R",19921125,"NED",NA
"43618",206194,"Gabriela","Ce","L",19930303,"BRA",NA
"43627",206213,"Amy","Bowtell","R",19930916,"IRL",183
"43638",206216,"Olga","Saez Larra","U",19940918,"ESP",NA
"43639",206219,"Oceane","Dodin","R",19961024,"FRA",NA
"43689",206240,"Patricia","Ku Flores","R",19931217,"PER",NA
"43700",206242,"Beatriz","Haddad Maia","L",19960530,"BRA",185
"43853",206245,"Ofri","Lankri","U",19910706,"ISR",NA
"43854",206252,"Barbora","Krejcikova","R",19951218,"CZE",178
"44000",206255,"Patricia Maria","Tig","R",19940727,"ROU",NA
"44040",206285,"Inna","Volkovich","R",19921016,"KGZ",NA
"44045",206289,"Maria","Sakkari","R",19950725,"GRE",172
"44286",206292,"Astra","Sharma","R",19950911,"AUS",178
"44315",206294,"Yue","Yuan","R",19980925,"CHN",184
"44358",206304,"Yolimar","Ogando","R",19960809,"PUR",NA
"44363",206329,"Montserrat","Gonzalez","R",19940701,"PAR",170
"44384",206343,"Stephanie Mariel","Petit","R",19960825,"ARG",NA
"44385",206344,"Fernanda","Brito","R",19920214,"CHI",172
"44388",206345,"Victoria","Bosio","R",19941003,"ARG",NA
"44390",206349,"Mayo","Hibi","R",19960403,"JPN",165
"44392",206368,"Veronika","Kudermetova","R",19970424,"RUS",175
"44565",206374,"Yafan","Wang","R",19940430,"CHN",170
"44636",206376,"Nour","Abbes","R",19930620,"TUN",NA
"44649",206387,"Aymet","Uzcategui","U",19951201,"VEN",NA
"44657",206389,"Domenica","Gonzalez","R",19960212,"ECU",NA
"44661",206391,"Ellen","Perez","L",19951010,"AUS",169
"44662",206404,"Elizaveta","Kulichkova","R",19960412,"RUS",NA
"44679",206408,"Nadia","Podoroska","R",19970210,"ARG",170
"44744",206417,"Leolia","Jeanjean","R",19950814,"FRA",NA
"44752",206420,"Ekaterina","Alexandrova","R",19941115,"RUS",175
"44945",206424,"Katharina","Lehnert","R",19940218,"GER",NA
"44952",206430,"Carolina","Alves","U",19960423,"BRA",NA
"44960",206606,"Claudia","Herbas","U",19800304,"BOL",NA
"44961",206900,"Daysi","Espinal","U",19820525,"DOM",NA
"44962",206908,"Diana","Espinal","U",19831008,"DOM",NA
"44965",206924,"Ana Maria","Zuleta","U",19830615,"ECU",NA
"44967",207291,"Iris","Staub","U",19800926,"ISL",NA
"44968",207947,"Yamile","Fors Guerra","U",19770511,"CUB",NA
"44975",207956,"Yanet","Nunez Mojarena","U",19810702,"CUB",NA
"44979",208067,"Assia","Halo","U",19840214,"ALG",NA
"44982",208093,"Chandra","Capozzi","R",19870327,"DOM",NA
"44987",208260,"Dijana","Stojic","R",19880716,"BIH",NA
"44996",208287,"Nihal","Tarek Saleh","R",19870802,"EGY",NA
"45004",208297,"Natalia","Baez","U",19870424,"DOM",NA
"45006",208531,"Kirsten Andrea","Weedon","U",19890218,"GUA",NA
"45025",208549,"Aliaa","Fakhry","R",19880109,"EGY",NA
"45028",208603,"Amira","Benaissa","U",19891219,"ALG",NA
"45029",208686,"Sanja","Racic","R",19880330,"BIH",NA
"45030",208797,"Denise","Dy","R",19890516,"PHI",NA
"45035",208800,"Vanja","Radunovic","U",19890605,"MNE",NA
"45036",208810,"Michelle","Pang","U",19880510,"PHI",NA
"45038",208979,"Idunn","Hertzberg","R",19880215,"NOR",NA
"45039",208982,"Sevil","Aliyeva","R",19910323,"AZE",NA
"45040",208983,"Larikah","Russell","R",19850227,"BAH",NA
"45046",209026,"Selma","Babic","U",19880721,"BIH",NA
"45048",209033,"Paulina","Schippers","U",19910402,"GUA",165
"45051",209116,"Marcela","Rivero","R",19900115,"BOL",NA
"45052",209117,"Lorena","Aviles","U",19910120,"ECU",NA
"45055",209118,"Claudia","Hidalgo","U",19900602,"ECU",NA
"45057",209119,"Claudine","Paulson","U",19900310,"ECU",NA
"45058",209154,"Nantenaina","Ramalalaharivololona","L",19870710,"MAD",NA
"45060",209174,"Adriana","Pereira","R",19900515,"PAR",176
"45065",209191,"Yenisleydis","Calana Rodriguez","U",19850429,"CUB",NA
"45066",209192,"Misleydis","Diaz Gonzalez","U",19880823,"CUB",NA
"45070",209205,"Emma","Hayman","R",19880224,"NZL",NA
"45073",209331,"Julia","Helbet","R",19880531,"MDA",NA
"45078",209433,"Madina","Rakhim","R",19850509,"KAZ",175
"45079",209507,"Trina","Slapeka","R",19880520,"LAT",NA
"45081",209534,"Isaura","Enrique Aguilar","R",19920326,"PAR",NA
"45082",209569,"Sara","Meghoufel","R",19880312,"ALG",NA
"45083",209573,"Fatima Zorah","Bouabdallah","R",19900427,"ALG",NA
"45084",209580,"Abigail","Guthrie","R",19900622,"NZL",170
"45086",209585,"Stefana","Lakicevic","U",19901109,"MNE",NA
"45088",209712,"Elaine","Genovese","R",19910111,"MLT",NA
"45096",209753,"Ecaterina","Vasenina","U",19920626,"MDA",NA
"45100",209776,"Marina","Novak","R",19910530,"LIE",NA
"45110",209794,"Leticia","Demichelli","U",19890530,"URU",NA
"45111",209805,"Maria Eugenia","Torres","U",19890929,"URU",NA
"45112",209807,"Maria Jose","Arechavaleta","R",19900709,"URU",NA
