"","player_id","name_first","name_last","hand","dob","ioc","height"
"220",100220,"Jiri","Hrebec","R",19500919,"CZE",NA
"221",100221,"Carlos","Kirmayr","R",19500923,"BRA",173
"222",100222,"Mike","Powers","R",19500924,"USA",NA
"223",100223,"Jeff","Simpson","R",19501029,"NZL",NA
"224",100224,"Peter","Campbell","R",19501110,"AUS",NA
"225",100225,"Peter","Doerner","R",19501117,"AUS",NA
"226",100226,"Mike","Machette","R",19510127,"USA",NA
"227",100227,"Alvin","Gardiner","R",19510211,"AUS",NA
"228",100228,"Kjell","Johansson","R",19510212,"SWE",NA
"229",100229,"Dick","Stockton","R",19510218,"USA",188
"230",100230,"Welry","Fritz","R",19510219,"CAN",NA
"231",100231,"Erik","Van Dillen","R",19510221,"USA",183
"232",100232,"Eddie","Dibbs","R",19510223,"USA",170
"233",100233,"Ricardo","Cano","R",19510226,"ARG",170
"234",100234,"Allan","McDonald","R",19510301,"AUS",NA
"235",100235,"Antonio","Munoz","R",19510301,"ESP",NA
"236",100236,"John","James","R",19510307,"AUS",183
"237",100237,"Bill","Freer","R",19510309,"RSA",NA
"238",100238,"Rick","Fisher","R",19510329,"USA",NA
"239",100239,"Hans","Engert","R",19510422,"GER",NA
"240",100240,"Joao","Soares","R",19510425,"BRA",185
"241",100241,"Joel","Bailey","R",19510425,"USA",NA
"242",100242,"Mike","Collins","R",19510501,"GBR",NA
"243",100243,"Steve","Krulevitz","R",19510530,"USA",175
"244",100244,"John","Alexander","R",19510704,"AUS",190
"245",100245,"Jeff","Austin","R",19510705,"USA",NA
"246",100246,"Frank","Puncec","R",19510709,"RSA",NA
"247",100247,"Rolf","Thung","L",19510727,"NED",190
"248",100248,"Max","Hurlimann","R",19510730,"SUI",NA
"249",100249,"Paolo","Bertolucci","R",19510803,"ITA",175
"250",100250,"Woody","Blocher","R",19510824,"USA",173
"251",100251,"Grover Raz","Reid","R",19510827,"USA",NA
"252",100252,"Tim","Gullikson","R",19510908,"USA",180
"253",100253,"Tom","Gullikson","L",19510908,"USA",180
"254",100254,"George","Glowa","R",19511001,"USA",188
"255",100255,"Roscoe","Tanner","L",19511015,"USA",183
"256",100256,"Luis","Baraldi","R",19511021,"MEX",NA
"257",100257,"Ross","Case","R",19511101,"AUS",NA
"258",100258,"Jorge","Andrew","R",19511102,"VEN",NA
"259",100259,"Peter","Feigl","R",19511130,"AUT",183
"260",100260,"Gary","Groslimond","R",19520103,"USA",NA
"261",100261,"Brian","Gottfried","R",19520127,"USA",183
"262",100262,"Rolf","Norberg","R",19520131,"SWE",NA
"263",100263,"John","Andrews","R",19520205,"USA",NA
"264",100264,"Lajos","Levai","R",19520207,"YUG",NA
"265",100265,"Cliff","Letcher","R",19520209,"AUS",NA
"266",100266,"John","Feaver","R",19520216,"GBR",190
"267",100267,"Rayno","Seegers","R",19520229,"RSA",NA
