tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2002-301,Auckland,Hard,32,A,20020107,289,101532,102247,,,101490,102585,,,6-4 6-3,3,R16,Francisco Clavet,L,183,ESP,33.20465435,Andrea Gaudenzi,R,183,ITA,28.44079398,Daniel Orsanic,L,183,ARG,33.5742642,Sebastian Prieto,R,180,ARG,26.63928816,635,45,240,210,44,1219,73,859,,,,,,,,,,,,,,,,,,,
2002-301,Auckland,Hard,32,A,20020107,288,102023,102562,,,102187,101937,,,6-2 1-6 7-6,3,R16,Petr Luxa,R,190,CZE,29.84804928,Jiri Novak,R,190,CZE,26.7980835,John Laffnie De Jager,R,193,RSA,28.81040383,Robbie Koenig,R,173,RSA,30.51060917,65,931,8,3205,50,1105,47,1150,,,,,,,,,,,,,,,,,,,
2002-301,Auckland,Hard,32,A,20020107,287,103066,103483,,WC,102388,101983,,,7-6 6-4,3,R16,Mark Nielsen,R,185,NZL,24.24914442,James Shortall,R,,NZL,22.03696099,Simon Aspelin,R,185,SWE,27.6605065,Andrew Kratzmann,R,193,AUS,30.17932923,303,154,497,71,51,1095,45,1177,,,,,,,,,,,,,,,,,,,
2002-301,Auckland,Hard,32,A,20020107,286,101249,102529,,,111309,104036,,WC,7-6 4-6 6-3,3,R16,Andrei Olhovskiy,R,185,RUS,35.73169062,Thomas Shimada,R,178,JPN,26.90759754,Jacob Olsen,R,,NZL,18.9705681,Simon Rea,L,,NZL,19.47433265,63,957,43,1240,1446,2,1536,1,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,300,102664,101866,1,,103185,102422,2,,7-5 6-4,3,F,Petr Pala,R,193,CZE,26.63107461,David Rikl,L,178,CZE,31.22518823,Mike Bryan,R,190,USA,24.05749487,Michael Hill,R,188,AUS,27.88774812,23,2095,9,2900,14,2595,24,2015,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,299,102664,101866,1,,102388,101983,3,,6-4 6-4,3,SF,Petr Pala,R,193,CZE,26.63107461,David Rikl,L,178,CZE,31.22518823,Simon Aspelin,R,185,SWE,28.02464066,Andrew Kratzmann,R,193,AUS,30.54346338,23,2095,9,2900,48,1180,42,1315,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,298,103185,102422,2,,101937,102529,,,6-4 7-5,3,SF,Mike Bryan,R,190,USA,24.05749487,Michael Hill,R,188,AUS,27.88774812,Robbie Koenig,R,173,RSA,30.87474333,Thomas Shimada,R,178,JPN,27.27173169,14,2595,24,2015,43,1290,49,1110,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,297,102664,101866,1,,103294,103694,,AL,5-7 7-5 10-7,3,QF,Petr Pala,R,193,CZE,26.63107461,David Rikl,L,178,CZE,31.22518823,Christophe Rochus,R,170,BEL,23.42778919,Olivier Rochus,R,168,BEL,21.33333333,23,2095,9,2900,1135,10,996,16,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,296,103185,102422,2,,102247,102839,,S,6-3 7-5,3,QF,Mike Bryan,R,190,USA,24.05749487,Michael Hill,R,188,AUS,27.88774812,Andrea Gaudenzi,R,183,ITA,28.80492813,Nicolas Lapentti,R,188,ECU,25.76591376,14,2595,24,2015,235,210,85,775,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,295,102388,101983,3,,101904,102411,,,6-4 7-5,3,QF,Simon Aspelin,R,185,SWE,28.02464066,Andrew Kratzmann,R,193,AUS,30.54346338,Chris Haggard,L,178,RSA,31.06091718,Myles Wakefield,R,196,RSA,27.93429158,48,1180,42,1315,50,1104,65,964,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,294,101937,102529,,,101682,101249,4,,4-6 7-6 10-8,3,QF,Robbie Koenig,R,173,RSA,30.87474333,Thomas Shimada,R,178,JPN,27.27173169,David Adams,R,188,RSA,32.36960986,Andrei Olhovskiy,R,185,RUS,36.09582478,43,1290,49,1110,36,1480,56,1031,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,293,102664,101866,1,,101565,102187,,,6-3 6-4,3,R16,Petr Pala,R,193,CZE,26.63107461,David Rikl,L,178,CZE,31.22518823,Marius Barnard,R,188,RSA,33.32785763,John Laffnie De Jager,R,193,RSA,29.17453799,23,2095,9,2900,55,1035,63,970,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,292,103185,102422,2,,103594,103733,,WC,6-1 6-2,3,R16,Mike Bryan,R,190,USA,24.05749487,Michael Hill,R,188,AUS,27.88774812,Oliver Marach,R,185,AUT,21.84257358,Luben Pampoulov,R,,AUT,21.18275154,14,2595,24,2015,211,237,498,72,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,291,102388,101983,3,,102998,101543,,,6-2 6-3,3,R16,Simon Aspelin,R,185,SWE,28.02464066,Andrew Kratzmann,R,193,AUS,30.54346338,Jan Michael Gambill,R,190,USA,24.96098563,Jeff Tarango,L,180,USA,33.49486653,48,1180,42,1315,44,1275,20,2360,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,290,101682,101249,4,,102382,103781,,WC,6-3 6-0,3,R16,David Adams,R,188,RSA,32.36960986,Andrei Olhovskiy,R,185,RUS,36.09582478,Julian Knowle,L,188,AUT,28.05749487,Jurgen Melzer,L,183,AUT,20.99383984,36,1480,56,1031,62,973,291,163,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,289,102247,102839,,S,103182,102905,,WC,4-6 6-3 10-3,3,R16,Andrea Gaudenzi,R,183,ITA,28.80492813,Nicolas Lapentti,R,188,ECU,25.76591376,Markus Hipfl,R,178,AUT,24.06570842,Stefan Koubek,L,175,AUT,25.37713895,235,210,85,775,1012,15,577,55,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,288,101904,102411,,,101841,102092,,,7-5 6-1,3,R16,Chris Haggard,L,178,RSA,31.06091718,Myles Wakefield,R,196,RSA,27.93429158,Aleksandar Kitinov,R,190,MKD,31.34839151,Tom Vanhoudt,R,183,BEL,29.80971937,50,1104,65,964,58,1016,54,1040,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,287,101937,102529,,,102904,102023,,,4-6 6-4 10-5,3,R16,Robbie Koenig,R,173,RSA,30.87474333,Thomas Shimada,R,178,JPN,27.27173169,Leos Friedl,R,183,CZE,25.3798768,Petr Luxa,R,190,CZE,30.21218344,43,1290,49,1110,57,1020,61,986,,,,,,,,,,,,,,,,,,,
2002-306,St. Poelten,Clay,32,A,20020520,286,103294,103694,,AL,102057,103115,,,1-6 7-6 10-8,3,R16,Christophe Rochus,R,170,BEL,23.42778919,Olivier Rochus,R,168,BEL,21.33333333,Devin Bowen,R,183,USA,30.00410678,Tomas Cibulec,R,180,CZE,24.34223135,1135,10,996,16,66,963,39,1385,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,300,102023,103285,,,102664,101779,2,,6-0 6-7 11-9,3,F,Petr Luxa,R,190,CZE,30.15468857,Radek Stepanek,R,185,CZE,23.41957563,Petr Pala,R,193,CZE,26.57357974,Pavel Vizner,R,183,CZE,31.78918549,60,991,39,1421,20,2375,22,2275,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,299,102664,101779,2,,103017,102318,,WC,6-4 4-6 10-3,3,SF,Petr Pala,R,193,CZE,26.57357974,Pavel Vizner,R,183,CZE,31.78918549,Nicolas Kiefer,R,183,GER,24.81587953,Andrei Pavel,R,183,ROU,28.25188227,20,2375,22,2275,179,295,252,200,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,298,102023,103285,,,101885,103080,,,6-2 6-4,3,SF,Petr Luxa,R,190,CZE,30.15468857,Radek Stepanek,R,185,CZE,23.41957563,Wayne Arthurs,L,190,AUS,31.1156742,Paul Hanley,R,183,AUS,24.45995893,60,991,39,1421,66,930,56,1021,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,297,102023,103285,,,102215,101776,1,,7-6 6-7 10-8,3,QF,Petr Luxa,R,190,CZE,30.15468857,Radek Stepanek,R,185,CZE,23.41957563,Joshua Eagle,R,183,AUS,28.96919918,Sandon Stolle,R,193,AUS,31.79466119,60,991,39,1421,33,1560,7,3195,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,296,102664,101779,2,,101817,101366,,,7-5 3-6 13-11,3,QF,Petr Pala,R,193,CZE,26.57357974,Pavel Vizner,R,183,CZE,31.78918549,Andrew Florent,R,188,AUS,31.51266256,David Macpherson,L,175,AUS,34.82272416,20,2375,22,2275,55,1025,68,920,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,295,101885,103080,,,103115,101327,,,6-3 6-4,3,QF,Wayne Arthurs,L,190,AUS,31.1156742,Paul Hanley,R,183,AUS,24.45995893,Tomas Cibulec,R,180,CZE,24.28473648,Cyril Suk,R,180,CZE,35.24709103,66,930,56,1021,49,1110,26,1810,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,294,103017,102318,,WC,101490,101675,,,4-6 6-0 10-7,3,QF,Nicolas Kiefer,R,183,GER,24.81587953,Andrei Pavel,R,183,ROU,28.25188227,Daniel Orsanic,L,183,ARG,33.88090349,Martin Rodriguez,R,178,ARG,32.3613963,179,295,252,200,64,958,59,1000,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,293,102215,101776,1,,102839,102882,,S,3-6 6-4 10-5,3,R16,Joshua Eagle,R,183,AUS,28.96919918,Sandon Stolle,R,193,AUS,31.79466119,Nicolas Lapentti,R,188,ECU,25.70841889,Mark Philippoussis,R,196,AUS,25.47296372,33,1560,7,3195,83,775,464,80,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,292,102664,101779,2,,103163,103018,,S,7-5 7-6,3,R16,Petr Pala,R,193,CZE,26.57357974,Pavel Vizner,R,183,CZE,31.78918549,Tommy Haas,R,188,GER,24.07118412,Max Mirnyi,R,196,BLR,24.81314168,20,2375,22,2275,152,360,5,3380,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,291,103115,101327,,,102184,101543,3,,6-3 6-7 10-6,3,R16,Tomas Cibulec,R,180,CZE,24.28473648,Cyril Suk,R,180,CZE,35.24709103,David Prinosil,R,185,GER,29.13894593,Jeff Tarango,L,180,USA,33.43737166,49,1110,26,1810,29,1750,21,2375,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,290,103017,102318,,WC,103428,103900,,4 AL,6-3 3-6 10-4,3,R16,Nicolas Kiefer,R,183,GER,24.81587953,Andrei Pavel,R,183,ROU,28.25188227,Juan Ignacio Chela,R,190,ARG,22.66392882,David Nalbandian,R,180,ARG,20.32306639,179,295,252,200,799,29,203,251,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,289,101885,103080,,,102694,102533,,WC,4-6 7-5 10-7,3,R16,Wayne Arthurs,L,190,AUS,31.1156742,Paul Hanley,R,183,AUS,24.45995893,Lars Burgsmuller,R,183,GER,26.39561944,Jens Knippschild,R,190,GER,27.20054757,66,930,56,1021,315,146,126,476,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,288,101817,101366,,,101647,101937,,,3-6 6-4 10-4,3,R16,Andrew Florent,R,188,AUS,31.51266256,David Macpherson,L,175,AUS,34.82272416,Byron Black,R,175,ZIM,32.56125941,Robbie Koenig,R,173,RSA,30.81724846,55,1025,68,920,72,885,43,1290,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,287,102023,103285,,,102904,102529,,,7-5 6-3,3,R16,Petr Luxa,R,190,CZE,30.15468857,Radek Stepanek,R,185,CZE,23.41957563,Leos Friedl,R,183,CZE,25.32238193,Thomas Shimada,R,178,JPN,27.21423682,60,991,39,1421,57,1020,47,1145,,,,,,,,,,,,,,,,,,,
2002-308,Munich,Clay,32,A,20020429,286,101490,101675,,,102783,104022,,WC,3-6 6-3 10-7,3,R16,Daniel Orsanic,L,183,ARG,33.88090349,Martin Rodriguez,R,178,ARG,32.3613963,Rainer Schuettler,R,180,GER,26.00958248,Mikhail Youzhny,R,183,RUS,19.84394251,64,958,59,1000,115,540,183,285,,,,,,,,,,,,,,,,,,,
2002-311,Queen's Club,Grass,56,A,20020610,300,102286,102061,4,,102405,103018,3,,7-5 6-3,3,F,Wayne Black,R,170,ZIM,28.56947296,Kevin Ullyett,R,178,ZIM,30.04791239,Mahesh Bhupathi,R,185,IND,28.00821355,Max Mirnyi,R,196,BLR,24.92813142,9,2935,7,3105,6,3240,5,3680,,,,,,,,,,,,,,,,,,,
2002-311,Queen's Club,Grass,56,A,20020610,299,102286,102061,4,,101515,101932,1,,7-5 6-7 7-6,3,SF,Wayne Black,R,170,ZIM,28.56947296,Kevin Ullyett,R,178,ZIM,30.04791239,Donald Johnson,L,190,USA,33.74948665,Jared Palmer,R,190,USA,30.94045175,9,2935,7,3105,1,4485,1,4485,,,,,,,,,,,,,,,,,,,
