tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2004-311,Queen's Club,Grass,56,A,20040607,283,103898,103917,,,103754,103730,,WC,7-5 7-5,3,R32,Julien Benneteau,R,185,FRA,22.46406571,Nicolas Mahut,R,190,FRA,22.37645448,Mark Hilton,L,170,GBR,23.1321013,Jonathan Marray,R,,GBR,23.24435318,71,800,65,881,267,176,210,229,,,,,,,,,,,,,,,,,,,
2004-311,Queen's Club,Grass,56,A,20040607,282,102979,101904,,,102795,103387,,,7-5 6-4,3,R32,Jeff Coetzee,R,173,RSA,27.11841205,Chris Haggard,L,178,RSA,33.11156742,Scott Humphries,R,185,USA,28.03285421,Paradorn Srichaphan,R,185,THA,24.98288843,69,822,31,1415,75,774,127,410,,,,,,,,,,,,,,,,,,,
2004-311,Queen's Club,Grass,56,A,20040607,281,103573,103325,,AL,102998,102422,,,6-3 6-4,3,R32,Rik De Voest,R,180,RSA,24.0054757,Wesley Moodie,R,196,RSA,25.31143053,Jan Michael Gambill,R,190,USA,27.01163587,Michael Hill,R,188,AUS,29.93839836,96,550,146,337,115,470,1389,5,,,,,,,,,,,,,,,,,,,
2004-311,Queen's Club,Grass,56,A,20040607,280,103206,104755,,,102426,102881,,,6-1 6-0,3,R32,Sebastien Grosjean,R,175,FRA,26.02600958,Richard Gasquet,R,185,FRA,17.97125257,Juan Ignacio Carrasco,L,185,ESP,29.9137577,David Skoch,R,183,CZE,27.58384668,64,885,613,52,88,616,74,787,,,,,,,,,,,,,,,,,,,
2004-311,Queen's Club,Grass,56,A,20040607,279,103459,102092,,,103285,102411,,,6-3 6-4,3,R32,Jordan Kerr,R,180,AUS,24.61601643,Tom Vanhoudt,R,183,BEL,31.86036961,Radek Stepanek,R,185,CZE,25.52772074,Myles Wakefield,R,196,RSA,29.98494182,53,983,57,943,60,905,109,498,,,,,,,,,,,,,,,,,,,
2004-311,Queen's Club,Grass,56,A,20040607,278,101097,102053,,,103536,103559,,WC,7-6 6-3,3,R32,Rick Leach,L,188,USA,39.44147844,Brian Macphie,L,180,USA,32.07392197,Daniel Kiernan,U,,GBR,24.19712526,David Sherwood,R,193,GBR,24.08761123,47,1043,49,1008,188,253,192,249,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,300,102233,101866,1,,101820,104527,,WC,6-4 6-2,3,F,Leander Paes,R,178,IND,31.04996578,David Rikl,L,178,CZE,33.35249829,Marc Rosset,R,201,SUI,33.65913758,Stanislas Wawrinka,R,183,SUI,19.27173169,30,1440,31,1430,869,24,528,70,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,299,102233,101866,1,,101932,101779,3,,6-4 6-4,3,SF,Leander Paes,R,178,IND,31.04996578,David Rikl,L,178,CZE,33.35249829,Jared Palmer,R,190,USA,33.01026694,Pavel Vizner,R,183,CZE,33.97399042,30,1440,31,1430,26,1550,23,1625,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,298,101820,104527,,WC,102318,102092,,,6-4 6-7 6-4,3,SF,Marc Rosset,R,201,SUI,33.65913758,Stanislas Wawrinka,R,183,SUI,19.27173169,Andrei Pavel,R,183,ROU,30.4366872,Tom Vanhoudt,R,183,BEL,31.93702943,869,24,528,70,130,399,68,892,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,297,102233,101866,1,,102562,103285,,,7-5 6-1,3,QF,Leander Paes,R,178,IND,31.04996578,David Rikl,L,178,CZE,33.35249829,Jiri Novak,R,190,CZE,29.28952772,Radek Stepanek,R,185,CZE,25.60438056,30,1440,31,1430,41,1190,61,930,,,,,,,,,,,,,,,,,,,
