"player_id","name_first","name_last","hand","dob","ioc","height","Rating","Deviation","Volatility"
104868,"James","Ward","R",19870209,"GBR",190,1405.00669913266,166.070163916309,0.0599830532361169
104869,"Sergei","Bubka","R",19870210,"UKR",188,1631.99494652654,109.460491274193,0.0599751755687896
104871,"Jeremy","Chardy","R",19870212,"FRA",188,1739.58011146137,111.681925487743,0.0598198879088749
104873,"Aleksandr","Nedovyesov","R",19870215,"KAZ",188,1477.79350394249,133.767938541418,0.060002425677256
104875,"Denes","Lukacs","R",19870225,"HUN",180,1281.09245703359,215.234174918649,0.0600086804698931
104882,"Blaz","Kavcic","R",19870305,"SLO",188,1511.91166451394,143.898918695299,0.0599602664546949
104887,"Piero","Luisi","R",19870313,"VEN",NA,1388.11753498272,184.405586561271,0.0600012259280987
104890,"Andreas","Haider Maurer","R",19870322,"AUT",190,1502.48077047308,102.49845924068,0.0599804000725964
104895,"Abdullah","Maqdas","R",19870331,"KUW",NA,1321.23443484453,183.632077774128,0.0600123158123869
104896,"Bruno","Agostinelli","R",19870401,"CAN",NA,1453.54493480796,190.897479947213,0.0599978277348864
104897,"Matthias","Bachinger","R",19870402,"GER",188,1733.84413491323,125.876712382743,0.0599948708231828
104898,"Robin","Haase","R",19870406,"NED",191,1660.06691880971,144.708119359885,0.0598778857509625
104901,"Vladimir","Ivanov","R",19870410,"EST",NA,1450.1085974624,211.845406806132,0.0600008978699195
104905,"Nicolas","Barrientos","R",19870424,"COL",175,1301.268090795,242.919295794069,0.0599977973060374
104907,"Jose Rubin","Statham","R",19870425,"NZL",180,1352.97292385323,191.507022178432,0.0599944063292909
104908,"Mikal Oliver","Statham","R",19870425,"NZL",NA,1382.32099641329,244.413309262901,0.060000658078311
104909,"Sunu Wahyu","Trijati","R",19870426,"INA",NA,1340.26109801936,211.991920363332,0.0600077988084575
104910,"Tihomir","Grozdanov","U",19870429,"BUL",NA,1812.64491766397,233.257146157301,0.0600014677026129
104914,"Ervin","Eleskovic","R",19870508,"SWE",NA,1519.22208663291,204.271023193658,0.0599979159750594
104918,"Andy","Murray","R",19870515,"GBR",191,1730.98616164075,70.7254814164576,0.0599803904416823
104919,"Leonardo","Mayer","R",19870515,"ARG",188,1597.86625509977,94.0734323740258,0.059920333764322
104920,"Denys","Molchanov","R",19870516,"UKR",188,1456.07159495253,214.133156405455,0.0600018099253041
104925,"Novak","Djokovic","R",19870522,"SRB",188,2196.90986668041,74.4044148389515,0.0601635843460721
104926,"Fabio","Fognini","R",19870524,"ITA",178,1727.75703429823,75.3067853285759,0.0600019242022656
104928,"Sun Yong","Kim Jr","R",19870526,"KOR",NA,1676.00532826379,225.490652913718,0.0600050288540515
104932,"Kenny","De Schepper","L",19870529,"FRA",203,1604.73532792002,121.778590348273,0.0600153382960866
104934,"Thomas","Kromann","L",19870601,"DEN",NA,1385.69273275955,202.425564055117,0.0599973151125627
104942,"Roman","Recarte","U",19870607,"VEN",NA,1410.10168858944,178.431606149595,0.0599973276710765
104945,"James","Mcgee","R",19870610,"IRL",183,1374.77170848474,160.707920857005,0.0600064377170212
104947,"Marsel","Ilhan","R",19870611,"TUR",191,1521.69385616174,163.954722380699,0.0599496035514085
104948,"Petar","Jelenic","R",19870613,"CRO",NA,1598.57064942317,223.022219228298,0.0599982243881751
104949,"Weerapat","Doakmaiklee","R",19870613,"THA",NA,1168.44073558809,205.701926278224,0.059995096785336
104952,"Martin","Pedersen","R",19870615,"DEN",NA,1478.24173471975,135.333166053851,0.0599838985638242
104958,"Carsten","Ball","L",19870620,"AUS",198,1665.00353336685,103.430656267473,0.0600205603912605
104960,"Miguel Angel","Reyes Varela","R",19870621,"MEX",175,1593.59939073238,150.825349358353,0.0599966372984429
104963,"Yannick","Mertens","R",19870625,"BEL",185,1487.96274080373,218.177794269119,0.0599969398795941
104965,"Pavol","Cervenak","R",19870701,"SVK",191,1760.7766191906,134.85975313032,0.0599984007070038
104967,"Alexander","Sadecky","L",19870706,"SUI",193,1459.54024040203,226.847587989537,0.0599986523357451
104970,"Matteo","Viola","R",19870707,"ITA",188,1511.74237891603,184.046995276948,0.0600025350336528
104976,"Ryan","Sweeting","R",19870714,"USA",196,1745.75679531678,100.486018944738,0.0600134099165139
104978,"Daniel","Brands","R",19870717,"GER",196,1660.936973802,130.735490087645,0.0600082392871476
104979,"Andrey","Golubev","R",19870722,"KAZ",180,1617.48262375115,91.3131443204888,0.0601037102540148
104986,"Vishnu","Vardhan","R",19870727,"IND",188,1518.03857625869,227.629896291453,0.060002590488431
104992,"Syrym","Abdukhalikov","R",19870807,"KAZ",NA,1590.61389405026,176.104229052405,0.0599972163928466
104996,"Alexander","Blom","R",19870817,"AHO",NA,1418.87216003598,147.743661085881,0.0599989717554345
104997,"Igor","Sijsling","R",19870818,"NED",191,1569.08841228313,88.4805564963003,0.0599708776864316
104999,"Mischa","Zverev","L",19870822,"GER",190,1608.23798687382,105.25102537121,0.0600731655396896
105001,"Mao Xin","Gong","R",19870824,"CHN",178,1419.5303610783,221.065139335854,0.0599962793674569
105002,"Timothy","Neilly","R",19870824,"BAH",NA,1220.12710974839,185.03651943668,0.0599960651037113
105004,"Dimitar","Kutrovsky","R",19870827,"BUL",175,1577.33036920443,170.837753623576,0.0599921224342621
105009,"Elbert","Sie","R",19870906,"INA",NA,1282.99966426178,188.688501410575,0.0599900989560738
105011,"Illya","Marchenko","R",19870908,"UKR",185,1577.65811685439,140.457092675202,0.0599567393577716
105012,"Alexander","Bury","R",19870914,"BLR",203,1689.42072958978,237.753130862668,0.059998951909579
105015,"Franko","Skugor","R",19870920,"CRO",196,1548.78443274624,127.341575965481,0.0600087808849513
105023,"Sam","Querrey","R",19871007,"USA",198,1669.15881466559,83.8259617566921,0.0600603772276304
105028,"Jesse","Levine","L",19871015,"CAN",175,1666.51061447618,84.4402097257294,0.0599490450378291
105030,"Michael","Venus","R",19871016,"NZL",191,1463.96913484385,169.312342787741,0.0599888858923728
105031,"Saketh","Myneni","R",19871019,"IND",193,1591.55392651887,170.032588551002,0.0599969138268925
105032,"Sam","Groth","R",19871019,"AUS",193,1664.02272746454,92.5985876593844,0.0599730474231453
105036,"Hyun Joon","Kim","L",19871027,"KOR",NA,1583.30005362822,212.866751755565,0.0599980341915674
105041,"Lukas","Lacko","R",19871103,"SVK",185,1675.54099731221,121.66955883546,0.0599515352084384
105047,"Tim","Puetz","R",19871119,"GER",185,1643.067891738,213.548993722649,0.0600002740071062
105051,"Matthew","Ebden","R",19871126,"AUS",188,1651.95658403353,168.594472733413,0.0599615006309559
105052,"Chris","Eaton","R",19871127,"GBR",188,1688.99800443994,186.233439194753,0.0599961080292251
105053,"Santiago","Giraldo","R",19871127,"COL",188,1581.89122757729,117.725872460488,0.0597827630898489
105060,"Aldin","Setkic","R",19871221,"BIH",191,1466.75441230883,186.86064773718,0.0599969764594218
105062,"Mikhail","Kukushkin","R",19871226,"KAZ",183,1623.3406703026,113.336272386369,0.0600074487637518
105063,"Andrea","Arnaboldi","L",19871227,"ITA",180,1558.50778298797,162.337973023487,0.0599972182688877
105064,"Thomaz","Bellucci","L",19871230,"BRA",188,1554.23459577354,166.903644047915,0.060133304007645
105065,"Tim","Smyczek","R",19871230,"USA",175,1567.07056450747,100.304124282292,0.0599067222598682
105066,"Grzegorz","Panfil","L",19880101,"POL",183,1629.06794871211,202.980730061701,0.0599983037125617
105070,"Hans","Podlipnik Castillo","R",19880109,"CHI",183,1699.52893119317,221.746580892451,0.0599966793127196
105072,"Sanam","Singh","R",19880111,"IND",173,1494.55082672796,209.428478213418,0.0599964045667051
105074,"Ruben","Bemelmans","L",19880114,"BEL",183,1640.88662127809,127.023411875674,0.060003128565559
105077,"Albert","Ramos","L",19880117,"ESP",188,1607.41947866648,83.9170325379688,0.0599088512265524
105079,"Ivan","Sergeyev","R",19880120,"UKR",175,1868.17432303964,179.625183285556,0.0599946033993694
105080,"Miloslav","Mecir Jr","R",19880120,"SVK",190,1540.01908207161,192.112200748605,0.0599992604834335
105081,"Jean Michel","Durango","R",19880122,"ECU",NA,1566.8203749569,238.64322285849,0.0599985541953258
105085,"Artem","Smirnov","L",19880202,"UKR",188,1165.61226654628,198.358053115837,0.0600017504134476
105095,"Evgeny","Korolev","R",19880214,"KAZ",185,1617.06673970305,109.330079720486,0.0598710641281291
105098,"Alexandre","Sidorenko","R",19880218,"FRA",185,1609.31233518784,195.559696548777,0.0600066790681546
105099,"Antonio","Veic","R",19880218,"CRO",180,1506.15789316152,140.743471784556,0.0600045002712191
105111,"Ivan","Endara","R",19880304,"ECU",NA,1481.66063205501,172.532083498938,0.0600095482706571
105113,"Patrik","Rosenholm","R",19880305,"SWE",178,1642.68643835186,199.74182901469,0.0600009701285473
105122,"Karlis","Lejnieks","R",19880316,"LAT",NA,1403.87446347103,184.790032510561,0.060011913187156
105128,"Guillermo","Olaso","U",19880325,"ESP",175,1515.34390131495,187.352594328017,0.0600000549242627
105132,"Jurgen","Zopp","R",19880329,"EST",190,1625.85323029757,104.618220352478,0.0599823325580791
105137,"Pere","Riba","R",19880407,"ESP",183,1462.38848330794,121.365569039515,0.0599460933244516
105138,"Roberto","Bautista Agut","R",19880414,"ESP",183,1838.49608152353,64.5106021309352,0.059746555628502
105145,"Jaak","Poldma","R",19880516,"EST",NA,1429.47590865211,171.690165742261,0.0599968593146926
105147,"Tatsuma","Ito","R",19880518,"JPN",180,1543.37175942822,132.312359147402,0.0599262792761992
105148,"Hsin Han","Lee","R",19880519,"TPE",181,1361.63067342034,237.199419156475,0.0600007199218903
105149,"Reda","El Amrani","R",19880519,"MAR",185,1639.66514836788,157.841679432407,0.0600141328182143
105152,"Marcin","Gawron","U",19880525,"POL",NA,1540.59484510172,241.069010608812,0.0599982330244359
105154,"Joao","Souza","R",19880527,"BRA",193,1508.50137460955,110.840543638569,0.0599641970775109
105155,"Pedro","Sousa","R",19880527,"POR",180,1467.81583639233,137.726745445091,0.0599886910597648
105156,"Federico","Zeballos","R",19880530,"BOL",185,1167.74709098763,193.338630466399,0.0599944025315549
105161,"Yann","Marti","R",19880607,"SUI",173,1594.00411371312,203.451769454962,0.0599972315473509
105163,"Gleb","Sakharov","R",19880610,"FRA",185,1468.46851043818,201.98577291384,0.0599961885225016
105166,"Peter","Polansky","R",19880615,"CAN",180,1544.01403349773,119.173088179223,0.0599883343064549
105173,"Adrian","Mannarino","L",19880629,"FRA",180,1715.67306586265,65.3814743068901,0.0600945841582765
105177,"Aditya","Hari Sasongko","U",19880704,"INA",NA,1262.97408820263,177.196363178406,0.0599980117732228
105181,"Miljan","Zekic","R",19880712,"SRB",185,1640.47755218523,232.697239841376,0.0600049031051896
105182,"Antso","Rakotondramanga","R",19880717,"MAD",NA,1373.96135129063,178.163677780842,0.0599952502982413
105194,"Nick","Lindahl","R",19880731,"AUS",183,1442.13783804419,158.864481600687,0.0599899425369693
105201,"Marc","Abdulnour","R",19880811,"SYR",NA,1414.66443002433,165.013352575276,0.059991820117289
105208,"Ernests","Gulbis","R",19880830,"LAT",190,1627.70790189896,145.680082743239,0.0601871035550645
105216,"Yuichi","Sugita","R",19880918,"JPN",173,1622.56518979891,93.2117729326441,0.0599898014701083
105217,"Thiemo","De Bakker","R",19880919,"NED",193,1623.87903376901,132.616626300795,0.0599013296200914
105221,"Mauricio","Doria Medina","L",19880922,"BOL",NA,1210.24683679227,225.280027334181,0.0600018832573315
105223,"Juan Martin","del Potro","R",19880923,"ARG",198,1947.48872839911,141.610768466352,0.0600197138869026
105226,"Attila","Balazs","R",19880927,"HUN",180,1603.63662317302,140.600892041267,0.0599724181830842
105227,"Marin","Cilic","R",19880928,"CRO",198,1765.31509272697,84.7970413422101,0.059884917730498
105229,"Philip","Bester","R",19881006,"CAN",188,1319.36040590802,250.943117112438,0.0599904279100693
105238,"Alexandr","Dolgopolov","R",19881107,"UKR",180,1847.55564943098,79.976129281524,0.0601331850280733
105239,"Daniel","Glancy","U",19881113,"IRL",NA,1200.91830550957,177.126419644795,0.0600002631862554
105254,"Nikola","Mektic","R",19881224,"CRO",183,1522.41550415446,190.978904164822,0.0599912816752543
105255,"Bassam","Beidas","R",19881226,"LIB",NA,1867.32124030105,198.854184757525,0.0599990743173331
105259,"Andrei","Karatchenia","R",19890102,"BLR",NA,1576.88772551683,184.910794530908,0.0600183648992141
105269,"Marcelo","Demoliner","R",19890118,"BRA",191,1370.00305944881,262.38612578984,0.0599991479910956
105270,"Maxime","Teixeira","R",19890118,"FRA",188,1398.83750029575,218.094339660091,0.0599941858226155
105271,"Gonzalo","Escobar","L",19890120,"ECU",178,1628.80673322755,233.98434524036,0.0599973109549676
105273,"Mauricio","Echazu","R",19890102,"PER",174,1495.19689303543,151.276350106651,0.0599844968084391
105278,"Alexis","Klegou","U",19890125,"BEN",NA,1244.61523773462,253.546744857143,0.0600016265168936
105286,"Greg","Jones","R",19890131,"AUS",190,1522.32939344343,223.889879596269,0.0600044947761123
105292,"Alejandro","Gonzalez","R",19890207,"COL",190,1591.18750595471,176.19131771121,0.0600367007140108
105299,"Dzmitry","Zhyrmont","U",19890301,"BLR",NA,1408.06775923836,154.387439198305,0.0599918700203402
105300,"Sergio","Gutierrez Ferrol","R",19890305,"ESP",NA,1608.45562084892,197.448478822495,0.0600023290895316
105302,"Ante","Pavic","R",19890307,"CRO",196,1561.32631135571,160.872487017116,0.0600004243723126
105311,"Joao","Sousa","R",19890330,"POR",185,1599.64105387202,105.466757216305,0.0603057312255428
105318,"Thomas","Schoorel","L",19890408,"NED",203,1649.33925892927,182.930507647776,0.0600001382450124
105332,"Benoit","Paire","R",19890508,"FRA",196,1534.48178550312,109.589382646632,0.0600931852023977
105334,"Luis David","Martinez","R",19890512,"VEN",178,1508.23750922838,169.405715832726,0.0600076089080006
105339,"Yan","Bai","R",19890521,"CHN",185,1478.90148033238,187.73728586425,0.0599948249279068
105341,"Thomas","Fabbiano","R",19890526,"ITA",173,1560.79801463642,125.335038896663,0.060016058823629
105349,"Harri","Heliovaara","R",19890604,"FIN",188,1414.60942589441,149.903075230768,0.0599924894677136
105357,"John","Millman","R",19890614,"AUS",183,1735.36894646174,83.4396931884468,0.0598480142811727
105359,"Jason","Jung","R",19890615,"TPE",180,1574.40425603304,130.963394090645,0.0600284410164886
105367,"Daniel Alejandro","Lopez Cassaccia","R",19890703,"PAR",NA,1463.23350614869,160.60439955002,0.0600001514372028
105372,"Issam","Al Tawil","R",19890710,"SYR",NA,1299.11898719133,185.540037148136,0.0599975245838946
105373,"Martin","Klizan","L",19890711,"SVK",191,1668.09170652843,96.9653094893395,0.0601940451226036
105376,"Peter","Gojowczyk","R",19890715,"GER",188,1645.28003450589,77.8209082816356,0.0600000483287709
105379,"Aljaz","Bedene","R",19890718,"SLO",181,1667.52949154507,84.3743054421711,0.0598218448268775
105385,"Donald","Young","L",19890723,"USA",183,1636.62416686252,124.931034794544,0.0600168336078034
105386,"Janez","Semrajc","U",19890724,"SLO",NA,1753.09000411808,200.517894806305,0.0599979080511713
105394,"Ilija","Martinoski","R",19890803,"MKD",NA,1283.3688863662,196.016953940077,0.0599960089300409
105402,"Peerakiat","Siriluethaiwattana","L",19890816,"THA",NA,1399.92201770139,202.043693120468,0.0600010595091617
105404,"Michael","Mcclune","R",19890822,"USA",188,1686.57995112813,248.503897494823,0.0599990583337378
105406,"Roberto","Marcora","R",19890830,"ITA",193,1685.15031819962,159.182574483833,0.0599987451018905
105408,"Soren","Wedege","R",19890907,"DEN",NA,1514.19919732959,222.77430956363,0.0599986191071735
105413,"Andrej","Martin","R",19890920,"SVK",183,1617.50669485269,102.435766223918,0.0600147065311878
105428,"Marcus","Daniell","R",19891109,"NZL",188,1487.59949032476,249.141894273505,0.0599989681313624
105430,"Radu","Albot","R",19891111,"MDA",175,1659.37813023782,89.8010590418394,0.0599384836171658
105431,"Ariel","Behar","R",19891112,"URU",180,1273.59853986808,240.305635300194,0.0599993026879983
105432,"Prajnesh","Gunneswaran","L",19891112,"IND",188,1519.99834586067,141.904324083489,0.0599975661746586
105434,"Ruan","Roelofse","R",19891118,"RSA",188,1362.98892353042,205.510785450846,0.0599937324565917
105436,"Markus","Eriksson","R",19891129,"SWE",188,1650.69158614763,177.63983823985,0.0599924203511945
105438,"Inigo","Cervantes Huegun","R",19891130,"ESP",180,1602.65874066269,88.1954237098195,0.059978148543687
105441,"John Patrick","Smith","L",19890124,"AUS",188,1360.63585869591,159.369797771785,0.0600061847921079
105442,"Sebastien","Vidal","R",19891209,"GUA",NA,1356.61286615811,218.582018020478,0.0599994246379185
105449,"Steve","Johnson","R",19891224,"USA",188,1659.33521294567,106.2119823011,0.0599646612485926
105453,"Kei","Nishikori","R",19891229,"JPN",178,1830.92976631947,84.9881611161167,0.0598389133124632
105454,"Brydan","Klein","R",19891231,"AUS",183,1457.45896789941,154.767135544768,0.0599949495508891
105456,"Sergio","Galdos","R",19900102,"PER",180,1675.81298081533,224.694943801848,0.0599991241470131
105464,"Christopher","Rungkat","R",19900114,"INA",175,1744.4995109781,231.303704156463,0.0600175190033811
105467,"Jordi","Munoz Abreu","U",19900117,"VEN",NA,1169.50474368237,201.952430212447,0.0599975520548642
105471,"Cesar","Ramirez","R",19900125,"MEX",180,1418.88890834516,157.221972687757,0.0599957791875719
105472,"Nils","Langer","R",19900125,"GER",193,1515.59539519261,223.725079558227,0.0599972485411419
105477,"Marco","Trungelliti","R",19900131,"ARG",178,1658.36254563781,119.903662447685,0.0599839747580839
105487,"Facundo","Bagnis","L",19900227,"ARG",183,1674.56350572987,93.4232207840015,0.0599833381008534
105488,"Jose","Benitez","U",19900228,"PAR",NA,1581.95836806603,241.60326360655,0.0600000335693069
105490,"Jui Chen","Hung","R",19900301,"TPE",NA,1432.61570256651,159.942132717942,0.0599999052601265
105493,"Tomislav","Brkic","R",19900309,"BIH",185,1335.43754823718,180.332190202056,0.0599985858766139
105497,"Jose","Hernandez","R",19900313,"DOM",183,1479.14169750399,150.510628394441,0.059994823271752
105499,"Christopher","Diaz Figueroa","R",19900314,"GUA",NA,1484.40566744127,147.757965414966,0.0599956907916301
105502,"N Sriram","Balaji","R",19900318,"IND",180,1511.83789400213,222.493882330774,0.0599998614399162
105512,"Alexander","Sarkissian","R",19900403,"USA",191,1500.66510101389,203.794406469757,0.059995997416377
105526,"Jan Lennard","Struff","R",19900425,"GER",193,1883.56203036078,71.4526524568465,0.059896538436987
105539,"Evgeny","Donskoy","R",19900509,"RUS",185,1567.20580363602,101.721849642167,0.0599594394148127
105541,"Alex","Llompart","R",19900511,"PUR",NA,1438.38777380287,164.233294838965,0.0599947403244317
105542,"Bastian","Trinker","R",19900511,"AUT",191,1689.34787244286,240.363580370491,0.0600011164326445
105550,"Guido","Pella","L",19900517,"ARG",183,1667.72902158106,78.1398710635554,0.0599307597663729
105554,"Daniel","Evans","R",19900523,"GBR",175,1659.96954115622,73.8017167823088,0.0601039055323333
105558,"Guillaume","Rufin","R",19900526,"FRA",188,1698.57369284123,84.3072759752601,0.0599744929113238
105561,"Alessandro","Giannessi","L",19900530,"ITA",185,1530.56193662532,152.931127967237,0.0599671663382721
105566,"Shahin","Khaledan","R",19900607,"IRI",NA,1305.97548779871,187.08928806929,0.0599987938551067
105572,"Austin","Krajicek","L",19900616,"USA",188,1609.055684693,111.616800067855,0.060001643735165
105573,"Henri","Kontinen","R",19900619,"FIN",191,1670.60067718555,157.070156300012,0.0599981301940037
105575,"Ricardas","Berankis","R",19900621,"LTU",175,1733.23930714611,113.742515715122,0.0598813407990192
105577,"Vasek","Pospisil","R",19900623,"CAN",193,1722.78649504463,126.58261958897,0.0600016648380774
105578,"Cristian","Rodriguez","R",19900624,"COL",180,1662.31089499278,290.318961981936,0.0599996631637916
105579,"Kittipong","Wachiramanowong","R",19900625,"THA",183,1426.97346875498,151.769056157398,0.0600041154046142
105583,"Dusan","Lajovic","R",19900630,"SRB",183,1772.52833033986,75.2827058026211,0.0599748133647924
105585,"Ze","Zhang","R",19900704,"CHN",188,1528.94758757546,133.62025944446,0.0600178657045055
105586,"Alexandar","Lazov","L",19900709,"BUL",183,1075.11198680896,233.331777248629,0.0600037888136414
105587,"Tom","Kocevar Desman","R",19900710,"SLO",180,1468.45320733583,248.386538092961,0.0600020773472846
105589,"Gerald","Melzer","L",19900713,"AUT",188,1529.07252110448,154.910337258356,0.0600066366958819
105590,"Uladzimir","Ignatik","R",19900714,"BLR",183,1446.54424581996,149.663538628775,0.0599965320484181
105596,"Jan","Satral","R",19900724,"CZE",185,1438.46244857837,202.220727952553,0.0599962999709598
105613,"Norbert","Gombos","R",19900813,"SVK",193,1584.24796204585,140.286878721127,0.0600046603403688
105614,"Bradley","Klahn","L",19900820,"USA",183,1498.13117181431,155.010623098169,0.0599692701992391
105625,"Alvaro","Raposo De Oliveira","U",19900905,"PER",NA,1541.36190900859,318.092394313806,0.0599994456547364
105626,"Takanyi","Garanganga","R",19900906,"ZIM",NA,1336.16622611621,161.733043927092,0.0599983309564072
105630,"Tomislav","Ternar","U",19900916,"SLO",NA,1420.62384309663,216.866257223194,0.0599972326242467
105633,"Mohamed","Safwat","R",19900919,"EGY",180,1587.29616464298,142.350155170429,0.0599684736067401
105634,"Viktor","Galovic","R",19900919,"ITA",193,1563.76924765804,146.131999306277,0.0599961424211612
105641,"Blaz","Rola","L",19901005,"SLO",193,1578.41984514108,172.952833624225,0.0599794946522624
105643,"Federico","Delbonis","L",19901005,"ARG",193,1661.11502223544,90.6598237157219,0.0600537003595965
105649,"Cedrik Marcel","Stebe","L",19901009,"GER",183,1654.04388578191,111.705717864294,0.0599656064177593
105650,"Marcus","Willis","L",19901009,"GBR",191,1763.4368699602,258.679026745389,0.0600003852749873
105655,"Hiroki","Moriya","R",19901016,"JPN",168,1559.37040711506,190.771264493076,0.0599966432186631
105656,"Marcelo","Arevalo","R",19901017,"ESA",193,1795.99305281612,168.469255524018,0.0600108833371994
105657,"Marius","Copil","R",19901017,"ROU",191,1621.97870553123,149.741161029316,0.0600153504050365
105668,"Jerzy","Janowicz","R",19901113,"POL",203,1823.77451064249,156.107257776553,0.0600802510106319
105671,"Gastao","Elias","R",19901124,"POR",180,1556.57650367405,149.085486280227,0.0600420875032649
105676,"David","Goffin","R",19901207,"BEL",180,1829.83797350398,69.9173920905614,0.0599493667540291
105677,"Nikola","Cacic","R",19901207,"SRB",183,1708.13564245964,240.241543327047,0.0599993933948572
105678,"Axel","Michon","L",19901216,"FRA",176,1647.02541813777,240.080767295565,0.0599987810345382
105681,"Soong Jae","Cho","R",19901220,"KOR",NA,1662.31089499278,290.318961981936,0.0599996631637916
105683,"Milos","Raonic","R",19901227,"CAN",196,1865.94964632064,89.5249647927191,0.0598870885937145
105688,"Manuel","Sanchez","R",19910105,"MEX",183,1515.1743744868,180.668470108408,0.0600092075911547
105707,"Nicolaas","Scholtz","R",19910205,"RSA",NA,1532.73270748447,139.68269633306,0.0600017191223309
105714,"Hugo","Nys","R",19910216,"MON",185,1543.30279276581,248.634226897799,0.0600004603686108
105723,"Andrey","Kuznetsov","R",19910222,"RUS",183,1623.34311873491,159.061364818732,0.059919258251711
105731,"Steven","Diez","R",19910317,"CAN",175,1357.56011351635,186.395737955805,0.0600001172529644
105732,"Pierre Hugues","Herbert","R",19910318,"FRA",188,1712.29779684548,116.422142505352,0.0599540964741976
105733,"Rhyne","Williams","R",19910322,"USA",185,1577.08274596362,123.211154421014,0.0600100601340983
105738,"Tsung Hua","Yang","R",19910329,"TPE",178,1386.39570243161,182.084763437368,0.0600072484673629
105747,"Karim Mohamed","Maamoun","R",19910409,"EGY",175,1400.08462686138,191.75593906644,0.0600036924230413
105757,"Sandro","Ehrat","R",19910418,"SUI",180,1272.37372351728,216.773276480588,0.060009890592765
105773,"Bruno","Abdel Nour","U",19910511,"SYR",NA,1662.31089499278,290.318961981936,0.0599996631637916
105777,"Grigor","Dimitrov","R",19910516,"BUL",191,2007.25327062448,63.7462975980541,0.0599487172277545
105781,"Andrei","Vasilevski","R",19910528,"BLR",185,1249.23482906228,225.201349826921,0.0599951254336694
105790,"Yong Kyu","Lim","R",19910618,"KOR",185,1749.85314592302,159.294152692444,0.0599918503552198
105806,"Mirza","Basic","R",19910712,"BIH",188,1574.76764799571,144.198048497884,0.0599858072568289
105807,"Pablo","Carreno Busta","R",19910712,"ESP",188,1816.25186881147,84.2154591591975,0.0600707054871149
105812,"David","Agung Susanto","R",19910721,"INA",NA,1210.87124440533,198.80206999852,0.0599993554721196
105815,"Tennys","Sandgren","R",19910722,"USA",188,1595.96005822009,137.640243028944,0.0601234292281184
105819,"Guido","Andreozzi","R",19910805,"ARG",183,1582.25965712966,155.620667438487,0.0599854594564648
105820,"Juan Carlos","Saez","R",19910805,"CHI",NA,1718.41231340881,227.386308175481,0.0599982529480768
105826,"Alejandro","Gomez Gb42","R",19910814,"COL",188,1665.23589259159,233.461515646889,0.0599988527749895
105827,"Laurynas","Grigelis","R",19910814,"LTU",183,1430.65697078744,151.582894354406,0.0600078344603625
105830,"Hicham","Khaddari","R",19910819,"MAR",NA,1388.27612645707,193.290752857814,0.0600020623750663
105841,"Lorenzo","Giustino","R",19910910,"ITA",180,1354.68128922079,220.660750640504,0.060002714390286
105842,"Di","Wu","R",19910914,"CHN",175,1544.28942349663,135.435006629984,0.0600140887688661
105853,"Tigre","Hank","L",19910930,"MEX",188,1225.72881262016,181.380374952551,0.0599939484733176
105870,"Yannick","Hanfmann","R",19911113,"GER",193,1793.38909508244,67.3969235668833,0.0599629601628587
105872,"Christian","Lindell","R",19911120,"SWE",193,1570.22008004133,146.816566954886,0.0600053755256433
105874,"Albano","Olivetti","R",19911124,"FRA",203,1608.24055300755,158.754196142375,0.0599972942738195
105877,"Emilio","Gomez","R",19911128,"ECU",185,1544.26401345879,113.295971667545,0.0599893403258516
105881,"Matthew","Barton","R",19911218,"AUS",191,1836.46742883652,146.33273864201,0.059994035627257
105882,"Stefano","Travaglia","R",19911228,"ITA",185,1585.97625211862,119.562516141681,0.0600118162762426
105894,"Javier","Marti","R",19920111,"ESP",NA,1465.25240479324,163.179933010475,0.0599963933746173
105899,"Martin","Cuevas","R",19920114,"URU",191,1341.48063191861,175.205430128004,0.0599954785649567
105902,"James","Duckworth","R",19920121,"AUS",183,1644.90411064762,81.4284757589373,0.0599730550028727
105905,"Danilo","Petrovic","R",19920124,"SRB",203,1641.46767312445,177.456408398679,0.0600061214743798
105906,"Kevin","Krawietz","R",19920124,"GER",188,1373.48224616145,259.906753270254,0.0599951084147198
105909,"Sam","Barry","R",19920127,"IRL",NA,1174.4050912686,154.239230274052,0.0599974422381239
105912,"Diego","Galeano","R",19920201,"PAR",NA,1597.91797534313,172.468718264592,0.0599980256785514
105916,"Marton","Fucsovics","R",19920208,"HUN",188,1758.46852563341,76.6480231544276,0.0599816147255294
105917,"Gianni","Mina","R",19920209,"FRA",185,1597.10615660895,243.789160780138,0.0600051766068198
105930,"Daniel","Kosakowski","R",19920221,"USA",185,1553.30399803814,222.078687555657,0.05999756053538
105932,"Nikoloz","Basilashvili","R",19920223,"GEO",185,1641.62186327265,79.4719599114081,0.0603389786891364
105933,"Roberto","Quiroz","L",19920223,"ECU",193,1547.87644884707,129.516394423849,0.0599888976649996
105934,"Chuhan","Wang","R",19920224,"CHN",188,1559.34180775433,220.735718287841,0.0600019780789229
105935,"Duilio","Beretta","R",19920225,"PER",NA,1497.73457045915,174.024621628995,0.0600079755208288
105936,"Filip","Krajinovic","R",19920227,"SRB",185,1680.90437293698,76.162754381124,0.0599840566701989
105943,"Federico","Gaio","R",19920305,"ITA",178,1410.23596025495,154.542835035353,0.0599944062979903
105946,"Liang Chi","Huang","R",19920308,"TPE",NA,1806.51791610419,187.454885453377,0.0600000710812473
