tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-1536,Madrid Masters,Clay,56,M,20110501,300,103184,103185,1,,103566,102800,6,,6-3 6-3,3,F,Bob Bryan,L,193,USA,33.00752909,Mike Bryan,R,190,USA,33.00752909,Michael Llodra,L,190,FRA,30.954141,Nenad Zimonjic,R,190,SRB,34.90759754,1,11550,1,11550,27,2795,4,6590,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,299,103184,103185,1,,104545,105023,,,4-6 6-1 12-10,3,SF,Bob Bryan,L,193,USA,33.00752909,Mike Bryan,R,190,USA,33.00752909,John Isner,R,206,USA,26.01505818,Sam Querrey,R,198,USA,23.56741958,1,11550,1,11550,80,915,86,860,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,298,103566,102800,6,,105227,103344,,,4-6 6-1 12-10,3,SF,Michael Llodra,L,190,FRA,30.954141,Nenad Zimonjic,R,190,SRB,34.90759754,Marin Cilic,R,198,CRO,22.59000684,Ivan Ljubicic,R,193,CRO,32.12046543,27,2795,4,6590,151,515,246,270,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,297,103184,103185,1,,103586,103690,7,,6-3 6-4,3,QF,Bob Bryan,L,193,USA,33.00752909,Mike Bryan,R,190,USA,33.00752909,Mariusz Fyrstenberg,L,193,POL,30.81451061,Marcin Matkowski,R,188,POL,30.29158111,1,11550,1,11550,11,4030,10,4030,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,296,103566,102800,6,,103018,102110,2,,6-4 4-6 10-6,3,QF,Michael Llodra,L,190,FRA,30.954141,Nenad Zimonjic,R,190,SRB,34.90759754,Max Mirnyi,R,196,BLR,33.82067077,Daniel Nestor,L,190,CAN,38.65571526,27,2795,4,6590,6,6005,3,7620,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,295,104545,105023,,,103523,103529,4,,6-7 6-4 10-3,3,QF,John Isner,R,206,USA,26.01505818,Sam Querrey,R,198,USA,23.56741958,Rohan Bopanna,R,190,IND,31.15947981,Aisam Ul Haq Qureshi,R,183,PAK,31.12388775,80,915,86,860,14,3960,13,3990,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,294,105227,103344,,,103325,101868,8,,7-5 7-6,3,QF,Marin Cilic,R,198,CRO,22.59000684,Ivan Ljubicic,R,193,CRO,32.12046543,Wesley Moodie,R,196,RSA,32.21081451,Dick Norman,L,203,BEL,40.16974675,151,515,246,270,18,3215,17,3510,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,293,103184,103185,1,,103455,104678,,,6-4 7-6,3,R16,Bob Bryan,L,193,USA,33.00752909,Mike Bryan,R,190,USA,33.00752909,Michal Mertinak,R,180,SVK,31.55646817,Viktor Troicki,R,193,SRB,25.22108145,1,11550,1,11550,28,2740,57,1310,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,292,103018,102110,2,,104755,104542,,,6-2 6-3,3,R16,Max Mirnyi,R,196,BLR,33.82067077,Daniel Nestor,L,190,CAN,38.65571526,Richard Gasquet,R,185,FRA,24.87063655,Jo Wilfried Tsonga,R,188,FRA,26.03969884,6,6005,3,7620,211,315,235,285,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,291,103523,103529,4,,103105,103490,,WC,6-3 6-0,3,R16,Rohan Bopanna,R,190,IND,31.15947981,Aisam Ul Haq Qureshi,R,183,PAK,31.12388775,Ruben Ramirez Hidalgo,R,183,ESP,33.31690623,Santiago Ventura,R,183,ESP,31.321013,14,3960,13,3990,73,1066,71,1093,,,,,,,,,,,,,,,,,,,
