tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2009-1536,Madrid Masters,Clay,56,M,20090510,290,102697,104504,,,102405,101956,4,,6-4 7-5,3,R16,Stephen Huss,R,180,AUS,33.41820671,Ross Hutchins,R,190,GBR,24.21355236,Mahesh Bhupathi,R,185,IND,34.92676249,Mark Knowles,R,190,BAH,37.68377823,32,2761,34,2697,9,5560,8,5755,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,289,103946,102061,5,,102659,103617,,,7-5 4-6 12-10,3,R16,Bruno Soares,R,180,BRA,27.20054757,Kevin Ullyett,R,178,ZIM,36.96646133,Ashley Fisher,R,183,AUS,33.62628337,Travis Parrott,R,185,USA,28.73374401,14,3700,7,6110,25,3027,35,2680,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,288,105223,103888,,,103586,103690,6,,6-3 6-4,3,R16,Juan Martin Del Potro,R,198,ARG,20.62970568,Mardy Fish,R,188,USA,27.41957563,Mariusz Fyrstenberg,L,193,POL,28.84052019,Marcin Matkowski,R,188,POL,28.31759069,172,600,19,3330,13,4340,12,4610,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,287,104719,103990,,,103018,103544,7,,5-7 6-2 14-12,3,R16,Marcel Granollers,R,190,ESP,23.08008214,Tommy Robredo,R,180,ESP,27.02806297,Max Mirnyi,R,196,BLR,31.84668036,Andy Ram,R,180,ISR,29.08418891,46,2235,38,2545,17,3415,10,5550,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,286,104925,102811,,,104249,102987,8,,6-2 7-6,3,R16,Novak Djokovic,R,188,SRB,21.97125257,Dusan Vemic,R,190,SRB,32.89801506,Marcelo Melo,R,203,BRA,25.63175907,Andre Sa,R,185,BRA,32.01368925,280,360,36,2582,20,3270,21,3235,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,285,102388,103325,,,104216,104338,,AL,6-4 7-5,3,R32,Simon Aspelin,R,185,SWE,35.00068446,Wesley Moodie,R,196,RSA,30.23682409,Maximo Gonzalez,R,175,ARG,25.80971937,Juan Monaco,R,185,ARG,25.11704312,37,2560,30,2815,78,1442,74,1570,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,284,102886,103455,,,102382,103781,,,6-2 7-5,3,R32,Frantisek Cermak,R,193,CZE,32.48733744,Michal Mertinak,R,180,SVK,29.58247776,Julian Knowle,L,188,AUT,35.03353867,Jurgen Melzer,L,183,AUT,27.96988364,29,2840,31,2812,24,3030,48,2145,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,283,105223,103888,,,104597,103970,,,6-2 6-3,3,R32,Juan Martin Del Potro,R,198,ARG,20.62970568,Mardy Fish,R,188,USA,27.41957563,Nicolas Almagro,R,183,ESP,23.72073922,David Ferrer,R,175,ESP,27.10746064,172,600,19,3330,332,285,118,875,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,282,104925,102811,,,102979,103459,,,7-6 6-3,3,R32,Novak Djokovic,R,188,SRB,21.97125257,Dusan Vemic,R,190,SRB,32.89801506,Jeff Coetzee,R,173,RSA,32.04380561,Jordan Kerr,R,180,AUS,29.54140999,280,360,36,2582,22,3225,26,3025,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,281,102659,103617,,,104620,104312,,,4-6 6-3 14-12,3,R32,Ashley Fisher,R,183,AUS,33.62628337,Travis Parrott,R,185,USA,28.73374401,Simone Bolelli,R,183,ITA,23.58932238,Andreas Seppi,R,190,ITA,25.2183436,25,3027,35,2680,87,1285,89,1265,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,280,104719,103990,,,103852,104269,,,7-6 6-1,3,R32,Marcel Granollers,R,190,ESP,23.08008214,Tommy Robredo,R,180,ESP,27.02806297,Feliciano Lopez,L,188,ESP,27.6386037,Fernando Verdasco,L,188,ESP,25.48665298,46,2235,38,2545,60,1905,44,2260,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,279,102697,104504,,,104665,104198,,WC,4-6 7-5 10-7,3,R32,Stephen Huss,R,180,AUS,33.41820671,Ross Hutchins,R,190,GBR,24.21355236,Pablo Andujar,R,180,ESP,23.29637235,Guillermo Garcia Lopez,R,188,ESP,25.93566051,32,2761,34,2697,221,457,480,180,,,,,,,,,,,,,,,,,,,
2009-1536,Madrid Masters,Clay,56,M,20090510,278,104043,103105,,WC,103577,102836,,,7-6 1-6 11-9,3,R32,Marc Lopez,R,175,ESP,26.77891855,Ruben Ramirez Hidalgo,R,183,ESP,31.34291581,Christopher Kas,R,188,GER,28.90896646,Rogier Wassen,R,190,NED,32.75290897,106,980,101,1014,39,2522,54,2067,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,300,103780,104330,,,104198,104999,,,7-6 6-3,3,F,Eric Butorac,L,190,USA,28.35318275,Rajeev Ram,R,193,USA,25.53045859,Guillermo Garcia Lopez,R,188,ESP,26.31895962,Mischa Zverev,L,190,GER,22.1026694,50,1566,53,1530,265,270,56,1340,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,299,103780,104330,,,102382,103781,3,,6-7 6-3 10-7,3,SF,Eric Butorac,L,190,USA,28.35318275,Rajeev Ram,R,193,USA,25.53045859,Julian Knowle,L,188,AUT,35.41683778,Jurgen Melzer,L,183,AUT,28.35318275,50,1566,53,1530,26,2510,44,1720,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,298,104198,104999,,,102148,104542,,,6-3 6-2,3,SF,Guillermo Garcia Lopez,R,188,ESP,26.31895962,Mischa Zverev,L,190,GER,22.1026694,Fabrice Santoro,R,178,FRA,36.80219028,Jo Wilfried Tsonga,R,188,FRA,24.44900753,265,270,56,1340,144,535,106,755,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,297,102382,103781,3,,102306,103580,,,6-2 4-6 10-3,3,QF,Julian Knowle,L,188,AUT,35.41683778,Jurgen Melzer,L,183,AUT,28.35318275,Michael Kohlmann,R,188,GER,35.71252567,Alexander Peya,R,183,AUT,29.25393566,26,2510,44,1720,57,1328,51,1546,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,296,103780,104330,,,104504,104486,,,2-6 6-4 10-6,3,QF,Eric Butorac,L,190,USA,28.35318275,Rajeev Ram,R,193,USA,25.53045859,Ross Hutchins,R,190,GBR,24.59685147,Horia Tecau,R,193,ROU,24.6899384,50,1566,53,1530,43,1730,52,1532,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,295,104198,104999,,,103498,104468,,,6-2 6-3,3,QF,Guillermo Garcia Lopez,R,188,ESP,26.31895962,Mischa Zverev,L,190,GER,22.1026694,Marat Safin,R,193,RUS,29.67008898,Gilles Simon,R,183,FRA,24.75290897,265,270,56,1340,206,355,254,285,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,294,102148,104542,,,103794,104919,,,5-7 6-1 10-6,3,QF,Fabrice Santoro,R,178,FRA,36.80219028,Jo Wilfried Tsonga,R,188,FRA,24.44900753,Benjamin Becker,R,178,GER,28.28473648,Leonardo Mayer,R,188,ARG,22.37371663,144,535,106,755,213,348,142,548,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,293,102148,104542,,,103617,104583,1,,6-3 6-7 10-7,3,R16,Fabrice Santoro,R,178,FRA,36.80219028,Jo Wilfried Tsonga,R,188,FRA,24.44900753,Travis Parrott,R,185,USA,29.11704312,Filip Polasek,R,196,SVK,24.1889117,144,535,106,755,31,2234,25,2670,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,292,103780,104330,,,104160,102881,2,,4-6 6-3 10-5,3,R16,Eric Butorac,L,190,USA,28.35318275,Rajeev Ram,R,193,USA,25.53045859,Lukas Dlouhy,R,185,CZE,26.47227926,David Skoch,R,183,CZE,32.89253936,50,1566,53,1530,7,6570,61,1252,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,291,102382,103781,3,,105064,103228,,AL,7-5 5-7 10-2,3,R16,Julian Knowle,L,188,AUT,35.41683778,Jurgen Melzer,L,183,AUT,28.35318275,Thomaz Bellucci,L,188,BRA,21.7467488,Marcos Daniel,R,180,BRA,31.23613963,26,2510,44,1720,284,243,285,243,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,290,103498,104468,,,102979,103573,4,,6-4 6-7 10-4,3,R16,Marat Safin,R,193,RUS,29.67008898,Gilles Simon,R,183,FRA,24.75290897,Jeff Coetzee,R,173,RSA,32.42710472,Rik De Voest,R,180,RSA,29.31416838,206,355,254,285,27,2470,49,1568,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,289,103794,104919,,,103920,103921,,WC,6-3 2-6 10-3,3,R16,Benjamin Becker,R,178,GER,28.28473648,Leonardo Mayer,R,188,ARG,22.37371663,Sanchai Ratiwatana,R,175,THA,27.67967146,Sonchat Ratiwatana,R,175,THA,27.67967146,213,348,142,548,83,1008,83,1008,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,288,104198,104999,,,104676,104332,,,6-4 3-6 10-8,3,R16,Guillermo Garcia Lopez,R,188,ESP,26.31895962,Mischa Zverev,L,190,GER,22.1026694,Andreas Beck,L,190,GER,23.6440794,Philipp Petzschner,R,185,GER,25.51403149,265,270,56,1340,261,275,42,1730,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,287,104504,104486,,,103577,104678,,,4-6 6-3 10-5,3,R16,Ross Hutchins,R,190,GBR,24.59685147,Horia Tecau,R,193,ROU,24.6899384,Christopher Kas,R,188,GER,29.29226557,Viktor Troicki,R,193,SRB,23.63039014,43,1730,52,1532,39,1770,80,1015,,,,,,,,,,,,,,,,,,,
2009-1720,Bangkok,Hard,28,A,20090928,286,102306,103580,,,103387,103821,,WC,2-6 6-1 10-6,3,R16,Michael Kohlmann,R,188,GER,35.71252567,Alexander Peya,R,183,AUT,29.25393566,Paradorn Srichaphan,R,185,THA,30.29158111,Danai Udomchoke,R,173,THA,28.13141684,57,1328,51,1546,,,312,217,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,300,102093,102963,1,,103577,102836,4,,6-4 6-3,3,F,Martin Damm,R,188,CZE,36.5065024,Robert Lindstedt,R,190,SWE,31.87679671,Christopher Kas,R,188,GER,28.64065708,Rogier Wassen,R,190,NED,32.48459959,39,2565,23,3315,30,2711,48,2187,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,299,102093,102963,1,,104332,103580,,,6-4 6-4,3,SF,Martin Damm,R,188,CZE,36.5065024,Robert Lindstedt,R,190,SWE,31.87679671,Philipp Petzschner,R,185,GER,24.862423,Alexander Peya,R,183,AUT,28.60232717,39,2565,23,3315,36,2614,50,2117,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,298,103577,102836,4,,102388,101779,2,,6-2 2-6 10-7,3,SF,Christopher Kas,R,188,GER,28.64065708,Rogier Wassen,R,190,NED,32.48459959,Simon Aspelin,R,185,SWE,34.73237509,Pavel Vizner,R,183,CZE,38.55441478,30,2711,48,2187,22,3380,38,2570,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,297,102093,102963,1,,104620,104312,,,6-3 7-5,3,QF,Martin Damm,R,188,CZE,36.5065024,Robert Lindstedt,R,190,SWE,31.87679671,Simone Bolelli,R,183,ITA,23.321013,Andreas Seppi,R,190,ITA,24.95003422,39,2565,23,3315,99,1250,92,1358,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,296,102388,101779,2,,104022,104999,,,6-4 6-2,3,QF,Simon Aspelin,R,185,SWE,34.73237509,Pavel Vizner,R,183,CZE,38.55441478,Mikhail Youzhny,R,183,RUS,26.6091718,Mischa Zverev,L,190,GER,21.45106092,22,3380,38,2570,55,2060,52,2100,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,295,103577,102836,4,,105015,104275,,WC,6-3 3-6 12-10,3,QF,Christopher Kas,R,188,GER,28.64065708,Rogier Wassen,R,190,NED,32.48459959,Franco Skugor,R,193,CRO,21.37166324,Josko Topic,U,,CRO,25.15537303,30,2711,48,2187,908,54,773,76,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,294,103580,104332,,,103080,103459,,,6-4 7-6,3,QF,Alexander Peya,R,183,AUT,28.60232717,Philipp Petzschner,R,185,GER,24.862423,Paul Hanley,R,183,AUS,31.22518823,Jordan Kerr,R,180,AUS,29.27310062,50,2117,36,2614,46,2290,25,3038,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,293,102093,102963,1,,104471,104914,,AL,6-3 4-6 10-8,3,R16,Martin Damm,R,188,CZE,36.5065024,Robert Lindstedt,R,190,SWE,31.87679671,Ivan Dodig,R,183,CRO,24.08487337,Ervin Eleskovic,R,,SWE,21.7412731,39,2565,23,3315,320,307,393,251,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,292,102388,101779,2,,102382,103781,,,3-6 7-6 10-4,3,R16,Simon Aspelin,R,185,SWE,34.73237509,Pavel Vizner,R,183,CZE,38.55441478,Julian Knowle,L,188,AUT,34.7652293,Jurgen Melzer,L,183,AUT,27.70157426,22,3380,38,2570,24,3250,77,1672,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,291,103580,104332,,,104679,102811,3,,6-4 7-5,3,R16,Alexander Peya,R,183,AUT,28.60232717,Philipp Petzschner,R,185,GER,24.862423,Jamie Murray,L,190,GBR,22.9705681,Dusan Vemic,R,190,SRB,32.62970568,50,2117,36,2614,27,2915,34,2645,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,290,103577,102836,4,,105227,103735,,,6-4 7-6,3,R16,Christopher Kas,R,188,GER,28.64065708,Rogier Wassen,R,190,NED,32.48459959,Marin Cilic,R,198,CRO,20.34770705,Lovro Zovko,R,190,CRO,27.87953457,30,2711,48,2187,423,220,72,1747,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,289,104620,104312,,,105254,109371,,WC,6-4 6-4,3,R16,Simone Bolelli,R,183,ITA,23.321013,Andreas Seppi,R,190,ITA,24.95003422,Nikola Mektic,R,,CRO,20.10951403,Ivan Zovko,R,,CRO,20.73648186,99,1250,92,1358,500,178,483,186,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,288,103080,103459,,,104214,104678,,,6-4 3-6 10-5,3,R16,Paul Hanley,R,183,AUS,31.22518823,Jordan Kerr,R,180,AUS,29.27310062,Igor Andreev,R,185,RUS,25.5578371,Viktor Troicki,R,193,SRB,22.97878166,46,2290,25,3038,213,530,144,770,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,287,105015,104275,,WC,102967,103908,,,4-6 6-4 10-8,3,R16,Franco Skugor,R,193,CRO,21.37166324,Josko Topic,U,,CRO,25.15537303,Marc Gicquel,R,188,FRA,31.84668036,Paul Henri Mathieu,R,185,FRA,27.05817933,908,54,773,76,67,1890,125,930,,,,,,,,,,,,,,,,,,,
2009-2276,Zagreb,Hard,32,A,20090202,286,104022,104999,,,103617,104583,,,6-2 7-6,3,R16,Mikhail Youzhny,R,183,RUS,26.6091718,Mischa Zverev,L,190,GER,21.45106092,Travis Parrott,R,185,USA,28.46543463,Filip Polasek,R,196,SVK,23.53730322,55,2060,52,2100,42,2442,28,2796,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,300,102093,102963,1,,103822,102233,2,,7-5 6-4,3,F,Martin Damm,R,188,CZE,36.44900753,Robert Lindstedt,R,190,SWE,31.81930185,Scott Lipsky,R,185,USA,27.41409993,Leander Paes,R,178,IND,35.57289528,32,2725,25,3125,47,2220,10,5800,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,299,102093,102963,1,,102886,103455,4,,6-3 6-2,3,SF,Martin Damm,R,188,CZE,36.44900753,Robert Lindstedt,R,190,SWE,31.81930185,Frantisek Cermak,R,193,CZE,32.1615332,Michal Mertinak,R,180,SVK,29.25667351,32,2725,25,3125,35,2690,41,2364,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,298,103822,102233,2,,103080,103459,,,6-3 6-7 10-7,3,SF,Scott Lipsky,R,185,USA,27.41409993,Leander Paes,R,178,IND,35.57289528,Paul Hanley,R,183,AUS,31.16769336,Jordan Kerr,R,180,AUS,29.21560575,47,2220,10,5800,52,2170,30,2768,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,297,102093,102963,1,,103970,104719,,,6-3 3-6 10-2,3,QF,Martin Damm,R,188,CZE,36.44900753,Robert Lindstedt,R,190,SWE,31.81930185,David Ferrer,R,175,ESP,26.7816564,Marcel Granollers,R,190,ESP,22.75427789,32,2725,25,3125,285,380,54,2145,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,296,103822,102233,2,,104597,103868,,,7-5 6-1,3,QF,Scott Lipsky,R,185,USA,27.41409993,Leander Paes,R,178,IND,35.57289528,Nicolas Almagro,R,183,ESP,23.39493498,Ivan Navarro,R,183,ESP,27.23340178,47,2220,10,5800,284,380,182,626,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,295,102886,103455,4,,102306,104332,,,6-1 6-4,3,QF,Frantisek Cermak,R,193,CZE,32.1615332,Michal Mertinak,R,180,SVK,29.25667351,Michael Kohlmann,R,188,GER,35.00342231,Philipp Petzschner,R,185,GER,24.80492813,35,2690,41,2364,114,1016,37,2419,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,294,103080,103459,,,102860,104338,,,7-6 6-2,3,QF,Paul Hanley,R,183,AUS,31.16769336,Jordan Kerr,R,180,AUS,29.21560575,Agustin Calleri,R,183,ARG,32.32854209,Juan Monaco,R,185,ARG,24.79123888,52,2170,30,2768,70,1870,64,2010,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,293,102093,102963,1,,104368,102751,,WC,6-3 6-2,3,R16,Martin Damm,R,188,CZE,36.44900753,Robert Lindstedt,R,190,SWE,31.81930185,Daniel King Turner,R,190,NZL,24.66255989,Todd Perry,R,175,AUS,32.82409309,32,2725,25,3125,279,386,130,896,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,292,103822,102233,2,,103857,103718,,,6-1 4-6 12-10,3,R16,Scott Lipsky,R,185,USA,27.41409993,Leander Paes,R,178,IND,35.57289528,Igor Kunitsyn,R,180,RUS,27.28542094,David Martin,L,185,USA,27.88774812,47,2220,10,5800,62,2052,48,2196,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,291,103080,103459,,,103577,102836,3,,7-6 7-5,3,R16,Paul Hanley,R,183,AUS,31.16769336,Jordan Kerr,R,180,AUS,29.21560575,Christopher Kas,R,188,GER,28.58316222,Rogier Wassen,R,190,NED,32.42710472,52,2170,30,2768,29,2921,42,2355,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,290,102886,103455,4,,103617,104583,,,6-4 6-1,3,R16,Frantisek Cermak,R,193,CZE,32.1615332,Michal Mertinak,R,180,SVK,29.25667351,Travis Parrott,R,185,USA,28.40793977,Filip Polasek,R,196,SVK,23.47980835,35,2690,41,2364,43,2352,33,2706,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,289,104597,103868,,,103523,102979,,,3-6 6-3 10-6,3,R16,Nicolas Almagro,R,183,ESP,23.39493498,Ivan Navarro,R,183,ESP,27.23340178,Rohan Bopanna,R,190,IND,28.85968515,Jeff Coetzee,R,173,RSA,31.71800137,284,380,182,626,76,1720,13,4920,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,288,102860,104338,,,103859,103812,,,7-5 7-5,3,R16,Agustin Calleri,R,183,ARG,32.32854209,Juan Monaco,R,185,ARG,24.79123888,James Cerretani,L,185,USA,27.27994524,Victor Hanescu,R,198,ROU,27.47980835,70,1870,64,2010,49,2192,129,900,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,287,103970,104719,,,104907,104908,,WC,5-7 6-4 11-9,3,R16,David Ferrer,R,175,ESP,26.7816564,Marcel Granollers,R,190,ESP,22.75427789,Jose Rubin Statham,R,183,NZL,21.71937029,Mikal Oliver Statham,R,,NZL,21.71937029,285,380,54,2145,445,214,501,184,,,,,,,,,,,,,,,,,,,
2009-301,Auckland,Hard,28,A,20090112,286,102306,104332,,,102697,104504,,,4-6 6-4 10-8,3,R16,Michael Kohlmann,R,188,GER,35.00342231,Philipp Petzschner,R,185,GER,24.80492813,Stephen Huss,R,180,AUS,33.09240246,Ross Hutchins,R,190,GBR,23.88774812,114,1016,37,2419,56,2132,46,2312,,,,,,,,,,,,,,,,,,,
2009-306,Kitzbuhel,Clay,32,A,20090517,300,104249,102987,2,,102318,104486,,,6-7 6-2 10-7,3,F,Marcelo Melo,R,203,BRA,25.65092402,Andre Sa,R,185,BRA,32.03285421,Andrei Pavel,R,183,ROU,35.3045859,Horia Tecau,R,193,ROU,24.32580424,22,3120,23,3085,460,180,73,1587,,,,,,,,,,,,,,,,,,,
2009-306,Kitzbuhel,Clay,32,A,20090517,299,104249,102987,2,,103577,103580,,,6-4 6-0,3,SF,Marcelo Melo,R,203,BRA,25.65092402,Andre Sa,R,185,BRA,32.03285421,Christopher Kas,R,188,GER,28.92813142,Alexander Peya,R,183,AUT,28.88980151,22,3120,23,3085,38,2522,50,2074,,,,,,,,,,,,,,,,,,,
