tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2001-306,St. Poelten,Clay,32,A,20010521,298,101761,101490,2,,101507,101733,,,4-2 RET,3,SF,Jaime Oncins,R,196,BRA,30.92950034,Daniel Orsanic,L,183,ARG,32.94182067,Tomas Carbonell,R,178,ESP,32.78576318,Jan Siemerink,L,183,NED,31.10198494,34,1590,41,1440,40,1450,124,506,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,297,102664,101866,1,,102905,102318,,WC,6-1 7-6,3,QF,Petr Pala,R,193,CZE,25.63449692,David Rikl,L,178,CZE,30.22861054,Stefan Koubek,L,175,AUT,24.38056126,Andrei Pavel,R,183,ROU,27.31279945,32,1635,6,2985,1099,10,517,60,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,296,101761,101490,2,,102904,103103,,,6-3 2-6 6-4,3,QF,Jaime Oncins,R,196,BRA,30.92950034,Daniel Orsanic,L,183,ARG,32.94182067,Leos Friedl,R,183,CZE,24.38329911,Dominik Hrbaty,R,183,SVK,23.37577002,34,1590,41,1440,65,1013,42,1435,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,295,101507,101733,,,103184,103185,3,,6-7 6-1 6-4,3,QF,Tomas Carbonell,R,178,ESP,32.78576318,Jan Siemerink,L,183,NED,31.10198494,Bob Bryan,L,193,USA,23.06091718,Mike Bryan,R,190,USA,23.06091718,40,1450,124,506,45,1405,44,1407,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,294,101565,102458,,,102529,102411,,,7-6 6-4,3,QF,Marius Barnard,R,188,RSA,32.33127995,Jim Thomas,R,193,USA,26.65571526,Thomas Shimada,R,178,JPN,26.275154,Myles Wakefield,R,196,RSA,26.93771389,63,1045,73,889,57,1131,59,1115,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,293,102664,101866,1,,101937,101602,,,6-2 6-4,3,R16,Petr Pala,R,193,CZE,25.63449692,David Rikl,L,178,CZE,30.22861054,Robbie Koenig,R,173,RSA,29.87816564,Jack Waite,R,185,USA,32.05475702,32,1635,6,2985,78,855,68,984,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,292,101761,101490,2,,102524,102636,,,6-3 6-4,3,R16,Jaime Oncins,R,196,BRA,30.92950034,Daniel Orsanic,L,183,ARG,32.94182067,Neville Godwin,R,173,RSA,26.30253251,Jason Weir Smith,L,188,RSA,25.78507871,34,1590,41,1440,98,651,86,715,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,291,103184,103185,3,,102093,101327,,,6-2 6-3,3,R16,Bob Bryan,L,193,USA,23.06091718,Mike Bryan,R,190,USA,23.06091718,Martin Damm,R,188,CZE,28.80219028,Cyril Suk,R,180,CZE,34.30800821,45,1405,44,1407,79,796,43,1411,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,290,102529,102411,,,101682,101917,4,,7-6 6-1,3,R16,Thomas Shimada,R,178,JPN,26.275154,Myles Wakefield,R,196,RSA,26.93771389,David Adams,R,188,RSA,31.37303217,Grant Stafford,R,188,RSA,29.98494182,57,1131,59,1115,28,1870,71,925,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,289,101565,102458,,,103084,103454,,LL,6-3 6-2,3,R16,Marius Barnard,R,188,RSA,32.33127995,Jim Thomas,R,193,USA,26.65571526,Guillermo Canas,R,185,ARG,23.48528405,Nicolas Massu,R,183,CHI,21.61259411,63,1045,73,889,257,186,292,151,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,288,101507,101733,,,103294,103694,,Q,6-1 6-2,3,R16,Tomas Carbonell,R,178,ESP,32.78576318,Jan Siemerink,L,183,NED,31.10198494,Christophe Rochus,R,170,BEL,22.4312115,Olivier Rochus,R,168,BEL,20.33675565,40,1450,124,506,375,98,291,152,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,287,102904,103103,,,101904,101983,,,6-7 6-4 6-2,3,R16,Leos Friedl,R,183,CZE,24.38329911,Dominik Hrbaty,R,183,SVK,23.37577002,Chris Haggard,L,178,RSA,30.06433949,Andrew Kratzmann,R,193,AUS,29.54688569,65,1013,42,1435,53,1170,58,1115,,,,,,,,,,,,,,,,,,,
2001-306,St. Poelten,Clay,32,A,20010521,286,102905,102318,,WC,102869,103182,,WC,6-4 7-6,3,R16,Stefan Koubek,L,175,AUT,24.38056126,Andrei Pavel,R,183,ROU,27.31279945,Galo Blanco,R,173,ESP,24.61601643,Markus Hipfl,R,178,AUT,23.06913073,1099,10,517,60,641,40,1179,7,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,300,102023,103285,,Q,101761,101490,3,,5-7 6-2 7-6,3,F,Petr Luxa,R,190,CZE,29.15811088,Radek Stepanek,R,185,CZE,22.42299795,Jaime Oncins,R,196,BRA,30.87200548,Daniel Orsanic,L,183,ARG,32.8843258,126,514,123,517,35,1560,50,1240,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,299,101761,101490,3,,102664,101779,,,6-1 7-5,3,SF,Jaime Oncins,R,196,BRA,30.87200548,Daniel Orsanic,L,183,ARG,32.8843258,Petr Pala,R,193,CZE,25.57700205,Pavel Vizner,R,183,CZE,30.7926078,35,1560,50,1240,46,1265,51,1230,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,298,102023,103285,,Q,102187,102636,,,5-7 4-2 RET,3,SF,Petr Luxa,R,190,CZE,29.15811088,Radek Stepanek,R,185,CZE,22.42299795,John Laffnie De Jager,R,193,RSA,28.12046543,Jason Weir Smith,L,188,RSA,25.72758385,126,514,123,517,47,1255,94,702,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,297,102664,101779,,,101885,101776,1,,6-4 6-4,3,QF,Petr Pala,R,193,CZE,25.57700205,Pavel Vizner,R,183,CZE,30.7926078,Wayne Arthurs,L,190,AUS,30.11909651,Sandon Stolle,R,193,AUS,30.7980835,46,1265,51,1230,19,2200,3,3855,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,296,102023,103285,,Q,101866,101327,2,,7-6 6-3,3,QF,Petr Luxa,R,190,CZE,29.15811088,Radek Stepanek,R,185,CZE,22.42299795,David Rikl,L,178,CZE,30.17111567,Cyril Suk,R,180,CZE,34.25051335,126,514,123,517,7,3035,52,1193,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,295,101761,101490,3,,102215,103080,,,6-4 2-6 6-1,3,QF,Jaime Oncins,R,196,BRA,30.87200548,Daniel Orsanic,L,183,ARG,32.8843258,Joshua Eagle,R,183,AUS,27.97262149,Paul Hanley,R,183,AUS,23.46338125,35,1560,50,1240,11,2550,112,592,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,294,102187,102636,,,102477,101675,,,1-6 6-3 7-5,3,QF,John Laffnie De Jager,R,193,RSA,28.12046543,Jason Weir Smith,L,188,RSA,25.72758385,Gaston Etlis,R,185,ARG,26.48596851,Martin Rodriguez,R,178,ARG,31.36481862,47,1255,94,702,60,1096,75,871,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,293,101885,101776,1,,103115,102904,,,6-2 6-3,3,R16,Wayne Arthurs,L,190,AUS,30.11909651,Sandon Stolle,R,193,AUS,30.7980835,Tomas Cibulec,R,180,CZE,23.2881588,Leos Friedl,R,183,CZE,24.32580424,19,2200,3,3855,64,1013,64,1013,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,292,101866,101327,2,,101817,103516,,,7-6 6-3,3,R16,David Rikl,L,178,CZE,30.17111567,Cyril Suk,R,180,CZE,34.25051335,Andrew Florent,R,188,AUS,30.51608487,Nathan Healey,R,180,AUS,21.17180014,7,3035,52,1193,13,2325,131,477,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,291,101761,101490,3,,101937,102411,,,7-6 6-2,3,R16,Jaime Oncins,R,196,BRA,30.87200548,Daniel Orsanic,L,183,ARG,32.8843258,Robbie Koenig,R,173,RSA,29.82067077,Myles Wakefield,R,196,RSA,26.88021903,35,1560,50,1240,78,855,62,1080,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,290,102187,102636,,,101682,101249,4,,7-6 7-5,3,R16,John Laffnie De Jager,R,193,RSA,28.12046543,Jason Weir Smith,L,188,RSA,25.72758385,David Adams,R,188,RSA,31.3155373,Andrei Olhovskiy,R,185,RUS,35.04175222,47,1255,94,702,24,1970,67,1006,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,289,102215,103080,,,102306,102783,,WC,6-2 6-2,3,R16,Joshua Eagle,R,183,AUS,27.97262149,Paul Hanley,R,183,AUS,23.46338125,Michael Kohlmann,R,188,GER,27.2991102,Rainer Schuettler,R,180,GER,25.01300479,11,2550,112,592,87,769,170,340,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,288,102477,101675,,,102369,102148,,,6-4 6-7 7-5,3,R16,Gaston Etlis,R,185,ARG,26.48596851,Martin Rodriguez,R,178,ARG,31.36481862,Julien Boutter,R,190,FRA,27.06913073,Fabrice Santoro,R,178,FRA,28.38877481,60,1096,75,871,76,860,58,1120,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,287,102023,103285,,Q,102358,102563,,WC,3-6 6-2 6-3,3,R16,Petr Luxa,R,190,CZE,29.15811088,Radek Stepanek,R,185,CZE,22.42299795,Thomas Enqvist,R,190,SWE,27.1321013,Thomas Johansson,R,180,SWE,26.1026694,126,514,123,517,319,130,191,290,,,,,,,,,,,,,,,,,,,
2001-308,Munich,Clay,32,A,20010430,286,102664,101779,,,102839,102701,,WC,6-3 3-6 6-4,3,R16,Petr Pala,R,193,CZE,25.57700205,Pavel Vizner,R,183,CZE,30.7926078,Nicolas Lapentti,R,188,ECU,24.7118412,Marcelo Rios,L,175,CHI,25.34428474,46,1265,51,1230,66,1010,146,440,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,300,103184,103185,8,,102558,101609,,Q,6-3 3-6 6-1,3,F,Bob Bryan,L,193,USA,23.11841205,Mike Bryan,R,190,USA,23.11841205,Eric Taino,L,175,PHI,26.23408624,David Wheaton,R,193,USA,32.02464066,43,1405,42,1407,117,574,,,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,299,102558,101609,,Q,101515,101932,2,,7-5 6-4,3,SF,Eric Taino,L,175,PHI,26.23408624,David Wheaton,R,193,USA,32.02464066,Donald Johnson,L,190,USA,32.75290897,Jared Palmer,R,190,USA,29.94387406,117,574,,,8,2745,11,2415,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,298,103184,103185,8,,102405,102233,7,,7-6 6-4,3,SF,Bob Bryan,L,193,USA,23.11841205,Mike Bryan,R,190,USA,23.11841205,Mahesh Bhupathi,R,185,IND,27.01163587,Leander Paes,R,178,IND,27.9835729,43,1405,42,1407,9,2730,23,2094,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,297,103184,103185,8,,101965,101889,1,,6-4 6-2,3,QF,Bob Bryan,L,193,USA,23.11841205,Mike Bryan,R,190,USA,23.11841205,Wayne Ferreira,R,185,RSA,29.73853525,Todd Woodbridge,R,178,AUS,30.19301848,43,1405,42,1407,22,2100,1,5100,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,296,101515,101932,2,,101682,101249,6,,7-6 6-3,3,QF,Donald Johnson,L,190,USA,32.75290897,Jared Palmer,R,190,USA,29.94387406,David Adams,R,188,RSA,31.43052704,Andrei Olhovskiy,R,185,RUS,35.15674196,8,2745,11,2415,30,1870,54,1145,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,295,102405,102233,7,,102422,101543,4,,7-6 7-6,3,QF,Mahesh Bhupathi,R,185,IND,27.01163587,Leander Paes,R,178,IND,27.9835729,Michael Hill,R,188,AUS,26.9486653,Jeff Tarango,L,180,USA,32.55578371,9,2730,23,2094,26,1985,24,2060,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,294,102558,101609,,Q,101647,101711,5,,6-3 6-2,3,QF,Eric Taino,L,175,PHI,26.23408624,David Wheaton,R,193,USA,32.02464066,Byron Black,R,175,ZIM,31.67967146,Alex Obrien,R,185,USA,31.26351814,117,574,,,46,1285,32,1805,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,293,101965,101889,1,,102968,103544,,Q,7-6 4-6 6-2,3,R16,Wayne Ferreira,R,185,RSA,29.73853525,Todd Woodbridge,R,178,AUS,30.19301848,Jonathan Erlich,R,180,ISR,24.183436,Andy Ram,R,180,ISR,21.16906229,22,2100,1,5100,119,538,168,361,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,292,101515,101932,2,,102998,101964,,WC,7-5 6-4,3,R16,Donald Johnson,L,190,USA,32.75290897,Jared Palmer,R,190,USA,29.94387406,Jan Michael Gambill,R,190,USA,24.02190281,Goran Ivanisevic,L,193,CRO,29.74401095,8,2745,11,2415,66,1020,215,246,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,291,102558,101609,,Q,101704,101097,3,,7-6 6-1,3,R16,Eric Taino,L,175,PHI,26.23408624,David Wheaton,R,193,USA,32.02464066,Ellis Ferreira,L,188,RSA,31.30732375,Rick Leach,L,188,USA,36.45174538,117,574,,,10,2530,16,2300,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,290,102422,101543,4,,103080,101983,,,7-5 7-5,3,R16,Michael Hill,R,188,AUS,26.9486653,Jeff Tarango,L,180,USA,32.55578371,Paul Hanley,R,183,AUS,23.57837098,Andrew Kratzmann,R,193,AUS,29.60438056,26,1985,24,2060,101,675,75,882,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,289,101647,101711,5,,102388,102501,,,6-3 6-4,3,R16,Byron Black,R,175,ZIM,31.67967146,Alex Obrien,R,185,USA,31.26351814,Simon Aspelin,R,185,SWE,27.08555784,Johan Landsberg,R,183,SWE,26.4476386,46,1285,32,1805,72,926,78,821,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,288,101682,101249,6,,101885,102743,,,7-6 3-6 7-6,3,R16,David Adams,R,188,RSA,31.43052704,Andrei Olhovskiy,R,185,RUS,35.15674196,Wayne Arthurs,L,190,AUS,30.23408624,Ben Ellwood,R,178,AUS,25.24845996,30,1870,54,1145,27,1925,165,369,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,287,102405,102233,7,,103114,103157,,WC,6-2 6-4,3,R16,Mahesh Bhupathi,R,185,IND,27.01163587,Leander Paes,R,178,IND,27.9835729,Martin Lee,L,180,GBR,23.40862423,Arvind Parmar,R,193,GBR,23.22245038,9,2730,23,2094,301,147,332,121,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,286,103184,103185,8,,103115,102904,,,6-3 6-2,3,R16,Bob Bryan,L,193,USA,23.11841205,Mike Bryan,R,190,USA,23.11841205,Tomas Cibulec,R,180,CZE,23.40314853,Leos Friedl,R,183,CZE,24.44079398,43,1405,42,1407,49,1227,48,1231,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,285,101647,101711,5,,102093,101327,,,6-1 6-7 6-2,3,R32,Byron Black,R,175,ZIM,31.67967146,Alex Obrien,R,185,USA,31.26351814,Martin Damm,R,188,CZE,28.85968515,Cyril Suk,R,180,CZE,34.36550308,46,1285,32,1805,104,659,35,1625,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,284,101682,101249,6,,102533,102636,,,6-4 6-3,3,R32,David Adams,R,188,RSA,31.43052704,Andrei Olhovskiy,R,185,RUS,35.15674196,Jens Knippschild,R,190,GER,26.31895962,Jason Weir Smith,L,188,RSA,25.84257358,30,1870,54,1145,77,845,83,768,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,283,102405,102233,7,,102524,101602,,,6-3 3-6 6-4,3,R32,Mahesh Bhupathi,R,185,IND,27.01163587,Leander Paes,R,178,IND,27.9835729,Neville Godwin,R,173,RSA,26.36002738,Jack Waite,R,185,USA,32.11225188,9,2730,23,2094,132,476,67,1014,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,282,103184,103185,8,,103498,103166,,WC,6-3 7-6,3,R32,Bob Bryan,L,193,USA,23.11841205,Mike Bryan,R,190,USA,23.11841205,Marat Safin,R,193,RUS,21.37166324,Vladimir Voltchkov,R,180,BLR,23.17864476,43,1405,42,1407,116,575,1242,5,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,281,101885,102743,,,102205,103566,,,6-7 6-3 6-3,3,R32,Wayne Arthurs,L,190,AUS,30.23408624,Ben Ellwood,R,178,AUS,25.24845996,Sebastien Lareau,R,183,CAN,28.12320329,Michael Llodra,L,190,FRA,21.06502396,27,1925,165,369,33,1665,80,786,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,280,102388,102501,,,102198,102139,,,4-6 7-6 6-3,3,R32,Simon Aspelin,R,185,SWE,27.08555784,Johan Landsberg,R,183,SWE,26.4476386,Paul Kilderry,R,175,AUS,28.1670089,Eyal Ran,R,183,ISR,28.55304586,72,926,78,821,110,633,90,721,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,279,103115,102904,,,103516,103720,,,2-6 6-4 6-4,3,R32,Tomas Cibulec,R,180,CZE,23.40314853,Leos Friedl,R,183,CZE,24.44079398,Nathan Healey,R,180,AUS,21.28678987,Lleyton Hewitt,R,180,AUS,20.29295003,49,1227,48,1231,127,496,31,1865,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,278,102968,103544,,Q,101424,101937,,,6-3 6-4,3,R32,Jonathan Erlich,R,180,ISR,24.183436,Andy Ram,R,180,ISR,21.16906229,Brent Haygarth,R,185,RSA,33.45653662,Robbie Koenig,R,173,RSA,29.93566051,119,538,168,361,82,768,76,872,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,277,102998,101964,,WC,102925,102795,,,4-6 6-3 6-4,3,R32,Jan Michael Gambill,R,190,USA,24.02190281,Goran Ivanisevic,L,193,CRO,29.74401095,Justin Gimelstob,R,196,USA,24.37234771,Scott Humphries,R,185,USA,25.04312115,66,1020,215,246,63,1047,39,1510,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,276,103080,101983,,,103694,104022,,WC,7-5 6-3,3,R32,Paul Hanley,R,183,AUS,23.57837098,Andrew Kratzmann,R,193,AUS,29.60438056,Olivier Rochus,R,168,BEL,20.39425051,Mikhail Youzhny,R,183,RUS,18.96235455,101,675,75,882,283,162,241,203,,,,,,,,,,,,,,,,,,,
2001-311,Queen's Club,Grass,56,A,20010611,275,103114,103157,,WC,101565,102458,,,6-7 6-4 6-4,3,R32,Martin Lee,L,180,GBR,23.40862423,Arvind Parmar,R,193,GBR,23.22245038,Marius Barnard,R,188,RSA,32.38877481,Jim Thomas,R,193,USA,26.71321013,301,147,332,121,64,1040,70,942,,,,,,,,,,,,,,,,,,,
