tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2005-1720,Bangkok,Hard,32,A,20050926,291,102388,102751,3,,103813,102836,,,6-3 6-2,3,R16,Simon Aspelin,R,185,SWE,31.37850787,Todd Perry,R,175,AUS,29.52772074,Jarkko Nieminen,L,185,FIN,24.1779603,Rogier Wassen,R,190,NED,29.13073238,20,1955,21,1950,111,491,66,901,,,,,,,,,,,,,,,,,,,
2005-1720,Bangkok,Hard,32,A,20050926,290,102979,101904,,,102477,101675,4,,1-6 6-3 6-4,3,R16,Jeff Coetzee,R,173,RSA,28.42162902,Chris Haggard,L,178,RSA,34.41478439,Gaston Etlis,R,185,ARG,30.89390828,Martin Rodriguez,R,178,ARG,35.77275838,74,811,83,706,28,1540,26,1640,,,,,,,,,,,,,,,,,,,
2005-1720,Bangkok,Hard,32,A,20050926,289,102567,104160,,AL,104371,103503,,,6-2 6-3,3,R16,George Bastl,R,183,SUI,30.48870637,Lukas Dlouhy,R,185,CZE,22.46680356,Ivo Minar,R,183,CZE,21.34976044,Robin Vik,R,183,CZE,25.63997262,586,56,92,639,350,129,648,47,,,,,,,,,,,,,,,,,,,
2005-1720,Bangkok,Hard,32,A,20050926,288,102405,102925,,,104068,104180,,,6-5 6-5,3,R16,Mahesh Bhupathi,R,185,IND,31.3045859,Justin Gimelstob,R,196,USA,28.66529774,Robby Ginepri,R,183,USA,22.9705681,Gilles Muller,L,193,LUX,22.38466804,12,2305,72,825,179,285,200,250,,,,,,,,,,,,,,,,,,,
2005-1720,Bangkok,Hard,32,A,20050926,287,102501,104417,,,103240,104499,,,6-3 6-2,3,R16,Johan Landsberg,R,183,SWE,30.74058864,Robin Soderling,R,193,SWE,21.11704312,Kevin Kim,R,180,USA,27.17043121,Jimmy Wang,R,178,TPE,20.62970568,103,516,204,245,124,434,390,113,,,,,,,,,,,,,,,,,,,
2005-1720,Bangkok,Hard,32,A,20050926,286,103387,103821,,,103920,103921,,WC,4-6 6-3 6-4,3,R16,Paradorn Srichaphan,R,185,THA,26.28610541,Danai Udomchoke,R,173,THA,24.12594114,Sanchai Ratiwatana,R,175,THA,23.67419576,Sonchat Ratiwatana,R,175,THA,23.67419576,191,260,211,235,128,427,128,427,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,300,103254,102306,,,102388,102751,,,6-4 7-6,3,F,Yves Allegro,R,183,SUI,26.38193018,Michael Kohlmann,R,188,GER,30.99794661,Simon Aspelin,R,185,SWE,30.66940452,Todd Perry,R,175,AUS,28.81861739,45,1285,44,1290,39,1352,36,1405,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,299,103254,102306,,,102984,102251,4,,6-7 6-1 6-3,3,SF,Yves Allegro,R,183,SUI,26.38193018,Michael Kohlmann,R,188,GER,30.99794661,Martin Garcia,R,190,ARG,27.69336071,Mariano Hood,L,178,ARG,31.40862423,45,1285,44,1290,52,1145,26,1670,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,298,102388,102751,,,103602,102458,,,6-4 6-4,3,SF,Simon Aspelin,R,185,SWE,30.66940452,Todd Perry,R,175,AUS,28.81861739,Fernando Gonzalez,R,183,CHI,24.45174538,Jim Thomas,R,193,USA,30.29705681,39,1352,36,1405,71,940,67,1000,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,297,103602,102458,,,102477,101675,1,,7-5 7-6,3,QF,Fernando Gonzalez,R,183,CHI,24.45174538,Jim Thomas,R,193,USA,30.29705681,Gaston Etlis,R,185,ARG,30.18480493,Martin Rodriguez,R,178,ARG,35.06365503,71,940,67,1000,17,2130,15,2260,,,,,,,,,,,,,,,,,,,
